SourcedStatement,SourceType,Name,Title,Justification
"The answer: Police, as confirmed by a 16% rise in dispatch calls.",Named Organization Sources,Police,,"The answer: Police, as confirmed by a 16% rise in dispatch calls."
"State consultants have urged authorities and agencies to expand their efforts regionally, noting that one of Brattleboro’s most cited individuals also appears on police call logs in Bennington and Springfield.",Named Organization Sources,State consultants,,"State consultants have urged authorities and agencies to expand their efforts regionally, noting that one of Brattleboro’s most cited individuals also appears on police call logs in Bennington and Springfield."
"‘Jaws dropped,’ Jim Baker, a consultant for a state public safety enhancement initiative, recounted at a recent public meeting.",Named Person Sources,Jim Baker,consultant for a state public safety enhancement initiative,"Jim Baker, a consultant for a state public safety enhancement initiative, recounted at a recent public meeting."
"‘The 20 people that are consuming a lot of resources clearly need some, but they’re not getting the right ones,’ Brattleboro Assistant Police Chief Jeremy Evans recently told the town selectboard.",Named Person Sources,Jeremy Evans,Assistant Police Chief,Brattleboro Assistant Police Chief Jeremy Evans recently told the town selectboard.
"‘Compared to communities your size, you are consistently higher,’ Baker, former commander of the Vermont State Police and one-time Rutland City police chief, recently told local leaders of their figures.",Named Person Sources,Baker,former commander of the Vermont State Police and one-time Rutland City police chief,"Baker, former commander of the Vermont State Police and one-time Rutland City police chief, recently told local leaders of their figures."
"‘The disorder we are witnessing, especially in our downtown area, has many causes and impacts,’ Evans wrote the selectboard in a recent memorandum.",Named Person Sources,Evans,Assistant Police Chief,Evans wrote the selectboard in a recent memorandum.
"‘You have a lot of people looking for help,’ Evans said, ‘but there’s a small percentage that, for whatever reason, are unable or unwilling to accept it.’",Named Person Sources,Evans,Assistant Police Chief,Evans said.
"‘Unfortunately, many of those are providers,’ Evans said, ‘which creates a huge, huge problem.’",Named Person Sources,Evans,Assistant Police Chief,Evans said.
"‘This is something that we see in a lot of different jurisdictions,’ Robin Joy, the Crime Research Group’s statistical director, told local leaders at another meeting.",Named Person Sources,Robin Joy,statistical director,"Robin Joy, the Crime Research Group’s statistical director, told local leaders at another meeting."
"‘This is where the community service providers can really help,’ she said of the latter percentage.",Named Person Sources,Robin Joy,statistical director,"Robin Joy, the Crime Research Group’s statistical director, said of the latter percentage."
"‘But that’s challenging when ‘the No. 1 thing’ the top 20 people are arrested for is trespassing at those places, the researcher added.",Named Person Sources,Robin Joy,statistical director,The researcher added.
"‘We need to consider our own boundaries around increasing safety and reducing risks,’ Groundworks executive director Libby Bennett said upon this April’s first anniversary of the death.",Named Person Sources,Libby Bennett,executive director,Groundworks executive director Libby Bennett said upon this April’s first anniversary of the death.
"‘All of us area agencies, we are doing everything humanly possible that we can do,’ said Christine Allen, executive director of Turning Point of Windham County.",Named Person Sources,Christine Allen,executive director,"Christine Allen, executive director of Turning Point of Windham County, said."
"‘It was an epiphany,’ Baker said.",Named Person Sources,Baker,consultant for a state public safety enhancement initiative,Baker said.
"‘We were looking at real information that made us have some quite difficult conversations,’ Quipp said following the session.",Named Person Sources,Quipp,chair of the selectboard and a staff member of the antipoverty agency Southeastern Vermont Community Action,Quipp said following the session.
"‘Sharing information, Baker said, ‘is the first step in holding each other accountable for better outcomes.’",Named Person Sources,Baker,consultant for a state public safety enhancement initiative,Baker said.
"‘This points to a need,’ Joy said, ‘to collaborate beyond your borders.’",Named Person Sources,Joy,statistical director,Joy said.
Municipal statistics show.,Document Sources,null,,Municipal statistics show.
"According to police, the Brattleboro individual most reported (identified only as someone cited in 63 calls for the first half of this year) was acting criminally just 14% of the time.",Document Sources,null,,"According to police, the Brattleboro individual most reported (identified only as someone cited in 63 calls for the first half of this year) was acting criminally just 14% of the time."
"Social service agencies, for their part, are feeling pulled in different directions.",Unnamed Group of People,Social service agencies,,Social service agencies are feeling pulled in different directions.
"Those who spoke said providers and police had yet to find an answer to the no-trespass question, although all expressed hope they could figure out ways to collaborate.",Unnamed Group of People,providers and police,,"Providers and police had yet to find an answer to the no-trespass question, although all expressed hope they could figure out ways to collaborate."
