SourcedStatement,SourceType,Name,Title,Justification
"In Kansas, lawyers for the American Civil Liberties Union have drafted a letter reminding election workers that a gender marker on a person’s identification does not need to match or correspond to a voter’s gender expression.",Named Organization Sources,American Civil Liberties Union,,Staff for the organization have also held clinics elsewhere to prepare trans Americans for the identification requirements they will have to navigate.
"In eight battleground states, the nonprofit VoteRiders is on the ground helping voters get the identification they need to cast ballots in the November election — and one that reflects who they are.",Named Organization Sources,VoteRiders,,VoteRiders is a nonprofit organization helping voters get the identification they need to cast ballots.
"Equality Florida, the state’s leading LGBTQ+ advocacy group, is holding “know your rights” trainings in the wake of new regulations barring many transgender voters from obtaining photo identification that reflects their gender.",Named Organization Sources,Equality Florida,,Equality Florida is the state’s leading LGBTQ+ advocacy group.
"The ACLU, which is tracking some of these laws and rules, has tried to prepare election workers on how to process trans voters who come into their polling sites.",Named Organization Sources,American Civil Liberties Union,,The ACLU is tracking some of these laws and rules and has tried to prepare election workers on how to process trans voters.
VoteRiders is conducting year-round voter education.,Named Organization Sources,VoteRiders,,VoteRiders is a nonprofit organization helping voters get the identification they need to cast ballots.
"“There is a chilling effect,” said Lauren Kunis, CEO and executive director of VoteRiders, which helps voters obtain identification. “There is an unsafe and intimidating environment around existing as trans in society, and definitely in being able to go to the polls safely and cast a ballot.”",Named Person Sources,Lauren Kunis,CEO and executive director of VoteRiders,"Lauren Kunis is the CEO and executive director of VoteRiders, which helps voters obtain identification."
"“A lot is falling on poll workers to correctly enforce the law,” Kunis added. “And I would argue that is less of a solid protection in states where anti-trans rhetoric is skyrocketing.”",Named Person Sources,Lauren Kunis,CEO and executive director of VoteRiders,"Lauren Kunis is the CEO and executive director of VoteRiders, which helps voters obtain identification."
"“Trans votes count,” said Ankit Rastogi, director of research for the National Center for Transgender Equality, which conducted the survey and will soon be known as Advocates for Trans Equality Education Fund. “I think the big takeaway is that our community is really trying to come out and make a difference through the democratic process.”",Named Person Sources,Ankit Rastogi,Director of research for the National Center for Transgender Equality,"Ankit Rastogi is the director of research for the National Center for Transgender Equality, which conducted the survey and will soon be known as Advocates for Trans Equality Education Fund."
"“Trans people, just like everyone else, want to be able to travel, start new jobs, open bank accounts, enroll in school, vote — all of those things require some form of ID. And so when a state goes out of its way to enforce its message about its belief about sex and gender on a license, and transgender people then have to publicize that when they show other people, it creates a dangerous environment,” he said.",Named Person Sources,Lucas Cameron-Vaughn,Attorney for the ACLU of Tennessee,Lucas Cameron-Vaughn is an attorney for the ACLU of Tennessee.
"“It’s a tactic that’s designed to splinter support for trans rights and suggest sort of who is harmed by protecting trans people — to frame that as cisgender women being the people harmed by protections for trans people,” said Rose Saxe, who is deputy project director for the ACLU’s LGBT & HIV Project.",Named Person Sources,Rose Saxe,Deputy project director for the ACLU’s LGBT & HIV Project,Rose Saxe is the deputy project director for the ACLU’s LGBT & HIV Project.
"“The states with the anti-trans laws are also the ones that are more likely to be passing anti-voter laws, full stop,” Kunis said.",Named Person Sources,Lauren Kunis,CEO and executive director of VoteRiders,"Lauren Kunis is the CEO and executive director of VoteRiders, which helps voters obtain identification."
"“We saw it as a move to inflict maximum chaos and misunderstanding,” Diaz said. “And really to scare trans folks from even participating and getting the license if they needed to update it.”",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,Quinn Diaz is a public policy associate at advocacy group Equality Florida.
"“With these laws in Florida, you’re forced to choose between living authentically and just not really participating in public life,” Diaz said.",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,Quinn Diaz is a public policy associate at advocacy group Equality Florida.
"“I can imagine that a lot of trans folks in Florida who might not have access … to an accurate and affirming ID might not want to engage in that process at all, especially in such a heightened political environment,” Diaz said.",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,Quinn Diaz is a public policy associate at advocacy group Equality Florida.
"“Gender nonconforming people are already under such public scrutiny nationwide,” Diaz said. “That’s when you’re gonna see the convergence of those two elements. It really seems like it would only result in more discrimination, more discomfort for trans people, more interrogation and potentially just being turned away.”",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,Quinn Diaz is a public policy associate at advocacy group Equality Florida.
"“They won’t stop me, but I can see how it would stop others,” she said. “It is almost certainly stopping some people from showing up at the polls.”",Named Person Sources,Hazel Krebs,null,"Hazel Krebs is a 42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law."
"“Our ability to participate in this democracy in Florida, it’s been on the line for a while,” Diaz said. Transgender people, they said, are being “forced to choose between participating in our greatest civic right or just sitting out because the state doesn’t see us for who we are.”",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,Quinn Diaz is a public policy associate at advocacy group Equality Florida.
"“Something that’s very frustrating for us at VoteRiders is you will never be able to capture the number of people who do not feel safe voting, and who therefore stay home. And you also won’t be able to capture the people who are trans and show up to try and vote and are turned away.” Kunis said. “And we know that is happening, but it is difficult to quantify.”",Named Person Sources,Lauren Kunis,CEO and executive director of VoteRiders,"Lauren Kunis is the CEO and executive director of VoteRiders, which helps voters obtain identification."
"“There are definitely the physical dangers, the dangers for harassment, discrimination — but also ultimately, voter suppression,” he said.",Named Person Sources,Lucas Cameron-Vaughn,Attorney for the ACLU of Tennessee,Lucas Cameron-Vaughn is an attorney for the ACLU of Tennessee.
"“It really shows the resiliency of the trans community to ensure that our voices are heard and we have visibility at the ballot box,” she said.",Named Person Sources,Josie Caballero,Director of voting and elections for the group that conducted the 2022 U.S. Transgender Survey,Josie Caballero is the director of voting and elections for the group that conducted the 2022 U.S. Transgender Survey.
"“There’s nothing these laws will do to stop me from living my best life,” she said. “It just puts my energy and passion towards making this place better for me and other trans people.”",Named Person Sources,Hazel Krebs,null,"Hazel Krebs is a 42-year-old transgender woman living in Kansas, one of the states with a new anti-trans law."
"An analysis released in August of respondents to the 2022 U.S. Transgender Survey, widely seen as the most comprehensive study of binary and nonbinary transgender Americans, found that voting-eligible trans people had cast ballots in the last presidential election at a higher rate than the U.S. population.",Document Sources,National Center for Transgender Equality,,"The study included more than 92,000 respondents, including more than 84,000 adults who were 18 and older."
"Nearly 21 million voting-eligible U.S. citizens do not have a current driver’s license, according to the Center for Democracy and Civic Engagement at the University of Maryland, whose research was partially supported by VoteRiders.",Document Sources,Center for Democracy and Civic Engagement at the University of Maryland,,"Black and Hispanic people are among those most likely not to have a current license, so the requirement harms them too, regardless of their gender identity."
"The Williams Institute at the University of California, Los Angeles School of Law, estimated ahead of the 2022 midterm election that more than 200,000 voting-eligible transgender Americans may find it difficult to vote at the time because of voter ID laws.",Document Sources,"Williams Institute at the University of California, Los Angeles School of Law",,"The full impact of these laws amid new and evolving voter identification laws is not yet clear, in part because of how recent they are — and that, experts say, could mask their harm."
