SourcedStatement,SourceType,Name,Title,Justification
"It’s ironic that in 2024 the very fate of our republic rests entirely in the hands of the nation’s 85 million low wage potential voters, roughly a third of the American electorate that society and the corporate news media regularly ignore.",Unnamed Group of People,low wage potential voters,,roughly a third of the American electorate that society and the corporate news media regularly ignore
It’s the common Beltway wisdom that these folks at the base of the pyramid are marginal to the political conversation as compared to the vaunted middle class upon which both major parties have for so long fixated on.,Unnamed Group of People,folks at the base of the pyramid,,marginal to the political conversation as compared to the vaunted middle class upon which both major parties have for so long fixated on
"Columbia University researcher Robert Paul Hartley found that only 46 percent of voters with household income less than twice the federal poverty rate cast a ballot in 2016, as compared to a 68 percent turnout rate for voters who had a household income more than twice the poverty line.",Unnamed Group of People,voters with household income less than twice the federal poverty rate,,
"Columbia University researcher Robert Paul Hartley found that only 46 percent of voters with household income less than twice the federal poverty rate cast a ballot in 2016, as compared to a 68 percent turnout rate for voters who had a household income more than twice the poverty line.",Unnamed Group of People,voters who had a household income more than twice the poverty line,,
"Low-wealth voters are left out of our deliberations and sit on the sidelines, their disengagement reinforced by voter suppression, and campaign consultants use their MIA status to justify the pursuit of that white suburban voter they feel more comfortable with anyway.",Unnamed Group of People,Low-wealth voters,,
"Low-wealth voters are left out of our deliberations and sit on the sidelines, their disengagement reinforced by voter suppression, and campaign consultants use their MIA status to justify the pursuit of that white suburban voter they feel more comfortable with anyway.",Unnamed Group of People,white suburban voter,,
"In 2016, in key rust belt states where unions were part of the historic Democratic base like Michigan, Trump won thanks to depressed African American voter turnout and the lack of engagement of the multi-racial cohort of economically struggling voters that polls show overwhelming support for reproductive rights, a living wage and universal healthcare.",Unnamed Group of People,African American voter,,
"In 2016, in key rust belt states where unions were part of the historic Democratic base like Michigan, Trump won thanks to depressed African American voter turnout and the lack of engagement of the multi-racial cohort of economically struggling voters that polls show overwhelming support for reproductive rights, a living wage and universal healthcare.",Unnamed Group of People,multi-racial cohort of economically struggling voters,,"that polls show overwhelming support for reproductive rights, a living wage and universal healthcare"
"In 2016, Trump carried Michigan by just 10,000 votes. 980,000 low-wage voters did not turn out.",Unnamed Group of People,low-wage voters,,
"In North Carolina, Trump’s margin of victory was 170,000 votes while 920,000 poor and low-wealth voters sat it out.",Unnamed Group of People,poor and low-wealth voters,,
If just 18.9 percent of those disengaged voters had been motivated to go to the polls history would have bent another way.,Unnamed Group of People,disengaged voters,,
"If voters want to vote the GOP into extinction they can do it by waking what the Rev. Dr. William Barber calls the “sleeping giant” that’s the low-wage, low-wealth multi-racial voter cohort.",Unnamed Group of People,voters,,
"If voters want to vote the GOP into extinction they can do it by waking what the Rev. Dr. William Barber calls the “sleeping giant” that’s the low-wage, low-wealth multi-racial voter cohort.",Unnamed Group of People,"low-wage, low-wealth multi-racial voter cohort",,what the Rev. Dr. William Barber calls the “sleeping giant”
"""In 2024, the election is going to be about mobilization,” Lake told reporters.",Unnamed Group of People,reporters,,
“There is no question that the biggest contest between the two parties is going to be who can get their voters out to vote.,Unnamed Group of People,voters,,
"Democrats have an enthusiasm gap today, and the progressive alliance and Democrats have fissures within their constituency that makes getting out the vote even more important.",Unnamed Group of People,Democrats,,
"Democrats have an enthusiasm gap today, and the progressive alliance and Democrats have fissures within their constituency that makes getting out the vote even more important.",Unnamed Group of People,,,
"The biggest bloc of potential voters by far is low-income, low-wage voters.",Unnamed Group of People,,,
Lake’s analysis was certainly born out in the recently concluded South Carolina Democratic Primary where President Biden easily prevailed but what has professional Democrats worried was the anemic turnout in a state where Black voters are pivotal and voter engagement has been downhill since President Obama.,Unnamed Group of People,,,
Lake’s analysis was certainly born out in the recently concluded South Carolina Democratic Primary where President Biden easily prevailed but what has professional Democrats worried was the anemic turnout in a state where Black voters are pivotal and voter engagement has been downhill since President Obama.,Unnamed Group of People,,,
"In the 2008 primary over a half-million turned out, close to a quarter of the registered voters.",Unnamed Group of People,,,
"In the most recent Democratic contest just over 130,000 came out, less than five percent of the state’s voters.",Unnamed Group of People,,,
"In 2016, in a ‘proof of concept’, the Poor People’s Campaign targeted specific low wealth and low wage voters in several states including in Georgia where they identified and mobilized 36,000 previously unengaged voters that helped produce the margin of victory in the pivotal U.S. Senate races won by Rev. Raphael Warner (D-GA) and Jon Ossoff (D-GA).",Unnamed Group of People,,,
