SourcedStatement,SourceType,Name,Title,Justification
"Sharon Sandow, a spokesperson for the L.A. Housing Department, told LAist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release.",Named Organization Sources,L.A. Housing Department,,"Sharon Sandow, a spokesperson for the L.A. Housing Department."
"Under state public records law, preliminary drafts must be released if they are retained in the ordinary course of business, as this one has been.",Named Organization Sources,L.A. Housing Department,,The city’s housing officials have been in possession of the Economic Roundtable report since May.
"“What [the report] is trying to do is make a PR effort to lay the groundwork to chip away at what little ability landlords have in L.A. to be able to raise rents and be able to keep up with their costs,” Yukelson said.",Named Person Sources,Daniel Yukelson,Executive Director of the Apartment Association of Greater Los Angeles,"Daniel Yukelson with the Apartment Association of Greater Los Angeles pointed to recent data from the National Apartment Association, a trade group for property owners, concluding that California landlords earn 7 cents of profit on average for every dollar of rent."
"“Small landlords are able to maintain their profits and draw income above their expenses — they haven't been overly burdened by rent stabilization,” said Christina Boyar.",Named Person Sources,Christina Boyar,Legal Fellow with Public Counsel,"Christina Boyar, a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition."
"“The report shows that rent costs exceeding what tenants can pay is a primary cause of homelessness,” Boyar said.",Named Person Sources,Christina Boyar,Legal Fellow with Public Counsel,"Christina Boyar, a legal fellow with Public Counsel and a member of the Keep L.A. Housed coalition."
"“As we await the finalized version of this report, it’s heartening to see so much data supporting the policy changes that renters have been demanding — especially when it comes to preventing excessive rent increases that can devastate working families,” Soto-Martínez told LAist.",Named Person Sources,Hugo Soto-Martínez,L.A. City Councilmember,"Soto-Martinez, one of the council members who requested the report be commissioned."
The independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants.,Document Sources,Economic Roundtable,,"The Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department."
"The report recommends changes that could lower the rent hikes tenants face each year, setting up what is sure to be a fierce debate at city hall.",Document Sources,Economic Roundtable,,"The Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department."
The report notes that because L.A. has a 3% floor on annual increases — even in years when the consumer price index is lower — landlords have often been allowed to raise rents above inflation.,Document Sources,Economic Roundtable,,"The Economic Roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the L.A. Housing Department."
Tenant advocates took a very different view of the report. They said it correctly identifies problems with L.A. rent control and validates their demands for stronger limits.,Unnamed Group of People,Tenant advocates,,Tenant advocates have called for a 3% ceiling on annual rent hikes and elimination of the 2% surcharge for landlords who provide gas and electricity.
"“I think when it's a politically contentious issue, there are attempts to manage the conversation,” Flaming said.",Anonymous Sources,null,null,"Flaming, president of the Economic Roundtable and a co-author of the report, said he didn’t have a good answer for why the report was kept under wraps."
