SourcedStatement,SourceType,Name,Title,Justification
California landlords earn 7 cents of profit on average for every dollar of rent.,Named Organization Sources,National Apartment Association,,"Recent data from the National Apartment Association, a trade group for property owners"
,Named Organization Sources,Apartment Association of Greater Los Angeles,,Landlord advocates strongly disputed the report’s conclusions.
,Named Organization Sources,Public Counsel,,Tenant advocates took a very different view of the report.; They said it correctly identifies problems with L.A. rent control and validates their demands for stronger limits.
,Named Organization Sources,Keep L.A. Housed coalition,,Tenant advocates took a very different view of the report.; They said it correctly identifies problems with L.A. rent control and validates their demands for stronger limits.
,Named Organization Sources,Economic Roundtable,,The independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants.; The report recommends changes that could lower the rent hikes tenants face each year
,Named Organization Sources,L.A. Housing Department,,The city’s housing officials have been in possession of the Economic Roundtable report since May.
"“What [the report] is trying to do is make a PR effort to lay the groundwork to chip away at what little ability landlords have in L.A. to be able to raise rents and be able to keep up with their costs,”",Named Person Sources,Daniel Yukelson,Apartment Association of Greater Los Angeles representative,Landlord advocates strongly disputed the report’s conclusions.
"“There are plenty of owners out there who have had their renters in place for many years,”",Named Person Sources,Daniel Yukelson,Apartment Association of Greater Los Angeles representative,Landlord advocates say some property owners have yet to fully recover from the pandemic.
"“Small landlords are able to maintain their profits and draw income above their expenses — they haven't been overly burdened by rent stabilization,”",Named Person Sources,Christina Boyar,Legal Fellow with Public Counsel and member of the Keep L.A. Housed coalition,Tenant advocates took a very different view of the report.; They said it correctly identifies problems with L.A. rent control and validates their demands for stronger limits.
"“The report shows that rent costs exceeding what tenants can pay is a primary cause of homelessness,”",Named Person Sources,Christina Boyar,Legal Fellow with Public Counsel and member of the Keep L.A. Housed coalition,"Tenant advocates point to other L.A.-area cities that currently limit rent increases to less than 3% with no add-ons for utilities.; We are obviously in a homelessness crisis in L.A., and if this formula isn't updated soon, more folks will just fall into homelessness."
"“I think when it's a politically contentious issue, there are attempts to manage the conversation,”",Named Person Sources,Daniel Flaming,President of the Economic Roundtable and co-author of the report,The city’s housing officials have been in possession of the Economic Roundtable report since May.
“The substance of the report is final.,Named Person Sources,Daniel Flaming,President of the Economic Roundtable and co-author of the report,The city’s housing officials have been in possession of the Economic Roundtable report since May.
"“The Los Angeles ceiling and floor are atypically high for rent-controlled cities,”",Named Person Sources,Daniel Flaming,President of the Economic Roundtable and co-author of the report,"On balance, Flaming said the report shows that L.A.’s policies diverge significantly from how other California cities handle rent control."
"“As we await the finalized version of this report, it’s heartening to see so much data supporting the policy changes that renters have been demanding — especially when it comes to preventing excessive rent increases that can devastate working families.”",Named Person Sources,Hugo Soto-Martinez,L.A. City Council Member,"Soto-Martinez, one of the council members who requested the report be commissioned"
"About 35% of the rent L.A. tenants pay goes to operating expenses for apartment buildings, on average.",Document Sources,Economic Roundtable,,The independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants.; The report recommends changes that could lower the rent hikes tenants face each year
"From January 2020 through January 2023, 4 in 10 rent-controlled L.A. apartments became vacant.",Document Sources,Economic Roundtable,,The independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants.; The report recommends changes that could lower the rent hikes tenants face each year
About one-fifth of L.A. renters are living below the federal poverty line.,Document Sources,Economic Roundtable,,The independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants.; The report recommends changes that could lower the rent hikes tenants face each year
The city’s current range of allowable annual rent increases — anywhere from 3% to 8% depending on inflation — is higher than the increases permitted in most other California cities with rent control.,Document Sources,Economic Roundtable,,The independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants.; The report recommends changes that could lower the rent hikes tenants face each year
"“Small landlords are able to maintain their profits and draw income above their expenses — they haven't been overly burdened by rent stabilization,”",Unnamed Group of People,Tenant advocates,,They said it correctly identifies problems with L.A. rent control and validates their demands for stronger limits.
"“The report shows that rent costs exceeding what tenants can pay is a primary cause of homelessness,”",Unnamed Group of People,Tenant advocates,,"They point to other L.A.-area cities that currently limit rent increases to less than 3% with no add-ons for utilities.; We are obviously in a homelessness crisis in L.A., and if this formula isn't updated soon, more folks will just fall into homelessness."
"“There are plenty of owners out there who have had their renters in place for many years,”",Unnamed Group of People,Landlord advocates,,They strongly disputed the report’s conclusions.; Landlord advocates say some property owners have yet to fully recover from the pandemic.
