SourcedStatement,SourceType,Name,Title,Justification
"The Democrats’ party platform hasn’t veered from the messaging President Joe Biden had — reducing mass incarceration, holding police accountable, and keeping students safe while they’re in school",Named Organization Sources,Democratic Party,,Referenced in the context of their stance on criminal justice reform
"At a rally in Charlotte, North Carolina, former President Donald Trump pledged to combat police violence by giving police “back their power”",Named Organization Sources,"Republican Party (implied, via Trump's affiliation)",,"Referenced in the context of their stance on policing, via Trump's statement"
I was just thinking about her mother [Tamika Palmer] in regards to how she would interpret that particular ruling by the judge,Named Person Sources,Christopher 2X,"Longtime community organizer, and friend of Taylor’s family",Providing perspective on the impact of the judge's ruling on Taylor's family
"It’s just more pain on top of pain, and unfortunately, that’s the way the court system goes",Named Person Sources,Christopher 2X,"Longtime community organizer, and friend of Taylor’s family",Providing perspective on the impact of the judge's ruling on Taylor's family
"With this ruling by Judge Simpson, the conversation of police reform keeps going on",Named Person Sources,Christopher 2X,"Longtime community organizer, and friend of Taylor’s family",Advocating for continued conversation about police reform
"She’s a former prosecutor. I believe, respectfully, that she should talk about it (police reform) with force, and with great understanding of the atmosphere that’s still asking for that conversation",Named Person Sources,Christopher 2X,"Longtime community organizer, and friend of Taylor’s family",Commenting on Vice President Kamala Harris's stance on police reform
"If the latter goes in effect, it would prevent the necessity for cases like Breonna Taylor’s because we would be attacking the root cause of crime, which brings down crime rates",Named Person Sources,Hawk Newsome,Co-founder of Black Lives Matter of Greater New York and Black Opportunities,Explaining the potential impact of the Black Agenda 2024
According to the Mapping Police Violence database,Document Sources,Mapping Police Violence,,Database that tracks police violence in the United States
"The database found that in each year, over 300,000 people experienced use of force by police",Document Sources,Mapping Police Violence,,Database that tracks police violence in the United States
The Black Agenda 2024 consists of dozens of proposed policies created by a multigenerational group of leaders from across the country,Document Sources,Black Opportunities,,Policy agenda created for people who are not typically engaged in local politics
The number of Black people killed by the police rose since 2020,Unnamed Group of People,Researchers behind Mapping Police Violence,,"Released a new database Wednesday that focuses on nonfatal police encounters in the United States between 2017 and 2022, the Guardian first reported"
Black people are more susceptible to nonfatal police violence than being killed by police,Unnamed Group of People,Researchers behind Mapping Police Violence,,"Released a new database Wednesday that focuses on nonfatal police encounters in the United States between 2017 and 2022, the Guardian first reported"
"People can, in the most civil way, have the conversation, debate about it, [especially] when these incidents are right in front of your face",Unnamed Group of People,People,,Referenced in the context of the ongoing conversation about police reform
