SourcedStatement,SourceType,Name,Title,Justification
"To reduce such evictions, one of the court’s judges, Deborah Henderson; Shelby County Commissioner Erika Sugarmon; and Cindy Ettingoff, then-CEO of Memphis Area Legal Services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.",Named Organization Sources,Memphis Area Legal Services (MALS),,recipient of funding for the mediation program; leading organization for the program's implementation
"But receiving the money from the county turned into an adventure. The cash didn’t make it to MALS until February 2024, due to problems with how the County Commission resolution was originally drafted, Henderson said.",Named Organization Sources,Shelby County Commission,,source of funding for the mediation program; responsible for the resolution drafting issues causing delays
General Sessions Civil Court,Named Organization Sources,General Sessions Civil Court,,court where eviction disputes are typically heard; potential beneficiary of the mediation program's success in reducing evictions
WLOK-AM,Named Organization Sources,WLOK-AM,,media outlet where Henderson promoted the mediation program
MLK50: Justice Through Journalism,Named Organization Sources,MLK50: Justice Through Journalism,,"nonprofit newsroom publishing the article, focused on poverty, power, and policy in Memphis"
"Recently, MALS worked with a woman who was living in a house that “should not be lived in by anyone” and was starting to fall behind on rent, Henderson said.",Named Person Sources,Deborah Henderson,"Judge, General Sessions Civil Court",co-founder of the pre-litigation mediation program; providing examples of the program's success
"“There are no income limits or income requirements,”... “If you’re a tenant who is having trouble with your landlord, you need to give us a call. … If you’re a landlord and you have a troublesome tenant … give us a call.”",Named Person Sources,Deborah Henderson,"Judge, General Sessions Civil Court",promoting the mediation program to a WLOK-AM audience
"We could have drafted a document that ensured the landlord (followed the verbal agreement),” she said.",Named Person Sources,Deborah Henderson,"Judge, General Sessions Civil Court",reflecting on how the mediation program could have helped in Woods' case
Henderson believes the program will require a much longer pilot period before it’s able to produce the proof necessary to create a housing court.,Named Person Sources,Deborah Henderson,"Judge, General Sessions Civil Court",sharing her perspective on the program's future and its potential to lead to a housing court
"To reduce such evictions, one of the court’s judges, Deborah Henderson; Shelby County Commissioner Erika Sugarmon; and Cindy Ettingoff, then-CEO of Memphis Area Legal Services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.",Named Person Sources,Erika Sugarmon,Shelby County Commissioner,co-securing funding for the mediation program
,Named Person Sources,Cindy Ettingoff,"then-CEO, Memphis Area Legal Services",co-securing funding for the mediation program; former leader of MALS during initial program development
"Nicole Grida, the new MALS CEO, said her team has started creating marketing materials for the program, building partnerships with local nonprofits and screening folks who call in for other services to see if they will fit the program’s criteria, which has resulted in many promising leads.",Named Person Sources,Nicole Grida,"CEO, Memphis Area Legal Services",providing updates on the program's current status and outreach efforts
"For the program to succeed, Grida said raising greater awareness will be key, as most Memphians it could help don’t yet know it exists.",Named Person Sources,Nicole Grida,"CEO, Memphis Area Legal Services",sharing her perspective on the program's success factors
"“If you’re a tenant who is having trouble with your landlord, you need to give us a call. … If you’re a landlord and you have a troublesome tenant … give us a call.” (promotional statement, context provided by)",Named Person Sources,Cedric Harris,"MALS Attorney, leading the mediation program",co-promoting the mediation program with Henderson
"But receiving the money from the county turned into an adventure. The cash didn’t make it to MALS until February 2024, due to problems with how the County Commission resolution was originally drafted, Henderson said. By then, Ettingoff was no longer with MALS, and the interim executive director, Loyce Lambert Ryan, was dealing with the fallout of a major cyber attack.",Named Person Sources,Loyce Lambert Ryan,"Interim Executive Director, Memphis Area Legal Services (at the time)","context for program delays, due to challenges faced during her tenure"
He left the courthouse without much hope.,Named Person Sources,Bryant Woods,,"tenant facing eviction, illustrating the need for the mediation program"
"“There are no income limits or income requirements,”... “If you’re a tenant who is having trouble with your landlord, you need to give us a call. … If you’re a landlord and you have a troublesome tenant … give us a call.”",Unnamed Group of People,WLOK-AM audience,,audience being targeted by Henderson's promotional efforts for the mediation program
,Unnamed Group of People,"churches, radio shows and event attendees",,groups being targeted by Henderson and Harris's promotional efforts for the mediation program
,Unnamed Group of People,Memphians,,"potential beneficiaries of the mediation program, with a need for greater awareness about its existence"
