SourcedStatement,SourceType,Name,Title,Justification
The Poor People’s Campaign is planning simultaneous actions on March 2 at over 30 state capitols.,Named Organization Sources,The Poor People’s Campaign,,"The Poor People’s Campaign is planning simultaneous actions on March 2 at over 30 state capitols to launch “the campaign and highlight the policies being promulgated in state houses across the country that are hurting the poor or distracting from addressing the real issues facing poor and low-wealth people,” according to the PPC."
"The Poor People’s Campaign is planning simultaneous actions on March 2 at over 30 state capitols to launch “the campaign and highlight the policies being promulgated in state houses across the country that are hurting the poor or distracting from addressing the real issues facing poor and low-wealth people,” according to the PPC.",Named Organization Sources,The Poor People’s Campaign,,"The Poor People’s Campaign is planning simultaneous actions on March 2 at over 30 state capitols to launch “the campaign and highlight the policies being promulgated in state houses across the country that are hurting the poor or distracting from addressing the real issues facing poor and low-wealth people,” according to the PPC."
"“They’re saying that they’re not voting because people are not speaking to their issues and that they’re just not interested in those candidates,” Hartley, told the New York Times “But it’s not that they couldn’t be.”",Named Person Sources,Robert Paul Hartley,Columbia University researcher,"Columbia University researcher Robert Paul Hartley found that only 46 percent of voters with household income less than twice the federal poverty rate cast a ballot in 2016, as compared to a 68 percent turnout rate for voters who had a household income more than twice the poverty line."
"“In 2024, the election is going to be about mobilization,” Lake told reporters. “There is no question that the biggest contest between the two parties is going to be who can get their voters out to vote. Democrats have an enthusiasm gap today, and the progressive alliance and Democrats have fissures within their constituency that makes getting out the vote even more important. The biggest bloc of potential voters by far is low-income, low-wage voters. Increased participation even by miniscule percentages could be game changers. It is a massive voter engagement that is being started here today.”",Named Person Sources,Celinda Lake,President of Lake Research Partners,"They were joined by respected pollster Celinda Lake, President of Lake Research Partners."
"“For far too long extremists have blamed poor people and low wage people for their plight while moderates too often have ignored poor people, appealing instead to the so-called middle class while the poor and low wage people have become nearly half of this country,” Barber told reporters. “Poor and low wage people have the power to determine and decide the 2024 elections and elections beyond. In the 2016 election there were 34 million poor and low wealth people eligible to vote but didn’t. These voters made up more than a quarter of the electorate.”",Named Person Sources,William Barber,Rev. Dr.,"This week in Washington at the National Press Club the Poor People’s Campaign, under the leadership of Barber and Rev. Dr. Liz Theoharis, announced their plans for a mass mobilization of 15 million poor and low-wealth voters nationwide ahead of November’s election."
"“Poverty is now the fourth leading crisis of death in America, a moral crisis in America taking the lives of 800 people a day and this is before and after COVID…These are the issues that must be at the center of the narrative of a democracy in our country. If we are serious about saving the democracy it can’t be some philosophical term. Saving the democracy must be a Third Reconstruction where people are paid a living wage—where people have health care—where public education is fully funded and where voting rights are protected and expanded.”",Named Person Sources,William Barber,Rev. Dr.,"This week in Washington at the National Press Club the Poor People’s Campaign, under the leadership of Barber and Rev. Dr. Liz Theoharis, announced their plans for a mass mobilization of 15 million poor and low-wealth voters nationwide ahead of November’s election."
"“We are mobilizing, organizing, registering and educating people for a movement that votes, votes for healthcare and debt cancellation, votes for living wages and string anti-poverty programs and votes for fair taxes and the demilitarizing of our communities and world,” said Rev. Dr. Liz Theoharis who noted that since the last presidential election close to 1,000 voter suppression bills have been introduced “that impacts poor and low income people the most.”",Named Person Sources,Liz Theoharis,Rev. Dr.,"This week in Washington at the National Press Club the Poor People’s Campaign, under the leadership of Barber and Rev. Dr. Liz Theoharis, announced their plans for a mass mobilization of 15 million poor and low-wealth voters nationwide ahead of November’s election."
"“I work for MassHealth as a Personal Care Attendant, helping to take care of people with disabilities and who are sick and need help with their daily activities. But I do not have health insurance myself,” Guzman told reporters. “I am an essential worker living paycheck-to-paycheck and I have to make decisions every day. Do I put gas in my car or do I pay my bills? Or do I put food on my table?,” said Janice Guzman, an organizer with the. “This is why I am organizing with the Massachusetts Poor People's Campaign. We have got to get our power as people, get back the mic, raise our voices and register voters. Forward together!""",Named Person Sources,Janice Guzman,organizer with the Massachusetts Poor People's Campaign and SEIU 1199,"Dozens of local leaders from the state chapters of the Poor People’s Campaign were on hand in person and virtually for the high spirited kick off including Janice Guzman, an organizer with the Massachusetts Poor People's Campaign and SEIU 1199."
"It’s the product of a perverse feedback loop that was flagged by a Columbia University study undertaken of the 2106 electorate with the support of the Poor People’s Campaign, which studied the low-wage voter cohort and found a majority of them did not vote and when they were surveyed they explained they didn’t turn out because they didn’t hear candidates discuss issues that had any relevancy to their lives.",Document Sources,Columbia University,,Columbia University study undertaken of the 2106 electorate with the support of the Poor People’s Campaign.
"980,000 low-wage voters did not turn out.",Unnamed Group of People,low-wage voters,,"In 2016, Trump carried Michigan by just 10,000 votes."
"920,000 poor and low-wealth voters sat it out.",Unnamed Group of People,poor and low-wealth voters,,"In North Carolina, Trump’s margin of victory was 170,000 votes."
34 million poor and low wealth people eligible to vote but didn’t.,Unnamed Group of People,poor and low wealth people,,These voters made up more than a quarter of the electorate.
