SourcedStatement,SourceType,Name,Title,Justification
"During a Wednesday session, the Georgia Public Service Commission unanimously approved Sandersville Railroad Co.’s proposed rail spur in Sparta — a project that would cut through the historically Black community.",Named Organization Sources,Georgia Public Service Commission,,"During a Wednesday session, the Georgia Public Service Commission unanimously approved Sandersville Railroad Co.’s proposed rail spur in Sparta."
"The property owners are represented by the nonprofit Institute for Justice, a public interest law firm.",Named Organization Sources,Institute for Justice,,"The property owners are represented by the nonprofit Institute for Justice, a public interest law firm."
"The railroad project involves constructing a 4.5-mile rail spur to connect the Hanson Quarry, a rock mine owned by Heidelberg Materials, to a main train line along a nearby highway.",Named Organization Sources,Heidelberg Materials,,"The railroad project involves constructing a 4.5-mile rail spur to connect the Hanson Quarry, a rock mine owned by Heidelberg Materials, to a main train line along a nearby highway."
"Benjamin Tarbutton III, the owner of Sandersville Railroad, has contended this development is expected to create 20 temporary construction jobs, a dozen permanent jobs with an average salary and benefits package of $90,000, and generate over $1.5 million annually for Hancock County.",Named Organization Sources,Sandersville Railroad,,"Benjamin Tarbutton III, the owner of Sandersville Railroad, has contended this development is expected to create 20 temporary construction jobs, a dozen permanent jobs with an average salary and benefits package of $90,000, and generate over $1.5 million annually for Hancock County."
"The battle over the project began last year when several property owners — Black and white — refused to sell parcels of their land to the company, which is located 25 miles away.",Named Organization Sources,Sandersville Railroad,,"The battle over the project began last year when several property owners — Black and white — refused to sell parcels of their land to the company, which is located 25 miles away."
"Shaw, the chairman of the board, provided the only comment: “I would like to say this has been a long, difficult case, and I want to thank all the parties, and especially thank our staff for the diligence, hard work, and all the parties for just the professionalism and decorum shown on this case.”",Named Person Sources,Jason Shaw,Chairman of the board,"The five-member commission is made up of three white men, Jason Shaw, Tim Echols, and Lauren “Bubba” McDonald."
"Blaine Smith, a Black man who is one of the heirs of 600 acres that came into their family in the 1920s, said in a statement: “We’re determined to keep fighting against this attempt to take our ancestral land from us.”",Named Person Sources,Blaine Smith,null,"Blaine Smith, a Black man who is one of the heirs of 600 acres that came into their family in the 1920s."
"“We want to keep our property whole, so we can pass it down to our children and they can continue to build generational wealth,” Smith added.",Named Person Sources,Blaine Smith,null,"Blaine Smith, a Black man who is one of the heirs of 600 acres that came into their family in the 1920s."
"“Georgia law does not permit a private company to take land through eminent domain unless the land will be put to a public use,” said Bill Maurer, senior attorney for Institute for Justice who represents the landowners.",Named Person Sources,Bill Maurer,Senior attorney for Institute for Justice,"The property owners are represented by the nonprofit Institute for Justice, a public interest law firm."
"“Building a rail spur that will only be used by a few private companies, and not the public at large, is not a public use. We look forward to making it clear to the court that the [Public Service Commission] made an error in considering Sandersville’s land grab as a public use.”",Named Person Sources,Bill Maurer,Senior attorney for Institute for Justice,"The property owners are represented by the nonprofit Institute for Justice, a public interest law firm."
"“The reality is if you’ve ever lived near a train, or you’ve ever ridden on a train or been near a train, it’s not the same as trucks driving by,” Rush said last year.",Named Person Sources,Jamie Rush,Senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project,"Jamie Rush, senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project who represents the No Railroad In Our Community Coalition, a coalition of residents who aren’t losing their property to the railroad but will be affected by the train."
"“Even if the train is not going through your property, the fact that a train is near your property — all of the noise pollution, the vibrations of a train … all of that affects your property value, your peace of mind and your home.”",Named Person Sources,Jamie Rush,Senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project,"Jamie Rush, senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project who represents the No Railroad In Our Community Coalition, a coalition of residents who aren’t losing their property to the railroad but will be affected by the train."
"“I truly hate to have to say this, but if David v. Goliath had been decided by the GA Public Service Commission, they’d have confiscated David’s slingshot and handed it to the Philistines,” Fyre wrote.",Named Person Sources,Spencer Fyre,Georgia state Representative,"Two weeks after the hearing, Georgia state Rep. Spencer Fyre sent a letter to the commission describing the land acquisition as a “heist attempt.”"
"The commissioners didn’t offer any feedback on their decision during the 11-minute, livestreamed meeting.",Document Sources,null,,"During a Wednesday session, the Georgia Public Service Commission unanimously approved Sandersville Railroad Co.’s proposed rail spur in Sparta — a project that would cut through the historically Black community."
"In April, Capital B reported that Thomas K. Bond, a hearing officer with the Georgia Public Service Commission, approved Sandersville’s request to move forward with condemning properties to construct their railroad spur.",Document Sources,null,,"In April, Capital B reported that Thomas K. Bond, a hearing officer with the Georgia Public Service Commission, approved Sandersville’s request to move forward with condemning properties to construct their railroad spur."
"“The proposed condemnation … serves a legitimate public purpose and is necessary for the proper accommodation of the business,” Bond wrote.",Document Sources,null,,"In April, Capital B reported that Thomas K. Bond, a hearing officer with the Georgia Public Service Commission, approved Sandersville’s request to move forward with condemning properties to construct their railroad spur."
"The construction would also have an impact on other Black residents in the community, who believe it would affect their quality of life.",Unnamed Group of People,Black residents in the community,,The construction would also have an impact on other Black residents in the community.
Other residents told Capital B they feared potential damage to their homes from the train.,Unnamed Group of People,Other residents,,"The battle over the project began last year when several property owners — Black and white — refused to sell parcels of their land to the company, which is located 25 miles away."
