GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
,âamong cities that have elected to control rents â and not all cities have â los angeles appears to be tilted toward landlords.â,0,,Named_Person,No,,daniel flaming,0,,president,0.0,,president of the economic roundtable and a co-author of the report,0.0,,president president of the economic roundtable and a co-author of the report,0.0
,"âthe cost of electricity is just going to continue going up,â yukelson with the apartment association said.",0,,Named_Person,No,,daniel yukelson,0,,,0.0,,"yukelson with the apartment association of greater los angeles,with the apartment association,with the apartment association of greater los angeles",0.0,," yukelson with the apartment association of greater los angeles,with the apartment association,with the apartment association of greater los angeles",0.0
,"this may, the economic roundtable, the nonprofit research organization the city commissioned to carry out the study, submitted its report to the l.a. housing department.",0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,"four months later, the city still has not released it publicly.",0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,the independent analysis found some of the cityâs rules governing rent increases have favored landlords over tenants.,0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,"when a tenant leaves a rent-controlled unit, the cityâs rules allow landlords to raise rents to market rates.",0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,these higher rents helped landlords absorb the impact of a nearly four-year freeze on rent hikes.,0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,property insurance costs have roughly doubled since 2020.,0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,"however, the report notes these expenses make up a relatively small portion of overall costs.",0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,"according to u.s. census data, just over half of those renters spend 90% of their income or more on rent.",0,,Documents,No,,u.s. census,0,,,0.0,,according to u.s. census data,0.0,, according to u.s. census data,0.0
,rent increases can leave these low-income renters vulnerable to displacement and homelessness.,0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits:,0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,"either eliminate a provision allowing landlords to raise rents an extra 1% per year if they pay for a tenantâs gas, plus another 1% if they pay for electricity â or replace it.",0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,"one option, the report says, would be to instead use a surcharge that better captures the increased costs of providing those utilities.",0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,"instead of using a version of the consumer price index driven to a large degree by housing cost inflation, the report recommends a different index that excludes housing costs.",0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,the report argues this would stop the feedback loop of allowing high housing inflation to create further housing inflation.,0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
,"during the same period, rents in rent-controlled l.a. apartments were allowed to rise 36%.",0,,Documents,No,,economic roundtable,0,,,0.0,,"the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0,," the report estimates,the report also notes that,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report finds that,the report notes,the independent analysis,the report notes that,the report argues,the report says,among the findings",0.0
