GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"campa’s next goal? to get her son, sergio, who has been diagnosed with autism spectrum disorder, enrolled in kindergarten.",,0,Named_Person,,No,juanita campa,,0,,,0.0,she doesn’t like to think about how her family used to live in the jungle. now she has less than 90 days remaining at the hotel.,,0.0, she doesn’t like to think about how her family used to live in the jungle. now she has less than 90 days remaining at the hotel.,,0.0
campa also hopes to move her family into a more permanent living situation.,,0,Named_Person,,No,juanita campa,,0,,,0.0,she doesn’t like to think about how her family used to live in the jungle. now she has less than 90 days remaining at the hotel.,,0.0, she doesn’t like to think about how her family used to live in the jungle. now she has less than 90 days remaining at the hotel.,,0.0
"since 2020, the number of homeless students in santa clara county has almost doubled, according to the california department of education.","since 2020, the number of homeless students in santa clara county has almost doubled, according to the california department of education.",100,Named_Organization,Documents,No,california department of education,california department of education,100,,,0.0,among the rapidly growing ranks of unhoused students in south bay schools.,according to the california department of education,0.375995397567749, among the rapidly growing ranks of unhoused students in south bay schools., according to the california department of education,0.375995397567749
"about 1,200 students in the east side union high school district and alum rock union school district were reported to be homeless in 2024 — three times the number of homeless students in 2020.","about 1,200 students in the east side union high school district and alum rock union school district were reported to be homeless in 2024 â three times the number of homeless students in 2020.",100,Named_Organization,Anonymous_Groups,No,california department of education,students,19,,,0.0,among the rapidly growing ranks of unhoused students in south bay schools.,"homeless students enrolled at east side in 2022-2023,homeless students in the east side union high school district and alum rock union school district,homeless students may also miss class or arrive late",0.46080633997917175, among the rapidly growing ranks of unhoused students in south bay schools.," homeless students enrolled at east side in 2022-2023,homeless students in the east side union high school district and alum rock union school district,homeless students may also miss class or arrive late",0.46080633997917175
"three other counties in the bay area — alameda, contra costa and san mateo — had between 2,100 and 4,700 homeless students enrolled in their schools in 2023. according to the state, 10% to 12% of those students were living in temporary shelters that year.","three other counties in the bay area â alameda, contra costa and san mateo â had between 2,100 and 4,700 homeless students enrolled in their schools in 2023. according to the state, 10% to 12% of those students were living in temporary shelters that year.",100,Named_Organization,Documents,No,california department of education,state,15,,,0.0,among the rapidly growing ranks of unhoused students in south bay schools.,according to the state,0.18045911192893982, among the rapidly growing ranks of unhoused students in south bay schools., according to the state,0.18045911192893982
"in the alum rock district, superintendent imee almazan said the covid-19 pandemic exacerbated multiple economic issues that were out of the parents’ and the school district’s control, leading to the increase in homeless youth.",,0,Named_Person,,No,imee almazan,,0,"superintendent, alum rock district",,0.0,,,0.0,"superintendent, alum rock district ",,0.0
"maryam adalat, director of student services at east side union high school district, said many families have lost stable housing, their jobs or loved ones who were the family’s main provider since the covid-19 pandemic.",,0,Named_Person,,No,maryam adalat,,0,"director of student services, east side union high school district",,0.0,,,0.0,"director of student services, east side union high school district ",,0.0
"out of the 1,974 homeless students enrolled at east side in 2022-2023, 488 were living in temporary shelters, according to the state education department, while 75 students were living in hotels and motels, and 33 students were temporarily unsheltered or living in abandoned buildings, campgrounds, vehicles, trailer parks or train and bus stations.","out of the 1,974 homeless students enrolled at east side in 2022-2023, 488 were living in temporary shelters, according to the state education department, while 75 students were living in hotels and motels, and 33 students were temporarily unsheltered or living in abandoned buildings, campgrounds, vehicles, trailer parks or train and bus stations.",100,Named_Organization,Documents,No,california department of education,state education department,53,,,0.0,among the rapidly growing ranks of unhoused students in south bay schools.,according to the state education department,0.3258278965950012, among the rapidly growing ranks of unhoused students in south bay schools., according to the state education department,0.3258278965950012
"that same year, a majority of homeless students in the district were unable to pass the smarter balanced summative assessments, standardized tests for mathematics and language arts. around 78% of homeless students were unable to meet the standards for mathematics, while 51% were unable to meet the standard for language arts.",,0,Named_Organization,,No,california department of education,,0,,,0.0,among the rapidly growing ranks of unhoused students in south bay schools.,,0.0, among the rapidly growing ranks of unhoused students in south bay schools.,,0.0
"annya artigas, the director of social emotional learning at the alum rock district, said homelessness can affect students inside and outside the classroom. for example, many homeless children struggle to find timely transportation to school, and once they arrive at school, the only meal they may eat is their school lunch.",,0,Named_Person,,No,annya artigas,,0,"director of social emotional learning, the alum rock district,the director of social emotional learning at the alum rock district",,0.0,,,0.0,"director of social emotional learning, the alum rock district,the director of social emotional learning at the alum rock district ",,0.0
"as a result of these different stressors, homeless children may also struggle to stay mentally present in school, artigas said. many come to school sleepy, tired and hungry, impacting their ability to function in the classroom.","many come to school sleepy, tired and hungry, impacting their ability to function in the classroom.",100,Named_Person,Anonymous_Groups,No,"annya artigas,",homeless children,6,the director of social emotional learning at the alum rock district,,0.0,,homeless children may also struggle to stay mentally present in school,0.0,the director of social emotional learning at the alum rock district , homeless children may also struggle to stay mentally present in school,0.24574077129364014
