GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
the council approved that motion and called for a study to “conclude within 3 months.”,,0,Named_Organization,,No,l.a. city council,,0,,,0,,,0.0, ,,0.0
"the independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants. the report recommends changes that could lower the rent hikes tenants face each year, setting up what is sure to be a fierce debate at city hall.","the report recommends changes that could lower the rent hikes tenants face each year, setting up what is sure to be a fierce debate at city hall.",100,Documents,Documents,Yes,economic roundtable,economic roundtable,100,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.","the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147," four months later, the city still has not released it publicly. laist obtained the report through a public records request."," the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147
"over the course of 193 pages, the report offers an extensive analysis of the l.a. rental housing market, challenges facing both tenants and landlords, and the impact of the city’s rent stabilization ordinance.","over the course of 193 pages, the report offers an extensive analysis of the l.a. rental housing market, challenges facing both tenants and landlords, and the impact of the cityâs rent stabilization ordinance.",100,Documents,Documents,Yes,economic roundtable,economic roundtable,100,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.","the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147," four months later, the city still has not released it publicly. laist obtained the report through a public records request."," the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147
"about 35% of the rent l.a. tenants pay goes to operating expenses for apartment buildings, on average. this includes maintenance, utilities, insurance, payroll and other routine costs. landlords can use the remainder to cover mortgages and turn a profit.","about 35% of the rent l.a. tenants pay goes to operating expenses for apartment buildings, on average.",100,Documents,Documents,Yes,economic roundtable,economic roundtable,100,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.","the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147," four months later, the city still has not released it publicly. laist obtained the report through a public records request."," the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147
"from january 2020 through january 2023, 4 in 10 rent-controlled l.a. apartments became vacant. when a tenant leaves a rent-controlled unit, the city’s rules allow landlords to raise rents to market rates. these higher rents helped landlords absorb the impact of a nearly four-year freeze on rent hikes.","from january 2020 through january 2023, 4 in 10 rent-controlled l.a. apartments became vacant.",100,Documents,Documents,Yes,economic roundtable,economic roundtable,100,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.","the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147," four months later, the city still has not released it publicly. laist obtained the report through a public records request."," the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147
"many expenses have risen sharply for landlords in recent years, outpacing inflation. property insurance costs have roughly doubled since 2020. however, the report notes these expenses make up a relatively small portion of overall costs.","many expenses have risen sharply for landlords in recent years, outpacing inflation.",100,Documents,Documents,Yes,economic roundtable,economic roundtable,100,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.","the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147," four months later, the city still has not released it publicly. laist obtained the report through a public records request."," the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147
"about one-fifth of l.a. renters are living below the federal poverty line. according to u.s. census data, just over half of those renters spend 90% of their income or more on rent. rent increases can leave these low-income renters vulnerable to displacement and homelessness.",about one-fifth of l.a. renters are living below the federal poverty line.,100,Documents,Documents,Yes,economic roundtable,economic roundtable,100,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.","the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147," four months later, the city still has not released it publicly. laist obtained the report through a public records request."," the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147
the city’s current range of allowable annual rent increases — anywhere from 3% to 8% depending on inflation — is higher than the increases permitted in most other california cities with rent control.,the cityâs current range of allowable annual rent increases â anywhere from 3% to 8% depending on inflation â is higher than the increases permitted in most other california cities with rent control.,97,Documents,Documents,Yes,economic roundtable,economic roundtable,100,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.","the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147," four months later, the city still has not released it publicly. laist obtained the report through a public records request."," the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147
"either eliminate a provision allowing landlords to raise rents an extra 1% per year if they pay for a tenant’s gas, plus another 1% if they pay for electricity — or replace it. the report estimates each 1% increase could raise rents an additional $150 to $240 per month after 10 years, more than the actual cost of providing those utilities. one option, the report says, would be to instead use a surcharge that better captures the increased costs of providing those utilities.","the report estimates each 1% increase could raise rents an additional $150 to $240 per month after 10 years, more than the actual cost of providing those utilities.",100,Documents,Documents,Yes,economic roundtable,economic roundtable,100,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.","the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147," four months later, the city still has not released it publicly. laist obtained the report through a public records request."," the report estimates,the nonprofit research organization the city commissioned to carry out the study,the report recommends,the report,the report makes some recommendations on how the city could change its formula for determining annual rent increase limits,the report also notes,the report notes,the independent analysis,the report notes that because l.a. has a 3% floor on annual increases â even in years when the consumer price index is lower â landlords have often been allowed to raise rents above inflation.,the report argues,the report finds,the report says,among the findings",0.5099023580551147
"the report recommends considering changing which version of the consumer price index is used to calculate allowable increased to one that excludes housing costs, shown as ""less shelter"" in the chart above.",,0,Documents,,No,economic roundtable,,0,,,0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
