GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"“i had no idea he could do shit like that,” someone uttered in the crowd, in awe, in a video of his display.","âi had no idea he could do shit like that,â someone uttered in the crowd, in awe, in a video of his display.",100,Anonymous_Source,Anonymous_Groups,No,,someone in the crowd,0,,,0,"someone uttered this in awe, in a video of his display","someone uttered in the crowd, in awe, in a video of his display",1.0," someone uttered this in awe, in a video of his display"," someone uttered in the crowd, in awe, in a video of his display",1.0
"clark had been following chike’s meteoric rise from its early days. the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.",,0,,,Yes,roger clark,,0,,,0,"longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.",,0.0," longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.",,0.0
"“whenever you meet someone who plays ddr, you kind of don't really care that much what they're doing outside of the game, right?” clark said.","âwhenever you meet someone who plays ddr, you kind of don't really care that much what they're doing outside of the game, right?â clark said.",100,Named_Person,Named_Person,Yes,roger clark,roger clark,100,,san francisco programmer,0,"longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.","friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.7123197317123413," longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.","san francisco programmer friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.7123197317123413
"in all of his years of knowing chike, he could not recall a time when they'd talked about their jobs, despite both spending years working in the tech industry here.",,0,Named_Person,,No,roger clark,,0,,,0,"longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.",,0.0," longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.",,0.0
"it’s something that few other elite dance dance revolution players really bother with, clark said.","itâs something that few other elite dance dance revolution players really bother with, clark said.",100,Named_Person,Named_Person,Yes,roger clark,roger clark,100,,san francisco programmer,0,"longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.","friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.7123197317123413," longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.","san francisco programmer friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.7123197317123413
"“how someone can even have the physical stamina to do that let alone have the mental fortitude to continue when one tiny mistake is the end of the run … it’s hard to even come up with words for this kind of thing,” clark said. “it's literally olympics level, astronaut level.”","âhow someone can even have the physical stamina to do that let alone have the mental fortitude to continue when one tiny mistake is the end of the run â¦ itâs hard to even come up with words for this kind of thing,â clark said.",96,Named_Person,Named_Person,Yes,roger clark,roger clark,100,,san francisco programmer,0,"longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.","friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.7123197317123413," longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.","san francisco programmer friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.7123197317123413
"“i was, like, i get to quit and have severance at the same time — it was almost a win-win, ‘cause i was already a little bit checked out,” he said.","âi was, like, i get to quit and have severance at the same time â it was almost a win-win, âcause i was already a little bit checked out,â he said.",100,Named_Person,Named_Person,Yes,chris chike,chris chike,100,,,0,"the greatest dance dance revolution player in the world.,the greatest dance dance revolution player in the world; he told gazetteer sf over facetime from his home in hayward",,0.0," the greatest dance dance revolution player in the world.,the greatest dance dance revolution player in the world; he told gazetteer sf over facetime from his home in hayward", ,0.0
"chike told gazetteer he’s saved enough to keep him afloat for a few years, helped along by the occasional brand deal.","chike told gazetteer heâs saved enough to keep him afloat for a few years, helped along by the occasional brand deal.",100,Named_Person,Named_Person,Yes,chris chike,chris chike,100,,,0,"the greatest dance dance revolution player in the world.,the greatest dance dance revolution player in the world; he told gazetteer sf over facetime from his home in hayward",,0.0," the greatest dance dance revolution player in the world.,the greatest dance dance revolution player in the world; he told gazetteer sf over facetime from his home in hayward", ,0.0
"“i don't think i can physically do this forever,” he said. “i'm getting up there, i just turned 33 this week. so i'm just taking advantage of it while i can.”","âi'm getting up there, i just turned 33 this week.",100,Named_Person,Named_Person,Yes,chris chike,chris chike,100,,,0,"the greatest dance dance revolution player in the world.,the greatest dance dance revolution player in the world; he told gazetteer sf over facetime from his home in hayward",,0.0," the greatest dance dance revolution player in the world.,the greatest dance dance revolution player in the world; he told gazetteer sf over facetime from his home in hayward", ,0.0
"the mixture of talent, endurance, and the good fortune of coming up at ddr’s peak is a one-in-a-million combination, as his friend clark proudly pointed out.",,0,Named_Person,,No,roger clark,,0,,,0,"longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.",,0.0," longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.",,0.0
"“this is the best that anyone in the human race could possibly achieve at this thing,” clark told gazetteer.","âthis is the best that anyone in the human race could possibly achieve at this thing,â clark told gazetteer.",98,Named_Person,Named_Person,Yes,roger clark,roger clark,100,,san francisco programmer,0,"longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.","friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.7123197317123413," longtime ddr enthusiast. san francisco programmer,longtime ddr enthusiast. san francisco programmer; the two first met in person at the ohio tournament, then grew close once they both lived in the bay area.","san francisco programmer friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.7123197317123413
,"for his prowess at pretending to play the song, the guinness book awarded him a record for best guitar hero player in the world.",0,,Named_Organization,No,,guinness book,0,,,0,,,0.0,, ,0.0
,"after graduating in 2013, chike moved to the bay area for work, starting out as a software engineer at ge healthcare.",0,,Named_Organization,No,,ge healthcare,0,,,0,,,0.0,, ,0.0
,"in 2017, shortly after chike won the konami arcade championship (the world cup of ddr), clark accompanied him to an arcade in san jose called round1, where he planned to set a world record: completing a level 19 ddr song, the highest level currently available, with absolutely perfect timing.",0,,Named_Organization,No,,konami arcade championship,0,,,0,,(the world cup of ddr),0.0,, (the world cup of ddr),0.0
,âeverybody knows it.,0,,Named_Person,No,,roger clark,0,,san francisco programmer,0,,"friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.0,,"san francisco programmer friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.0
,no one would deny it.â,0,,Named_Person,No,,roger clark,0,,san francisco programmer,0,,"friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.0,,"san francisco programmer friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.0
,telling the new york times he wanted to buy a multi-thousand dollar ddr arcade cabinet.,0,,Named_Person,No,,chris chike,0,,,0,,,0.0,, ,0.0
,âyou discover this group of people whoâs really like-minded.,0,,Named_Person,No,,chris chike,0,,,0,,,0.0,, ,0.0
,"clark recalled the song required about 800 steps at 220 beats per minute for two minutes, a feat of agility not entirely dissimilar to an olympic sprint.",0,,Named_Person,No,,roger clark,0,,san francisco programmer,0,,"friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.0,,"san francisco programmer friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.0
,"âit's literally olympics level, astronaut level.â",0,,Named_Person,No,,roger clark,0,,san francisco programmer,0,,"friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.0,,"san francisco programmer friend roger clark, a san francisco programmer and longtime ddr enthusiast",0.0
,he describes it as a blessing in disguise.,0,,Named_Person,No,,chris chike,0,,,0,,,0.0,, ,0.0
,"âi don't think i can physically do this forever,â he said.",0,,Named_Person,No,,chris chike,0,,,0,,,0.0,, ,0.0
,so i'm just taking advantage of it while i can.â,0,,Named_Person,No,,chris chike,0,,,0,,,0.0,, ,0.0
,multiple contemporaneous comments called him a âgodâ; one commenter heralded the task as âthe pinnacle of human brain potential.â,0,,Anonymous_Groups,No,,comments,0,,,0,,multiple contemporaneous comments,0.0,, multiple contemporaneous comments,0.0
,"when he started uploading practice videos in 2006, observers marveled at his skill.",0,,Anonymous_Groups,No,,observers,0,,,0,,observers,0.0,, observers,0.0
,he was still active on online forums.,0,,Anonymous_Groups,No,,online forums,0,,,0,,online forums,0.0,, online forums,0.0
,"he kept joining local tourneys, both to hone his skills and to find his people â a small but devout base of ddr players that still, today, celebrate these triumphs of coordination and footwork.",0,,Anonymous_Groups,No,,ddr players,0,,,0,,"a small but devout base of ddr players that still, today, celebrate these triumphs of coordination and footwork",0.0,," a small but devout base of ddr players that still, today, celebrate these triumphs of coordination and footwork",0.0
,"he visited online friendsâ homes to practice on their arcade cabinets, and posted up at arcades for hours, dancing away.",0,,Anonymous_Groups,No,,online friends,0,,,0,,online friends,0.0,, online friends,0.0
,most top-tier active ddr players are in their late teens and twenties.,0,,Anonymous_Groups,No,,top-tier active ddr players,0,,,0,,most top-tier active ddr players,0.0,, most top-tier active ddr players,0.0
