GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
the council approved that motion and called for a study to “conclude within 3 months.”,,0,Named_Organization,,No,l.a. city council,,0,,,0.0,,,0.0, ,,0.0
"over the course of 193 pages, the report offers an extensive analysis of the l.a. rental housing market, challenges facing both tenants and landlords, and the impact of the city’s rent stabilization ordinance.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"about 35% of the rent l.a. tenants pay goes to operating expenses for apartment buildings, on average. this includes maintenance, utilities, insurance, payroll and other routine costs. landlords can use the remainder to cover mortgages and turn a profit.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"from january 2020 through january 2023, 4 in 10 rent-controlled l.a. apartments became vacant. when a tenant leaves a rent-controlled unit, the city’s rules allow landlords to raise rents to market rates. these higher rents helped landlords absorb the impact of a nearly four-year freeze on rent hikes.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"many expenses have risen sharply for landlords in recent years, outpacing inflation. property insurance costs have roughly doubled since 2020. however, the report notes these expenses make up a relatively small portion of overall costs.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"about one-fifth of l.a. renters are living below the federal poverty line. according to u.s. census data, just over half of those renters spend 90% of their income or more on rent. rent increases can leave these low-income renters vulnerable to displacement and homelessness.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
the city’s current range of allowable annual rent increases — anywhere from 3% to 8% depending on inflation — is higher than the increases permitted in most other california cities with rent control.,,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"either eliminate a provision allowing landlords to raise rents an extra 1% per year if they pay for a tenant’s gas, plus another 1% if they pay for electricity — or replace it. the report estimates each 1% increase could raise rents an additional $150 to $240 per month after 10 years, more than the actual cost of providing those utilities. one option, the report says, would be to instead use a surcharge that better captures the increased costs of providing those utilities.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"the report recommends considering changing which version of the consumer price index is used to calculate allowable increased to one that excludes housing costs, shown as ""less shelter"" in the chart above.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"change how annual rent increases are calculated. instead of using a version of the consumer price index driven to a large degree by housing cost inflation, the report recommends a different index that excludes housing costs. the report argues this would stop the feedback loop of allowing high housing inflation to create further housing inflation.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"daniel yukelson with the apartment association of greater los angeles pointed to recent data from the national apartment association, a trade group for property owners, concluding that california landlords earn 7 cents of profit on average for every dollar of rent.","daniel yukelson with the apartment association of greater los angeles pointed to recent data from the national apartment association, a trade group for property owners, concluding that california landlords earn 7 cents of profit on average for every dollar of rent.",100,Named_Person,Named_Organization,No,daniel yukelson,national apartment association,36,,,0.0,daniel yukelson with the apartment association of greater los angeles.,a trade group for property owners,0.2630033493041992, daniel yukelson with the apartment association of greater los angeles., a trade group for property owners,0.2630033493041992
"“small landlords are able to maintain their profits and draw income above their expenses — they haven't been overly burdened by rent stabilization,” said christina boyar, a legal fellow with public counsel and a member of the keep l.a. housed coalition.","christina boyar, a legal fellow with public counsel and a member of the keep l.a. housed coalition.",100,Named_Person,Named_Organization,No,"christina boyar, legal fellow, public counsel",public counsel,47,,,0.0,and a member of the keep l.a. housed coalition.,a legal fellow with public counsel,0.2506518065929413, and a member of the keep l.a. housed coalition., a legal fellow with public counsel,0.2506518065929413
"when laist first requested the report, officials told a reporter the study was not subject to disclosure under the california public records act, saying there was an exemption for “deliberative process.”",,0,Anonymous_Groups,,No,city's housing officials,,0,,,0.0,the city’s housing officials have been in possession of the economic roundtable report since may.,,0.0, the city’s housing officials have been in possession of the economic roundtable report since may.,,0.0
"sharon sandow, a spokesperson for the l.a. housing department, told laist last week the document was still a “draft report,” and they didn't have a specific date lined up for its release.","sharon sandow, a spokesperson for the l.a. housing department, told laist last week the document was still a âdraft report,â and they didn't have a specific date lined up for its release.",100,Named_Person,Named_Organization,No,"sharon sandow, spokesperson, l.a. housing department",l.a. housing department,61,,,0.0,said in an email,a spokesperson for the l.a. housing department,0.20756177604198456, said in an email, a spokesperson for the l.a. housing department,0.20756177604198456
"“there are several rounds of revisions left to go before this report is considered final,” sandow said in an email. “economic roundtable is under contract to complete this report through january 2025 — though clearly we hope to have it finalized before then.”",,0,Named_Person,,No,"sharon sandow, spokesperson, l.a. housing department",,0,,,0.0,said in an email,,0.0, said in an email,,0.0
"by the end of last week, sandow sent laist a version of the report she described as ""final.""",,0,Named_Person,,No,"sharon sandow, spokesperson, l.a. housing department",,0,,,0.0,said in an email,,0.0, said in an email,,0.0
laist noted in its correspondence with housing department officials that the report was not a draft but was a finished product submitted by the contractor.,,0,Named_Organization,,No,laist,,0,,,0.0,"under state public records law, preliminary drafts must be released if they are retained in the ordinary course of business, as this one has been.",,0.0," under state public records law, preliminary drafts must be released if they are retained in the ordinary course of business, as this one has been.",,0.0
"on the other hand, the report finds that landlords have faced unique challenges — particularly during the covid-19 pandemic.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
the report also notes that high turnover helped landlords raise rents to market rates and keep rental income nearly at pace with inflation.,,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
but landlord advocates say some property owners have yet to fully recover from the pandemic. they now worry about the potential cost of proposals to remove gas stoves and install air conditioners.,,0,Anonymous_Groups,,No,landlord advocates,,0,,,0.0,,,0.0, ,,0.0
"“the cost of electricity is just going to continue going up,” yukelson with the apartment association said. if the city stops landlords who provide electricity from raising rents an additional 1% per year, he said, “the next tenant is going to have to pay that burden, because the rents are going to have to go up.”",,0,Named_Person,,No,daniel yukelson,,0,,,0.0,daniel yukelson with the apartment association of greater los angeles.,,0.0, daniel yukelson with the apartment association of greater los angeles.,,0.0
"on balance, flaming said the report shows that l.a.’s policies diverge significantly from how other california cities handle rent control. he said the utility surcharge in particular seems “arbitrary.”",,0,Named_Person,,No,"daniel flaming, president, the economic roundtable",,0,,,0.0,and a co-author of the report,,0.0, and a co-author of the report,,0.0
"“the los angeles ceiling and floor are atypically high for rent-controlled cities,” he said. “among cities that have elected to control rents — and not all cities have — los angeles appears to be tilted toward landlords.”",,0,Named_Person,,No,"daniel flaming, president, the economic roundtable",,0,,,0.0,and a co-author of the report,,0.0, and a co-author of the report,,0.0
"some l.a. city council members have floated the idea of establishing different rent control rules for “mom and pop” landlords and larger, corporate landlords.",,0,Anonymous_Groups,,No,l.a. city council members,,0,,,0.0,,,0.0, ,,0.0
"the report recommends the city instead target aid to small landlords, rather than allowing additional rent increases on tenants.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"soto-martinez, one of the council members who requested the report be commissioned — has already called for capping increases at 3%.",,0,Named_Person,,No,soto-martinez,,0,city council member,,0.0,in an email reacting to the economic roundtable report,,0.0,city council member in an email reacting to the economic roundtable report,,0.0
