,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
0,1-Harris-Trump-Reuters-Poll_avg,0.925,0.16228070175438597,0.15,0.6988304093567251,0.16228070175438597,1.0,0.6988304093567251,0.16228070175438597,0.16228070175438597,0.15,0.07500000000000001,0.14855072463768115,18.5,3.0,3.5,23.5
1,1-Harris-Trump-Reuters-Poll_vv3,0.95,0.15789473684210525,0.15,0.8421052631578947,0.15789473684210525,1.0,0.8421052631578947,0.15789473684210525,0.15789473684210525,0.15,0.05,0.16666666666666666,19.0,3.0,4.0,24.0
2,1-Harris-Trump-Reuters-Poll_vv4,0.9,0.16666666666666666,0.15,0.5555555555555556,0.16666666666666666,1.0,0.5555555555555556,0.16666666666666666,0.16666666666666666,0.15,0.1,0.13043478260869565,18.0,3.0,3.0,23.0
3,10-Nebraska-voting-rights_avg,0.9375,0.9375,0.875,0.6607142857142857,0.6607142857142857,0.7142857142857142,0.6607142857142857,0.3839285714285714,0.4464285714285714,0.375,0.0625,0.5989974937343359,7.5,5.5,12.0,20.0
4,10-Nebraska-voting-rights_vv3,0.875,1.0,0.875,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.125,0.6190476190476191,7.0,4.0,13.0,21.0
5,10-Nebraska-voting-rights_vv4,1.0,0.875,0.875,0.75,0.75,0.8571428571428571,0.75,0.625,0.75,0.75,0.0,0.5789473684210527,8.0,7.0,11.0,19.0
6,11-Nebraska-felons-crim-justice_avg,0.95,1.0,0.95,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8421052631578947,0.9473684210526315,0.8,0.05,0.47368421052631576,19.0,18.0,18.0,38.0
7,11-Nebraska-felons-crim-justice_vv3,0.95,1.0,0.95,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8421052631578947,0.9473684210526315,0.8,0.05,0.47368421052631576,19.0,18.0,18.0,38.0
8,11-Nebraska-felons-crim-justice_vv4,0.95,1.0,0.95,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8421052631578947,0.9473684210526315,0.8,0.05,0.47368421052631576,19.0,18.0,18.0,38.0
9,12-kids-lead-poisoning_avg,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8666666666666667,2.0,0.0,13.0,15.0
10,12-kids-lead-poisoning_vv3,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8666666666666667,2.0,0.0,13.0,15.0
11,12-kids-lead-poisoning_vv4,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8666666666666667,2.0,0.0,13.0,15.0
12,13-pilot-curb-evictions_avg,1.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.875,0.5,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.7019927536231885,14.0,7.0,33.0,47.0
13,13-pilot-curb-evictions_vv3,1.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.875,0.5,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.7083333333333334,14.0,7.0,34.0,48.0
14,13-pilot-curb-evictions_vv4,1.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.875,0.5,0.14285714285714285,0.14285714285714285,0.0,0.0,0.6956521739130435,14.0,7.0,32.0,46.0
15,14-many-police-calls_avg,0.9782608695652174,0.8893280632411067,0.8695652173913043,0.3557312252964427,0.26679841897233203,0.3,0.3557312252964427,0.39920948616600793,0.7164031620553359,0.13043478260869565,0.021739130434782608,0.4523809523809524,22.5,11.0,19.0,42.0
16,14-many-police-calls_vv3,0.9565217391304348,0.9090909090909091,0.8695652173913043,0.36363636363636365,0.2727272727272727,0.3,0.36363636363636365,0.36363636363636365,0.9545454545454546,0.21739130434782608,0.043478260869565216,0.4523809523809524,22.0,11.0,19.0,42.0
17,14-many-police-calls_vv4,1.0,0.8695652173913043,0.8695652173913043,0.34782608695652173,0.2608695652173913,0.3,0.34782608695652173,0.43478260869565216,0.4782608695652174,0.043478260869565216,0.0,0.4523809523809524,23.0,11.0,19.0,42.0
18,15-Newsom-declares-emergency_avg,0.9333333333333333,0.9285714285714286,0.8666666666666667,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.21428571428571427,0.5,0.4,0.06666666666666667,0.5751633986928104,14.0,12.0,24.0,39.0
19,15-Newsom-declares-emergency_vv3,0.9333333333333333,0.9285714285714286,0.8666666666666667,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.21428571428571427,0.5,0.4,0.06666666666666667,0.4444444444444444,14.0,12.0,12.0,27.0
20,15-Newsom-declares-emergency_vv4,0.9333333333333333,0.9285714285714286,0.8666666666666667,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.8571428571428571,0.21428571428571427,0.5,0.4,0.06666666666666667,0.7058823529411765,14.0,12.0,36.0,51.0
21,16-America's-Sleeping-Giant_avg,0.8846153846153846,0.7076923076923077,0.6153846153846154,0.3307692307692308,0.3307692307692308,0.5,0.3307692307692308,0.36923076923076925,0.45769230769230773,0.15384615384615385,0.11538461538461539,0.7100490196078432,11.5,5.0,32.5,45.5
22,16-America's-Sleeping-Giant_vv3,1.0,0.6153846153846154,0.6153846153846154,0.46153846153846156,0.46153846153846156,0.75,0.46153846153846156,0.5384615384615384,0.6153846153846154,0.15384615384615385,0.0,0.7450980392156863,13.0,7.0,38.0,51.0
23,16-America's-Sleeping-Giant_vv4,0.7692307692307693,0.8,0.6153846153846154,0.2,0.2,0.25,0.2,0.2,0.3,0.15384615384615385,0.23076923076923078,0.675,10.0,3.0,27.0,40.0
24,17-homelessness-santa-clara_avg,0.9,0.7222222222222222,0.65,0.7777777777777778,0.7222222222222222,1.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.0,0.1,0.3939393939393939,18.0,13.0,13.0,33.0
25,17-homelessness-santa-clara_vv3,0.9,0.7222222222222222,0.65,0.7777777777777778,0.7222222222222222,1.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.0,0.1,0.3939393939393939,18.0,13.0,13.0,33.0
26,17-homelessness-santa-clara_vv4,0.9,0.7222222222222222,0.65,0.7777777777777778,0.7222222222222222,1.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.0,0.1,0.3939393939393939,18.0,13.0,13.0,33.0
27,18-wyoming-primary-dems_avg,0.8461538461538461,0.8181818181818182,0.6923076923076923,0.8181818181818182,0.7272727272727273,0.8888888888888888,0.8181818181818182,0.0,0.0,0.23076923076923078,0.15384615384615385,0.43478260869565216,11.0,7.0,10.0,23.0
28,18-wyoming-primary-dems_vv3,0.8461538461538461,0.8181818181818182,0.6923076923076923,0.8181818181818182,0.7272727272727273,0.8888888888888888,0.8181818181818182,0.0,0.0,0.23076923076923078,0.15384615384615385,0.43478260869565216,11.0,7.0,10.0,23.0
29,18-wyoming-primary-dems_vv4,0.8461538461538461,0.8181818181818182,0.6923076923076923,0.8181818181818182,0.7272727272727273,0.8888888888888888,0.8181818181818182,0.0,0.0,0.23076923076923078,0.15384615384615385,0.43478260869565216,11.0,7.0,10.0,23.0
30,19-oakland-sues-SW-airlines_avg,0.8333333333333334,0.9,0.75,0.7,0.7,0.7777777777777778,0.7,0.9,0.9,0.0,0.16666666666666666,0.3333333333333333,10.0,9.0,6.0,18.0
31,19-oakland-sues-SW-airlines_vv3,0.8333333333333334,0.9,0.75,0.7,0.7,0.7777777777777778,0.7,0.9,0.9,0.0,0.16666666666666666,0.3333333333333333,10.0,9.0,6.0,18.0
