GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"u.s. customs and border protection plans to spend about $67.8 million acquiring 277 new surveillance towers and upgrading 191 existing towers along the entire 2,000-mile-long border over the next 14 years, the most recent federal contracts show.","u.s. customs and border protection plans to spend about $67.8 million acquiring 277 new surveillance towers and upgrading 191 existing towers along the entire 2,000-mile-long border over the next 14 years, the most recent federal contracts show.",100,Documents,Named_Organization,No,federal contracts,u.s. customs and border protection,27,,,0.0,the spending comes as the biden administration is facing increased political pressure — from leaders in the republican and democratic parties — to take action at the border after illegal crossings soared to record highs last year.,,0.0, the spending comes as the biden administration is facing increased political pressure — from leaders in the republican and democratic parties — to take action at the border after illegal crossings soared to record highs last year., ,0.0
"the agency has received more than $700 million in funding for surveillance since fiscal year 2017, according to a 2021 report by the office of inspector general.","the agency has received more than $700 million in funding for surveillance since fiscal year 2017, according to a 2021 report by the office of inspector general.",100,Documents,Documents,Yes,2021 report,office of inspector general,21,,,0.0,according to a 2021 report by the office of inspector general.,according to a 2021 report by the office of inspector general,0.9695236682891846, according to a 2021 report by the office of inspector general., according to a 2021 report by the office of inspector general,0.9695236682891846
"border advocates are urging the state and federal governments to spend more on humanitarian aid, but state officials say they can’t afford to while facing a budget deficit.",,0,Anonymous_Groups,,No,border advocates,,0,,,0.0,,,0.0, ,,0.0
privacy and human rights advocates also are asking for more transparency about the capabilities of the towers and are questioning why so much money is going toward monitoring migrants.,,0,Anonymous_Groups,,No,privacy and human rights advocates,,0,,,0.0,some of the towers can track movement miles away.,,0.0, some of the towers can track movement miles away.,,0.0
"customs and border protection says the surveillance equipment is necessary to monitor remote, rugged areas like jacumba hot springs and the otay mountain wilderness in san diego county, which are increasingly becoming destinations for migrants from around the world to cross into the united states.","customs and border protection says the surveillance equipment is necessary to monitor remote, rugged areas like jacumba hot springs and the otay mountain wilderness in san diego county, which are increasingly becoming destinations for migrants from around the world to cross into the united states.",100,Named_Organization,Named_Organization,Yes,customs and border protection,customs and border protection,100,,,0.0,"powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.",customs and border protection describes them on its website,0.08212778717279434," powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.", customs and border protection describes them on its website,0.08212778717279434
border patrol says capacity and personnel restraints at its facilities can cause delays in processing.,border patrol says capacity and personnel restraints at its facilities can cause delays in processing.,100,Named_Organization,Named_Organization,Yes,border patrol,border patrol,100,,,0.0,,,0.0, , ,0.0
"the department of homeland security, its parent organization, says the equipment is necessary to detect illegal crossings, keep up with smugglers’ movements and protect the safety of border patrol agents.","the department of homeland security, its parent organization, says the equipment is necessary to detect illegal crossings, keep up with smugglersâ movements and protect the safety of border patrol agents.",100,Named_Organization,Named_Organization,Yes,dept of homeland security,department of homeland security,89,,,0.0,"parent organization,it said in its 2021 report on its border technology.",it said in its 2021 report on its border technology,0.9825248122215271," parent organization,it said in its 2021 report on its border technology.", it said in its 2021 report on its border technology,0.9825248122215271
"the department of homeland security “has also acknowledged the need for better coordination, communication, and oversight,” it said in its 2021 report on its border technology.","the department of homeland security âhas also acknowledged the need for better coordination, communication, and oversight,â it said in its 2021 report on its border technology.",100,Named_Organization,Documents,No,dept of homeland security,department of homeland security,89,,,0.0,"parent organization,it said in its 2021 report on its border technology.",it said in its 2021 report on its border technology,0.9825248122215271," parent organization,it said in its 2021 report on its border technology.", it said in its 2021 report on its border technology,0.9825248122215271
"activists say they are concerned with the militarization of california’s border, especially because the state already has one of the most heavily-equipped sections of the u.s. southern border.",,0,Anonymous_Groups,,No,activists,,0,,,0.0,,,0.0, ,,0.0
"“that’s where we’ve seen a huge number of these towers go up,” said dave maass, the nonprofit’s director of investigations. the foundation has built an interactive map tracking border surveillance from san diego to brownsville, texas. a few dozen more recently discovered towers in texas will be added to the map over the next couple of weeks, he said.","a few dozen more recently discovered towers in texas will be added to the map over the next couple of weeks, he said.",100,Named_Person,Named_Person,Yes,dave maass,dave maass,100,"director of investigations, electronic frontier foundation",director of investigations,1.0,"san francisco-based electronic frontier foundation, a nonprofit that advocates for digital privacy, has been tracking the rapid expansion of installations of anduril and other towers in the remote regions of eastern san diego and imperial counties.,nonprofit that advocates for digital privacy",the nonprofitâs director of investigations,0.577485978603363,"director of investigations, electronic frontier foundation san francisco-based electronic frontier foundation, a nonprofit that advocates for digital privacy, has been tracking the rapid expansion of installations of anduril and other towers in the remote regions of eastern san diego and imperial counties.,nonprofit that advocates for digital privacy",director of investigations the nonprofitâs director of investigations,0.8273425102233887
"customs and border protection describes them on its website as “a partner that never sleeps, never needs to take a coffee break, never even blinks.”","customs and border protection describes them on its website as âa partner that never sleeps, never needs to take a coffee break, never even blinks.â",100,Named_Organization,Documents,No,customs and border protection,customs and border protection,100,,,0.0,"powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.",customs and border protection describes them on its website,0.08212778717279434," powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.", customs and border protection describes them on its website,0.08212778717279434
"according to an anduril promotional video, the system alerts border agents on their devices when it detects an object and shows them an image highlighting the item.","according to an anduril promotional video, the system alerts border agents on their devices when it detects an object and shows them an image highlighting the item.",100,Named_Organization,Documents,No,anduril,anduril,100,,,0.0,,"an anduril official said in its promotion video,according to an anduril promotional video",0.0, ," an anduril official said in its promotion video,according to an anduril promotional video",0.0
"in the san diego area, border agents have been telling migrants who are waiting to be processed in open-air detention areas that the system will detect anyone who tries to walk away, advocates say.","in the san diego area, border agents have been telling migrants who are waiting to be processed in open-air detention areas that the system will detect anyone who tries to walk away, advocates say.",100,Anonymous_Groups,Anonymous_Groups,Yes,border agents,advocates,27,,,0.0,,"advocates say,other advocates noted that",0.0, ," advocates say,other advocates noted that",0.0
privacy and human rights advocates say the towers pick up more than just the movement of migrants; some are pointed directly into residents’ backyards. advocates said they’re concerned about the potential monitoring of some 7.3 million people who live on both sides of the 150-mile international border between california and baja california.,,0,Anonymous_Groups,,No,privacy and human rights advocates,,0,,,0.0,some of the towers can track movement miles away.,,0.0, some of the towers can track movement miles away.,,0.0
"“these towers aren’t checking people’s papers,” maass said. “people have lived on the border longer than the united states has been a country. just being somebody who lives on the border, whose family are on both sides of the border, doesn’t make you a criminal and shouldn’t put you under suspicion.”","just being somebody who lives on the border, whose family are on both sides of the border, doesnât make you a criminal and shouldnât put you under suspicion.â",100,Named_Person,Named_Person,Yes,dave maass,dave maass,100,"director of investigations, electronic frontier foundation",director of investigations,1.0,"san francisco-based electronic frontier foundation, a nonprofit that advocates for digital privacy, has been tracking the rapid expansion of installations of anduril and other towers in the remote regions of eastern san diego and imperial counties.,nonprofit that advocates for digital privacy",the nonprofitâs director of investigations,0.577485978603363,"director of investigations, electronic frontier foundation san francisco-based electronic frontier foundation, a nonprofit that advocates for digital privacy, has been tracking the rapid expansion of installations of anduril and other towers in the remote regions of eastern san diego and imperial counties.,nonprofit that advocates for digital privacy",director of investigations the nonprofitâs director of investigations,0.8273425102233887
an anduril official said in its promotion video that its autonomous towers on private property can be programmed to exclude a person’s home or farm from monitoring.,an anduril official said in its promotion video that its autonomous towers on private property can be programmed to exclude a personâs home or farm from monitoring.,99,Named_Organization,Documents,No,anduril,anduril,100,,,0.0,,"an anduril official said in its promotion video,according to an anduril promotional video",0.0, ," an anduril official said in its promotion video,according to an anduril promotional video",0.0
"“the towers deployed in california have 360-degree, ai-fueled visual and auditory surveillance capabilities,” said erika pinheiro, executive director of al otro lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the u.s. and tijuana.","âthe towers deployed in california have 360-degree, ai-fueled visual and auditory surveillance capabilities,â said erika pinheiro, executive director of al otro lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the u.s. and tijuana.",100,Named_Person,Named_Person,Yes,erika pinheiro,erika pinheiro,100,executive director of al otro lado,executive director,0.4336528182029724,"the department of homeland security has a budget of $103.2 billion, with an extra $4.7 billion in a southwest border contingency fund, for fiscal 2024.,on a recent episode of the border chronicles podcast,a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the u.s. and tijuana.","executive director of al otro lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the u.s. and tijuana",1.0,"executive director of al otro lado the department of homeland security has a budget of $103.2 billion, with an extra $4.7 billion in a southwest border contingency fund, for fiscal 2024.,on a recent episode of the border chronicles podcast,a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the u.s. and tijuana.","executive director executive director of al otro lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the u.s. and tijuana",1.0
