GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
some trans voters have expressed confusion and fear of discrimination at the ballot box that could discourage them from participating in public life.,,0,Anonymous_Groups,,No,trans voters,,0,,,0.0,,,0.0, ,,0.0
"at least nine states in the past two years have explicitly regulated gender in this way, according to a tally by the movement advancement project (map), which tracks lgbtq+ policy.","at least nine states in the past two years have explicitly regulated gender in this way, according to a tally by the movement advancement project (map), which tracks lgbtq+ policy.",100,Named_Organization,Documents,No,movement advancement project,movement advancement project (map),90,,,0.0,"the movement advancement project (map), which tracks lgbtq+ policy.",which tracks lgbtq+ policy,0.9879419207572937," the movement advancement project (map), which tracks lgbtq+ policy.", which tracks lgbtq+ policy,0.9879419207572937
"anti-transgender rhetoric was front and center at the republican national convention in july, and trump has taken to verbally targeting transgender people in his campaign.",,0,Documents,,No,19th news,,0,,,0.0,,,0.0, ,,0.0
he described democratic vice presidential nominee tim walz recently as “very heavy into the transgender world.”,,0,Named_Person,,No,former president,,0,,,0.0,"anti-transgender rhetoric was front and center at the republican national convention in july, and trump has taken to verbally targeting transgender people in his campaign.",,0.0," anti-transgender rhetoric was front and center at the republican national convention in july, and trump has taken to verbally targeting transgender people in his campaign.",,0.0
"forcing a person to show identification that does not align with their gender identity could out them to people in their community, as lucas cameron-vaughn, an attorney for the aclu of tennessee, explained.",,0,Named_Person,,No,lucas cameron-vaughn,,0,"attorney, aclu of tennessee",,0.0,"those that intentionally target government identification that people use in everyday life, like driver’s licenses, are particularly challenging.",,0.0,"attorney, aclu of tennessee those that intentionally target government identification that people use in everyday life, like driver’s licenses, are particularly challenging.",,0.0
"last year, tennessee gov. bill lee, a republican, signed a bill into law that defines sex as “determined by anatomy and genetics existing at the time of birth.”",,0,Documents,,No,bill,,0,,,0.0,,,0.0, ,,0.0
"like with other laws targeting transgender people, including bans on transgender student-athletes from participating in women’s sports, politicians supporting these policies frame them as protecting cisgender women.",,0,Anonymous_Groups,,No,politicians,,0,,,0.0,,,0.0, ,,0.0
"nearly 21 million voting-eligible u.s. citizens do not have a current driver’s license, according to the center for democracy and civic engagement at the university of maryland, whose research was partially supported by voteriders.",,0,Named_Organization,,No,center of democracy and civic engagement,,0,,,0.0,,,0.0, ,,0.0
"the full impact of these laws amid new and evolving voter identification laws is not yet clear, in part because of how recent they are — and that, experts say, could mask their harm.",,0,Anonymous_Groups,,No,experts,,0,,,0.0,,,0.0, ,,0.0
"the williams institute at the university of california, los angeles school of law, estimated ahead of the 2022 midterm election that more than 200,000 voting-eligible transgender americans may find it difficult to vote at the time because of voter id laws.",,0,Named_Organization,,No,"the williams institute at the university of california, los angeles school of law",,0,,,0.0,,,0.0, ,,0.0
"“the states with the anti-trans laws are also the ones that are more likely to be passing anti-voter laws, full stop,” kunis said.",,0,Named_Person,,No,lauren kunis,,0,ceo and executive director of voteriders,,0.0,"in eight battleground states, the nonprofit voteriders is on the ground helping voters get the identification they need to cast ballots in the november election — and one that reflects who they are.",,0.0,"ceo and executive director of voteriders in eight battleground states, the nonprofit voteriders is on the ground helping voters get the identification they need to cast ballots in the november election — and one that reflects who they are.",,0.0
"in florida, which has emerged as a national epicenter of policies targeting lgbtq+ people in recent years, the state’s department of highway safety and motor vehicles issued a new regulation barring residents from updating their gender identity on their drivers’ license.",,0,Documents,,No,regulation,,0,,,0.0,,,0.0, ,,0.0
