GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"out of the 1,974 homeless students enrolled at east side in 2022-2023, 488 were living in temporary shelters, according to the state education department, while 75 students were living in hotels and motels, and 33 students were temporarily unsheltered or living in abandoned buildings, campgrounds, vehicles, trailer parks or train and bus stations.","out of the 1,974 homeless students enrolled at east side in 2022-2023, 488 were living in temporary shelters, according to the state education department, while 75 students were living in hotels and motels, and 33 students were temporarily unsheltered or living in abandoned buildings, campgrounds, vehicles, trailer parks or train and bus stations.",100,Named_Organization,Documents,No,california department of education,state education department,53,,,0.0,among the rapidly growing ranks of unhoused students in south bay schools.,according to the state education department,0.3258278965950012, among the rapidly growing ranks of unhoused students in south bay schools., according to the state education department,0.3258278965950012
"that same year, a majority of homeless students in the district were unable to pass the smarter balanced summative assessments, standardized tests for mathematics and language arts. around 78% of homeless students were unable to meet the standards for mathematics, while 51% were unable to meet the standard for language arts.",,0,Named_Organization,,No,california department of education,,0,,,0.0,among the rapidly growing ranks of unhoused students in south bay schools.,,0.0, among the rapidly growing ranks of unhoused students in south bay schools.,,0.0
"annya artigas, the director of social emotional learning at the alum rock district, said homelessness can affect students inside and outside the classroom. for example, many homeless children struggle to find timely transportation to school, and once they arrive at school, the only meal they may eat is their school lunch.",,0,Named_Person,,No,annya artigas,,0,"director of social emotional learning, the alum rock district,the director of social emotional learning at the alum rock district",,0.0,,,0.0,"director of social emotional learning, the alum rock district,the director of social emotional learning at the alum rock district ",,0.0
"“there are a number of kids that we knew who were homeless who would show up late. before we brought them to the classroom, we bring them to the cafeteria and grab them something to eat and grab them some milk so that they can have something in their stomach before they went into the classroom,” she said.","âthere are a number of kids that we knew who were homeless who would show up late. before we brought them to the classroom, we bring them to the cafeteria and grab them something to eat and grab them some milk so that they can have something in their stomach before they went into the classroom,â she said.",100,Named_Person,Named_Person,Yes,annya artigas,annya artigas,100,"director of social emotional learning, the alum rock district,the director of social emotional learning at the alum rock district",director of social emotional learning,1.0,,"annya artigas, the director of social emotional learning at the alum rock district, said homelessness can affect students inside and outside the classroom",0.0,"director of social emotional learning, the alum rock district,the director of social emotional learning at the alum rock district ","director of social emotional learning annya artigas, the director of social emotional learning at the alum rock district, said homelessness can affect students inside and outside the classroom",1.0
"as a result of these different stressors, homeless children may also struggle to stay mentally present in school, artigas said. many come to school sleepy, tired and hungry, impacting their ability to function in the classroom.","many come to school sleepy, tired and hungry, impacting their ability to function in the classroom.",100,Named_Person,Anonymous_Groups,No,"annya artigas,",homeless children,6,the director of social emotional learning at the alum rock district,,0.0,,homeless children may also struggle to stay mentally present in school,0.0,the director of social emotional learning at the alum rock district , homeless children may also struggle to stay mentally present in school,0.24574077129364014
"“whenever a child presents inside a classroom, all of those things come with that child. and all of those things are impacting their ability to engage, their ability to receive information and process it and retain it,” artigas said.",,0,Named_Person,,No,"annya artigas,",,0,the director of social emotional learning at the alum rock district,,0.0,,,0.0,the director of social emotional learning at the alum rock district ,,0.0
"maureen smith, a professor who teaches childhood adolescent development at san jose state university, said children experiencing homelessness without a guardian are also less likely to be enrolled in school. she said some children are forced to leave their homes because of domestic violence or because of their gender or sexual identity.",,0,Named_Person,,No,maureen smith,,0,"professor, san jose state university",,0.0,professor who teaches childhood adolescent development,,0.0,"professor, san jose state university professor who teaches childhood adolescent development",,0.0
"“they leave the home really traumatized to begin with, and then they end up on the streets,” smith said.","âthey leave the home really traumatized to begin with, and then they end up on the streets,â smith said.",100,Named_Person,Named_Person,Yes,maureen smith,maureen smith,100,"professor, san jose state university",professor,1.0,professor who teaches childhood adolescent development,"maureen smith, a professor who teaches childhood adolescent development at san jose state university, said children experiencing homelessness without a guardian are also less likely to be enrolled in school",0.8663712739944458,"professor, san jose state university professor who teaches childhood adolescent development","professor maureen smith, a professor who teaches childhood adolescent development at san jose state university, said children experiencing homelessness without a guardian are also less likely to be enrolled in school",0.9889988899230957
"back on the east side, campa said sergio will be able to go to school soon, but she doesn’t know when. she’s waited for more than two months to get a phone call back from the mckinley-franklin and san jose unified school districts. she started filing sergio’s paperwork over a year ago.",,0,Named_Person,,No,juanita campa,,0,,,0.0,she doesn’t like to think about how her family used to live in the jungle. now she has less than 90 days remaining at the hotel.,,0.0, she doesn’t like to think about how her family used to live in the jungle. now she has less than 90 days remaining at the hotel.,,0.0
"“i felt like i wasn’t doing my job as a mom because we’re homeless,” she said “we were working but it wasn’t enough. ... i don’t want to be back here.”","âi felt like i wasnât doing my job as a mom because weâre homeless,â she said âwe were working but it wasnât enough. ... i donât want to be back here.â",91,Named_Person,Named_Person,Yes,juanita campa,juanita campa,100,,,0.0,she doesn’t like to think about how her family used to live in the jungle. now she has less than 90 days remaining at the hotel.,"juanita campaâs 4-year-old son, sergio ricardo rodriguez, who has autism, is comforted by his father, ricardo rodriguez, as campa shows this news organization the homeless encampment along coyote creek near story road, where they used to live,juanita campa becomes emotional as she talk about the time she and her family lived at this homeless encampment along coyote creek near story road on tuesday, july 23, 2024, in san jose, calif. the family is currently living in an interim housing program site in san jose",0.4092251658439636, she doesn’t like to think about how her family used to live in the jungle. now she has less than 90 days remaining at the hotel.," juanita campaâs 4-year-old son, sergio ricardo rodriguez, who has autism, is comforted by his father, ricardo rodriguez, as campa shows this news organization the homeless encampment along coyote creek near story road, where they used to live,juanita campa becomes emotional as she talk about the time she and her family lived at this homeless encampment along coyote creek near story road on tuesday, july 23, 2024, in san jose, calif. the family is currently living in an interim housing program site in san jose",0.4092251658439636
,some homeless students may also miss class or arrive late because they live in temporary shelters outside of the district.,0,,Anonymous_Groups,No,,students,0,,,0.0,,"homeless students enrolled at east side in 2022-2023,homeless students in the east side union high school district and alum rock union school district,homeless students may also miss class or arrive late",0.0,," homeless students enrolled at east side in 2022-2023,homeless students in the east side union high school district and alum rock union school district,homeless students may also miss class or arrive late",0.0
,"without a guardian, these children may not know how to enroll into school.",0,,Anonymous_Groups,No,,children,0,,,0.0,,children experiencing homelessness without a guardian,0.0,, children experiencing homelessness without a guardian,0.0
