GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"""housing policy is inherently local, and federal legislators should encourage local solutions to local problems,"" reads the press release on the bill.","""housing policy is inherently local, and federal legislators should encourage local solutions to local problems,"" reads the press release on the bill.",100,Documents,Named_Person,No,press release,tim scott,9,,sen. (râs.c.),0,"unlike the slew of federal yimby (yes in my backyard) bills that have been introduced in recent years, scott's bill doesn't try to poke, prod, or bribe local and state governments into liberalizing their zoning codes.",a group of republican senators led by sen. tim scott (.) introduced.) introduced the renewing opportunity in the american dream (road) to housing act,0.3352845311164856," unlike the slew of federal yimby (yes in my backyard) bills that have been introduced in recent years, scott's bill doesn't try to poke, prod, or bribe local and state governments into liberalizing their zoning codes.",sen. (râs.c.) a group of republican senators led by sen. tim scott (.) introduced.) introduced the renewing opportunity in the american dream (road) to housing act,0.3352845311164856
"nevertheless, the bill does include at least one idea to increase housing supply. that includes a repeal of the federal regulation requiring that manufactured housing sit on a permanent steel chassis.",,0,Documents,,No,renewing opportunity in the american dream (road) to housing act,,0,,,0,,,0.0, ,,0.0
"housing wonks have long singled out hud's requirement that manufactured homes sit on a permanent steel chassis, even once they're delivered, as a major headwind on manufactured home productions.",,0,Anonymous_Groups,,No,housing wonks,,0,,,0,"manufactured housing, which is built off-site and shipped to its destination, is regulated by the u.s. department of housing and urban development.",,0.0," manufactured housing, which is built off-site and shipped to its destination, is regulated by the u.s. department of housing and urban development.",,0.0
"scott's bill would also repeal the cap on the number of public housing units that can be ""converted"" to other types of subsidized affordable housing under hud's rent assistance demonstration (rad) program.",,0,Documents,,No,renewing opportunity in the american dream (road) to housing act,,0,,,0,,,0.0, ,,0.0
"a detailed los angeles times investigation published in november 2023 reported a number of issues at ahf-owned properties, including apartments infested with cockroaches, exploding radiators, water shut-offs so regular that tenants had to defecate in wastebaskets, violent crime and drug dealing left unaddressed, and months-long elevator shut-offs that left disabled tenants stuck on upper floors or forced to sleep in the lobby.","a detailed los angeles times investigation published in november 2023 reported a number of issues at ahf-owned properties, including apartments infested with cockroaches, exploding radiators, water shut-offs so regular that tenants had to defecate in wastebaskets, violent crime and drug dealing left unaddressed, and months-long elevator shut-offs that left disabled tenants stuck on upper floors or forced to sleep in the lobby.",100,Named_Organization,Documents,No,los angeles times,los angeles times,100,,,0,"hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",a detailed los angeles times investigation published in november 2023 reported,0.1749543994665146," hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.", a detailed los angeles times investigation published in november 2023 reported,0.1749543994665146
"while many of these problems are common at residential hotels on skid row, ahf-managed properties were more frequently hit with code complaints and emergency calls than similar properties, reported the times.",,0,Named_Organization,,No,los angeles times,,0,,,0,"hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",,0.0," hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",,0.0
"a former ahf employee described the living conditions at foundation properties as ""inhumane.""",,0,Named_Organization,,No,los angeles times,,0,,,0,"hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",,0.0," hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",,0.0
"hud told me in a statement that ahf ""is part of a team that applied for these awards. the team is not only eligible, but the best qualified applicant.""","hud told me in a statement that ahf 'is part of a team that applied for these awards. the team is not only eligible, but the best qualified applicant.'",100,Named_Organization,Named_Organization,Yes,u.s. department of housing and urban development (hud),u.s. department of housing and urban development (hud),100,,,0,"one would think that a nonprofit that hadn't been accused of leaving their tenants in ""inhumane"" conditions would be more qualified to help tenants fight for better living conditions.",hud told me in a statement,0.13708841800689697," one would think that a nonprofit that hadn't been accused of leaving their tenants in ""inhumane"" conditions would be more qualified to help tenants fight for better living conditions.", hud told me in a statement,0.13708841800689697
"according to hud, that's not the case.",,0,Named_Organization,,No,u.s. department of housing and urban development (hud),,0,,,0,"one would think that a nonprofit that hadn't been accused of leaving their tenants in ""inhumane"" conditions would be more qualified to help tenants fight for better living conditions.",,0.0," one would think that a nonprofit that hadn't been accused of leaving their tenants in ""inhumane"" conditions would be more qualified to help tenants fight for better living conditions.",,0.0
city staff warned that fewer projects would be feasible under the costs of the mha's affordable housing mandates.,,0,Anonymous_Groups,,No,city staff,,0,,,0,,,0.0, ,,0.0
