SourcedStatement,SourceType,Name,Title,Justification
"To reduce such evictions, one of the court’s judges, Deborah Henderson; Shelby County Commissioner Erika Sugarmon; and Cindy Ettingoff, then-CEO of Memphis Area Legal Services, last summer secured $240,000 in the county budget to pilot a pre-litigation mediation program for landlord-tenant disputes.",Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services is a nonprofit organization that secured funding for the mediation program to reduce evictions.
The initial goal was for MALS to use the money to hire a few employees — including a former code inspector since property conditions almost always drive the disputes.,Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services planned to use the funding to hire staff for the mediation program.
The nonprofit would then find tenants and landlords who seemed headed toward eviction and prevent at least 300 evictions — all in a year.,Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services aimed to prevent evictions through the mediation program.
"After major delays, the pilot program is finally getting off the ground.",Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services is launching the mediation program after delays.
"By then, Ettingoff was no longer with MALS, and the interim executive director, Loyce Lambert Ryan, was dealing with the fallout of a major cyber attack.",Named Organization Sources,Memphis Area Legal Services,,"Memphis Area Legal Services faced challenges, including a cyber attack, during the launch of the program."
"Recently, MALS worked with a woman who was living in a house that “should not be lived in by anyone” and was starting to fall behind on rent, Henderson said.",Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services assisted a tenant in a dire housing situation through the mediation program.
Interested in applying for Memphis Area Legal Services’ new landlord-tenant mediation program? Call 901-432-4663.,Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services is promoting its mediation program to potential applicants.
"Nicole Grida, the new MALS CEO, said her team has started creating marketing materials for the program, building partnerships with local nonprofits and screening folks who call in for other services to see if they will fit the program’s criteria, which has resulted in many promising leads.",Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services is actively promoting and implementing the mediation program under new leadership.
"For the program to succeed, Grida said raising greater awareness will be key, as most Memphians it could help don’t yet know it exists.",Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services is focused on raising awareness for the mediation program to reach more tenants and landlords.
"Its leaders are scheduled to present to the County Commission at the end of 2024, in hopes they can receive additional county funding after this first $240,000 runs out in February 2025.",Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services is seeking additional funding to sustain the mediation program.
"Meanwhile, Grida said MALS is looking for other funders interested in backing the effort.",Named Organization Sources,Memphis Area Legal Services,,Memphis Area Legal Services is actively seeking additional funding sources for the mediation program.
"One day last fall, Bryant Woods’ rotted-out flooring opened up beneath his 11-year-old daughter. Major leaks in the rental home had allowed mold to thrive and rot to set in. In the winters, he was forced to use space heaters or his electric oven to stay warm since the heat didn’t work.",Named Person Sources,Bryant Woods,null,"Bryant Woods is a tenant whose rental home had severe maintenance issues, leading to a dispute with his landlord and eventual eviction."
"About nine months ago, the two men agreed he could withhold rent until repairs were made, he said.",Named Person Sources,Bryant Woods,null,Bryant Woods is a tenant who had a verbal agreement with his landlord to withhold rent until repairs were made.
He left the courthouse without much hope.,Named Person Sources,Bryant Woods,null,Bryant Woods is a tenant who was evicted and left the courthouse feeling hopeless.
The initial goal was for MALS to use the money to hire a few employees — including a former code inspector since property conditions almost always drive the disputes.,Named Person Sources,Deborah Henderson,Judge,Deborah Henderson is a judge involved in the creation of the pre-litigation mediation program for landlord-tenant disputes.
"The cash didn’t make it to MALS until February 2024, due to problems with how the County Commission resolution was originally drafted, Henderson said.",Named Person Sources,Deborah Henderson,Judge,Deborah Henderson is a judge who explained the delays in funding for the mediation program.
"Recently, MALS worked with a woman who was living in a house that “should not be lived in by anyone” and was starting to fall behind on rent, Henderson said.",Named Person Sources,Deborah Henderson,Judge,Deborah Henderson is a judge who shared an example of a tenant helped by the mediation program.
Though the program has only helped a couple of tenants so far — not 300 — Henderson believes it’s already proving its value.,Named Person Sources,Deborah Henderson,Judge,Deborah Henderson is a judge who expressed optimism about the mediation program’s impact.
"“There are no income limits or income requirements,” Henderson told a WLOK-AM audience earlier this summer.",Named Person Sources,Deborah Henderson,Judge,Deborah Henderson is a judge who promoted the mediation program on a radio show.
"Nicole Grida, the new MALS CEO, said her team has started creating marketing materials for the program, building partnerships with local nonprofits and screening folks who call in for other services to see if they will fit the program’s criteria, which has resulted in many promising leads.",Named Person Sources,Nicole Grida,CEO of Memphis Area Legal Services,Nicole Grida is the CEO of Memphis Area Legal Services and is leading efforts to promote and implement the mediation program.
"For the program to succeed, Grida said raising greater awareness will be key, as most Memphians it could help don’t yet know it exists.",Named Person Sources,Nicole Grida,CEO of Memphis Area Legal Services,Nicole Grida is the CEO of Memphis Area Legal Services and emphasized the importance of awareness for the program’s success.
"Woods’ case, for instance, sounded like a perfect fit for mediation, Henderson said, if only they’d found him before the eviction was filed.",Named Person Sources,Deborah Henderson,Judge,Deborah Henderson is a judge who commented on how Bryant Woods’ case could have benefited from the mediation program.
"Though the mediation program just launched, it’s going to have to quickly prove its impact.",Named Person Sources,Deborah Henderson,Judge,Deborah Henderson is a judge who discussed the urgency for the mediation program to demonstrate its effectiveness.
Henderson believes the program will require a much longer pilot period before it’s able to produce the proof necessary to create a housing court.,Named Person Sources,Deborah Henderson,Judge,Deborah Henderson is a judge who believes the mediation program needs more time to prove its value for creating a housing court.
Jacob Steimer is the housing and development reporter for MLK50: Justice Through Journalism.,Named Person Sources,Jacob Steimer,Housing and Development Reporter,Jacob Steimer is the reporter who wrote the article and provided information about the mediation program.
