SourcedStatement,SourceType,Name,Title,Justification
telling the New York Times he wanted to buy a multi-thousand dollar DDR arcade cabinet.,Named Organization Sources,New York Times,,
"“We’re learning to pay for things when we have the money,” his mom, who reportedly managed those deals, told the outlet.",Named Organization Sources,the outlet,,
"Chike told Gazetteer he’s saved enough to keep him afloat for a few years, helped along by the occasional brand deal.",Named Organization Sources,Gazetteer,,
"“This is the best that anyone in the human race could possibly achieve at this thing,” Clark told Gazetteer.",Named Organization Sources,Gazetteer,,
"“It wasn't anything serious,” he told Gazetteer SF over FaceTime from his home in Hayward.",Named Person Sources,Chris Chike,,"Chris Chike is, by most accounts, the greatest Dance Dance Revolution player in the world.; Before he turned to DDR — before he could even vote — he spent time as the greatest Guitar Hero player in the world, too.; Chike first tried DDR in 2005, after his older brother got him a copy of the game for his thirteenth birthday."
“I wasn't extremely good at the game or anything.”,Named Person Sources,Chris Chike,,"Chris Chike is, by most accounts, the greatest Dance Dance Revolution player in the world.; Before he turned to DDR — before he could even vote — he spent time as the greatest Guitar Hero player in the world, too.; Chike first tried DDR in 2005, after his older brother got him a copy of the game for his thirteenth birthday."
"“He's the GOAT,” according to friend Roger Clark, a San Francisco programmer and longtime DDR enthusiast.",Named Person Sources,Roger Clark,San Francisco programmer,"friend Roger Clark, a San Francisco programmer and longtime DDR enthusiast"
“Everybody knows it.,Named Person Sources,Roger Clark,San Francisco programmer,"friend Roger Clark, a San Francisco programmer and longtime DDR enthusiast"
No one would deny it.”,Named Person Sources,Roger Clark,San Francisco programmer,"friend Roger Clark, a San Francisco programmer and longtime DDR enthusiast"
telling the New York Times he wanted to buy a multi-thousand dollar DDR arcade cabinet.,Named Person Sources,Chris Chike,,"Chris Chike is, by most accounts, the greatest Dance Dance Revolution player in the world.; Before he turned to DDR — before he could even vote — he spent time as the greatest Guitar Hero player in the world, too.; Chike first tried DDR in 2005, after his older brother got him a copy of the game for his thirteenth birthday."
"“We’re learning to pay for things when we have the money,” his mom, who reportedly managed those deals, told the outlet.",Named Person Sources,his mom,,who reportedly managed those deals
"“I don’t think I would have any other reason to take it so seriously if it wasn’t for the community and the competition,” he said.",Named Person Sources,Chris Chike,,"Chris Chike is, by most accounts, the greatest Dance Dance Revolution player in the world.; Before he turned to DDR — before he could even vote — he spent time as the greatest Guitar Hero player in the world, too.; Chike first tried DDR in 2005, after his older brother got him a copy of the game for his thirteenth birthday."
“You discover this group of people who’s really like-minded.,Named Person Sources,Chris Chike,,"Chris Chike is, by most accounts, the greatest Dance Dance Revolution player in the world.; Before he turned to DDR — before he could even vote — he spent time as the greatest Guitar Hero player in the world, too.; Chike first tried DDR in 2005, after his older brother got him a copy of the game for his thirteenth birthday."
