SourcedStatement,SourceType,Name,Title,Justification
"U.S. Customs and Border Protection plans to spend about $67.8 million acquiring 277 new surveillance towers and upgrading 191 existing towers along the entire 2,000-mile-long border over the next 14 years, the most recent federal contracts show.",Named Organization Sources,U.S. Customs and Border Protection,,
"Customs and Border Protection says the surveillance equipment is necessary to monitor remote, rugged areas like Jacumba Hot Springs and the Otay Mountain Wilderness in San Diego County, which are increasingly becoming destinations for migrants from around the world to cross into the United States.",Named Organization Sources,Customs and Border Protection,,
"The Department of Homeland Security “has also acknowledged the need for better coordination, communication, and oversight,” it said in its 2021 report on its border technology.",Named Organization Sources,Department of Homeland Security,,
"The Department of Homeland Security has a budget of $103.2 billion, with an extra $4.7 billion in a Southwest border contingency fund, for fiscal 2024.",Named Organization Sources,Department of Homeland Security,,
"“That’s where we’ve seen a huge number of these towers go up,” said Dave Maass, the nonprofit’s director of investigations.",Named Person Sources,Dave Maass,director of investigations,the nonprofit’s director of investigations
"“These towers aren’t checking people’s papers,” Maass said.",Named Person Sources,Dave Maass,director of investigations,
"“The towers deployed in California have 360-degree, AI-fueled visual and auditory surveillance capabilities,” said Erika Pinheiro, executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana.",Named Person Sources,Erika Pinheiro,executive director,executive director of Al Otro Lado
"“If they wanted to, the government could track the movements of any individual living on the California border,” Pinheiro said.",Named Person Sources,Erika Pinheiro,executive director,
"“There’s just such a lack of accountability with those billions of dollars,” said Pinheiro.",Named Person Sources,Erika Pinheiro,executive director,
"“We saw this too under the Trump administration,” Pinheiro said.",Named Person Sources,Erika Pinheiro,executive director,
"“Where is this money going, if we have babies sitting out in the desert for up to a week at a time without any food or water?” she asked.",Named Person Sources,Erika Pinheiro,executive director,
"Gov. Gavin Newsom has said California cannot continue providing the same level of humanitarian services for the coming fiscal year that it has in the past along the border, not while it is facing a $38 billion budget shortfall.",Named Person Sources,Gavin Newsom,Gov.,
"According to a 2021 report by the Office of Inspector General, the agency has received more than $700 million in funding for surveillance since fiscal year 2017.",Document Sources,Office of Inspector General,,a 2021 report by the Office of Inspector General
"The Department of Homeland Security “has also acknowledged the need for better coordination, communication, and oversight,” it said in its 2021 report on its border technology.",Document Sources,Department of Homeland Security,,its 2021 report on its border technology
"In recent weeks, dozens of migrants at a time have waited in makeshift camps in California — enduring the barren desert with little food, water or shelter — for hours or sometimes a day or more.",Unnamed Group of People,migrants,,dozens of migrants at a time have waited in makeshift camps in California
"migrants sometimes huddle under the towers for protection from the elements, while nonprofits are the only groups providing food, water and blankets amid dropping temperatures.",Unnamed Group of People,migrants,,migrants sometimes huddle under the towers for protection from the elements
"Currently there is no governmental aid — federal, state or local — for those stuck in the open-air sites.",Unnamed Group of People,nonprofits,,"nonprofits are the only groups providing food, water and blankets amid dropping temperatures"
