SourcedStatement,SourceType,Name,Title,Justification
"HUD's decision to give this grant to AHF is highly questionable, given the organization's track record of managing its own residential properties.",Named Organization Sources,U.S. Department of Housing and Urban Development,,
"A detailed Los Angeles Times investigation published in November 2023 reported a number of issues at AHF-owned properties, including apartments infested with cockroaches, exploding radiators, water shut-offs so regular that tenants had to defecate in wastebaskets, violent crime and drug dealing left unaddressed, and months-long elevator shut-offs that left disabled tenants stuck on upper floors or forced to sleep in the lobby.",Named Organization Sources,Los Angeles Times,,
"While many of these problems are common at residential hotels on Skid Row, AHF-managed properties were more frequently hit with code complaints and emergency calls than similar properties, reported the Times.",Named Organization Sources,Los Angeles Times,,
"Just yesterday, AHF settled a class action lawsuit filed by tenants of one its Los Angeles buildings.",Named Organization Sources,AIDS Healthcare Foundation,,
"The nonprofit agreed to refund tenants a portion of their rent, hire an elevator consultant, and work with pest control experts to fight bug infestations in its buildings.",Named Organization Sources,AIDS Healthcare Foundation,,
"HUD told me in a statement that AHF ""is part of a team that applied for these awards.",Named Organization Sources,U.S. Department of Housing and Urban Development,,
"The team is not only eligible, but the best qualified applicant.""",Named Organization Sources,U.S. Department of Housing and Urban Development,,
"More than 80% of housing properties that have received D.C. funding aren't bringing in enough rental income to pay their mortgages and maintenance costs, according to the District's Department of Housing and Community Development.",Named Organization Sources,Department of Housing and Community Development,,
"More than 80% of housing properties that have received D.C. funding aren't bringing in enough rental income to pay their mortgages and maintenance costs, according to the District's Department of Housing and Community Development.",Named Organization Sources,Bisnow,,
"The scale of the crisis is viewed as existential: 22,000 units that house 48,000 vulnerable residents are at risk of foreclosure today, according to DHCD.",Named Organization Sources,Department of Housing and Community Development,,
"Landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by D.C.'s pandemic-era eviction policies, which have allowed tenants to stay for years in their units without paying rent.",Named Organization Sources,Apartment and Office Building Association,,
"Delinquencies have risen dramatically, the report [ by Apartment and Office Building Association] concludes, because of D.C.'s pandemic-era policies that have tripled the length of the legal process required to evict nonpaying tenants.",Named Organization Sources,Apartment and Office Building Association,,
"Britain's new Labor government wants to build new towns to combat the country's housing cost crisis, reports The New York Times.",Named Organization Sources,The New York Times,,
"On Thursday, a group of Republican senators led by Sen. Tim Scott (R–S.C.) introduced the Renewing Opportunity in the American Dream (ROAD) to Housing Act, which proposes a grab bag of reforms to federal housing programs.",Named Person Sources,Tim Scott,Sen.; R–S.C.,a group of Republican senators led by
"""Housing policy is inherently local, and federal legislators should encourage local solutions to local problems,"" reads the press release on the bill.",Named Person Sources,Tim Scott,Sen.; R–S.C.,
Kevin Erdmann on RealPage and its incoherent critics.,Named Person Sources,Kevin Erdmann,,
Christian Britschgi's weekly newsletter on urban issues,Named Person Sources,Christian Britschgi,,
"A former AHF employee described the living conditions at foundation properties as ""inhumane.""",Anonymous Sources,,,former AHF employee
