SourcedStatement,SourceType,Name,Title,Justification
"The Wyoming Legislature, where the GOP controls over 90% of the seats, passed legislation last year banning voters from changing their party registration in the three months before the August primary.",Named Organization Sources,Wyoming Legislature,,null
"Wyoming’s Republican secretary of state, Chuck Gray, said in a statement of approval.",Named Organization Sources,Republican Party,,null
The Associated Press receives support from several private foundations to enhance its explanatory coverage of elections and democracy.,Named Organization Sources,The Associated Press,,null
"""Normally I just roll my eyes and walk away because I’m fighting a losing battle and I’m fully aware of that,"" she said.",Named Person Sources,Becky Blackburn,null,a paralegal for the Republican county attorney
"""Maybe that is why I’m well-liked, because I keep my mouth shut 10 times more than I want to.""",Named Person Sources,Becky Blackburn,null,a paralegal for the Republican county attorney
"""You feel skeevy and dirty when you do it. But you do it anyway and you change it back as soon as you can, because you don’t want to start getting the Republican mailings,""",Named Person Sources,Becky Blackburn,null,a paralegal for the Republican county attorney
"""I am who I am, and I have the views that I have,"" she said. ""And I don’t care if it bothers people or not.""",Named Person Sources,Becky Blackburn,null,a paralegal for the Republican county attorney
"""How far are they going to go to limit one’s ability to vote? If it really comes down to purifying the party, on a voting level all the way up to the elected officials, pretty soon there isn’t going to be anyone left who’s pure enough to be in the party,""",Named Person Sources,Ross Diercks,former middle school English teacher,a former state representative
"""The best way to participate in meaningful change is to try to sway the dominant party,""",Named Person Sources,Pat Jordan,null,a truck driver
"""Most people don’t want to dive into those type of discussions,""",Named Person Sources,Ed Fullmer,null,a high school basketball coach
according to Associated Press election data,Document Sources,Associated Press,,Associated Press election data
Some less populated counties have fewer.,Unnamed Group of People,null,,null
"Nationwide, Democrats account for fewer than 3% of voters in three counties this year, up from one county in 2020 but down from seven in 2016.",Unnamed Group of People,null,,null
"The most Republican counties in recent years are concentrated in Idaho, Utah and Wyoming.",Unnamed Group of People,null,,null
Many Republican lawmakers are friends.,Unnamed Group of People,Republican lawmakers,,null
Dozens of locals gathered outside to honk and cheer as one Democrat left town.,Unnamed Group of People,locals,,null
