SourcedStatement,SourceType,Name,Title,Justification
"HUD told me in a statement that AHF 'is part of a team that applied for these awards. The team is not only eligible, but the best qualified applicant.'",Named Organization Sources,U.S. Department of Housing and Urban Development (HUD),,provider of the 'tenant empowerment' grant
"The city is being sued by one Seattle homeowner over a $77,000 MHA fee that was charged when trying to add more units on her property to house her adult children.",Named Organization Sources,City of Seattle,,implementer of the Mandatory Housing Affordability (MHA) Program
"Britain's new Labor government wants to build new towns to combat the country's housing cost crisis, reports The New York Times.",Named Organization Sources,Britain's Labor government,,proposer of a solution to the housing cost crisis
Minnesota YIMBYs regroup after a bruising legislative session where most of their bills went nowhere.,Named Organization Sources,Minnesota YIMBYs,,advocacy group mentioned in Quick Links
,Named Organization Sources,AIDS Healthcare Foundation (AHF),,recipient of the 'tenant empowerment' grant and owner of residential properties
,Named Organization Sources,Massachusetts Alliance of HUD Tenants,,co-recipient of the 'tenant empowerment' grant with AHF
,Named Organization Sources,Apartment and Office Building Association,,author of a report on housing court delays and eviction policies
San Francisco politicians are already drafting an ordinance to expand rent control to units built after 1979.,Named Organization Sources,San Francisco,,potential implementer of expanded rent control
Atlanta is threatening landlords of allegedly blighted properties with eminent domain if they don't repair their buildings to the city's satisfaction.,Named Organization Sources,Atlanta,,threatener of landlords with eminent domain
"Housing policy is inherently local, and federal legislators should encourage local solutions to local problems.",Named Person Sources,Tim Scott,Senator (R–S.C.),leader of the group of Republican senators introducing the ROAD to Housing Act
"We find that new construction differentially declined in the upzoned, affordability-mandated areas.",Named Person Sources,Jacob Krimmel,,"researcher, co-author of the study on MHA program"
"We find that new construction differentially declined in the upzoned, affordability-mandated areas.",Named Person Sources,Betty X. Wang,,"researcher, co-author of the study on MHA program"
Kevin Erdmann on RealPage and its incoherent critics.,Named Person Sources,Kevin Erdmann,,author of an article mentioned in Quick Links
,Named Person Sources,Christian Britschgi,,author of the Rent Free newsletter
A detailed Los Angeles Times investigation published in November 2023 reported a number of issues at AHF-owned properties...,Document Sources,Los Angeles Times,,investigation into AHF-owned properties
"More than 80% of housing properties that have received D.C. funding aren't bringing in enough rental income to pay their mortgages and maintenance costs, according to the District's Department of Housing and Community Development.",Document Sources,Department of Housing and Community Development,,"report on subsidized housing units in Washington, D.C."
"Delinquencies have risen dramatically, the report [by Apartment and Office Building Association] concludes, because of D.C.'s pandemic-era policies...",Document Sources,Apartment and Office Building Association,,report on housing court delays and eviction policies
Developers intentionally avoided MHA-zoned areas – despite their upzoning– opting instead to build on nearby blocks without affordability requirements.,Unnamed Group of People,Developers,,research by Jacob Krimmel and Betty X. Wang
"Many tenants continue living in units without paying rent and rack up tens of thousands of dollars in debts, a massive financial hole that is difficult to escape from.",Unnamed Group of People,Tenants,,Delinquencies risen due to D.C.'s pandemic-era policies
Landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by D.C.'s pandemic-era eviction policies...,Unnamed Group of People,Landlords,,report by Department of Housing and Community Development
