SourcedStatement,SourceType,Name,Title,Justification
"At least 14 states have introduced proposals this year focused on restoration of voting rights, according to the Brennan Center for Justice.",Named Organization Sources,Brennan Center for Justice,,tracking state proposals related to restoration of voting rights
"In Minnesota, Democratic Gov. Tim Walz on Friday signed a bill restoring voting rights to convicted felons as soon as they get out of prison.",Named Organization Sources,Office of the Governor of Minnesota,,official action by the Governor of Minnesota
A bill moving through the New Mexico Legislature would do the same.,Named Organization Sources,New Mexico Legislature,,legislative action in New Mexico
Associated Press writer Margery Beck contributed to this report.,Named Organization Sources,Associated Press,,coverage of race and voting receives support from the Jonathan Logan Family Foundation
"Voting, King said in an interview, gives “a little bit of your strength back and a little bit of your voice back. Being able to vote, being able to have a say in what happens in your society, in your state, is extremely important.”",Named Person Sources,TJ King,,outreach specialist with the Nebraska AIDS Project; recently completed probation after serving time for drug and theft convictions
"“Restoring voting rights really is an issue where we’ve seen bipartisan momentum,”",Named Person Sources,Patrick Berry,counsel for the Democracy program at the Brennan Center,expertise in democracy and voting rights
"“You’re civically dead and you can’t vote for the people who are levying those taxes,”",Named Person Sources,Steve Smith,,part of a large coalition of groups supporting the measure
"“I do think that hopefully the waiting period reinforces the fact that voting is something very special, and hopefully that will be part of the things that an individual would consider if they’re tempted to break the law again,”",Named Person Sources,Kathy Wilcot,member of the University of Nebraska Board of Regents,"speaking as an individual, not on behalf of the university"
"“When people get out of our system, they’ve got to feel engaged in their community, and the number one way for a person to feel engaged in their community is to be able to vote for the leadership of that community,”",Named Person Sources,Justin Wayne,Democratic state Sen.,author of the legislative proposal; represents parts of Omaha with strong minority populations
"“I felt so hopeless and helpless not being able to have my voice heard in this last election,”",Named Person Sources,TJ King,,recently completed probation after serving time for drug and theft convictions; works in the HIV/AIDS field and volunteers at various organizations
“I don’t have a say in anything that goes on in my country because I’m a felon.”,Named Person Sources,Demetrius Gatson,executive director of Q.U.E.E.N.S Butterfly House,has a felony conviction; has obtained graduate degrees and served in various volunteer roles
"“You can’t harm society by voting,”",Named Person Sources,Steven Scott,,has a felony conviction; was paroled in 2015 and has since regained voting rights
"More than 4.6 million people are disenfranchised in the United States because of felony convictions, according to the Sentencing Project, which studies the issue and advocates for restoration of voting rights for former felons.",Document Sources,The Sentencing Project,,studies the issue and advocates for restoration of voting rights for former felons
"In Nebraska, nearly 18,000 people are unable to vote because of felony convictions, said the Sentencing Project’s director of advocacy, Nicole Porter.",Document Sources,The Sentencing Project,,"data provided by the director of advocacy, Nicole Porter"
"Now, while a few states require wait times for specific offenses or define completion of a sentence as including things such as fines and restitution, Nebraska is alone in requiring a general waiting period beyond imprisonment and release from parole or probation, said Margaret Love, co-founder and director of the Collateral Consequences Resource Center, which keeps a 50-state database on restoration of rights.",Document Sources,Collateral Consequences Resource Center,,maintains a 50-state database on restoration of rights
"“You’re civically dead and you can’t vote for the people who are levying those taxes,”",Unnamed Group of People,taxpayers,,part of a large coalition of groups supporting the measure; referring to the impact of the two-year wait requirement
"For the people she works with, being able to register to vote provides a sense of acceptance, especially when there are so many barriers on where they can live, jobs they can work and who they can associate with, she said.",Unnamed Group of People,people she works with (women trying to reenter society),,"clients of Q.U.E.E.N.S Butterfly House, a safe house for women trying to reenter society"
