SourcedStatement,SourceType,Name,Title,Justification
A spokesperson for Southern California Edison on Monday said the power outages will impact some homes longer than others: They say 20 will be without power indefinitely and 38 will be without power for one to three weeks.,Named Organization Sources,Southern California Edison,,
The rest were slated to be without power for 24 hours.,Named Organization Sources,Southern California Edison,,
"On Thursday, SoCalGas announced that it was shutting off gas service to additional 29 homes in the western Seaview area and another 25 homes in the Portuguese Bend Beach Club starting at 3 p.m. Friday.",Named Organization Sources,SoCalGas,,
"The shut-offs are expected to last indefinitely, the utility added.",Named Organization Sources,SoCalGas,,
Advice from Southern California Edison,Named Organization Sources,Southern California Edison,,
Never touch a fallen power line.,Named Organization Sources,Southern California Edison,,
Call the power company to report fallen power lines.,Named Organization Sources,Southern California Edison,,
Do not drive through standing water if downed powerlines are in the water.,Named Organization Sources,Southern California Edison,,
"If you’re in a vehicle with a fallen power line on it, stay in the vehicle and remain calm until help arrives.",Named Organization Sources,Southern California Edison,,
It is OK to use your cellphone to call 911.,Named Organization Sources,Southern California Edison,,
"If you must leave the vehicle, remember to exit away from downed power lines and exit by jumping from the vehicle and landing with both feet together.",Named Organization Sources,Southern California Edison,,
You must not touch the vehicle and the ground at the same time.,Named Organization Sources,Southern California Edison,,
Then proceed away from the vehicle by shuffling and not picking up your feet until you are several yards away.,Named Organization Sources,Southern California Edison,,
Water and electricity don’t mix.,Named Organization Sources,Southern California Edison,,
Water is an excellent conductor of electricity.,Named Organization Sources,Southern California Edison,,
Do not step in or enter any water that a downed power line may be touching.,Named Organization Sources,Southern California Edison,,
Advice from the CDC if you believe someone has been electrocuted,Named Organization Sources,CDC,,
Look first.,Named Organization Sources,CDC,,
Don't touch.,Named Organization Sources,CDC,,
The person may still be in contact with the electrical source.,Named Organization Sources,CDC,,
Touching the person may pass the current through you.,Named Organization Sources,CDC,,
Call or have someone else call 911 or emergency medical help.,Named Organization Sources,CDC,,
Turn off the source of electricity if possible.,Named Organization Sources,CDC,,
"If not, move the source away from you and the affected person using a nonconducting object made of cardboard, plastic or wood.",Named Organization Sources,CDC,,
"Once the person is free of the source of electricity, check the person's breathing and pulse.",Named Organization Sources,CDC,,
"If either has stopped or seems dangerously slow or shallow, begin cardiopulmonary resuscitation (CPR) immediately.",Named Organization Sources,CDC,,
"If the person is faint or pale or shows other signs of shock, lay him or her down with the head slightly lower than the trunk of the body and the legs elevated.",Named Organization Sources,CDC,,
"Don't touch burns, break blisters, or remove burned clothing.",Named Organization Sources,CDC,,
"Electrical shock may cause burns inside the body, so be sure the person is taken to a doctor.",Named Organization Sources,CDC,,
"On Sunday, Southern California Edison indefinitely cut off electricity to about 140 homes in the Portuguese Bend area of Rancho Palos Verdes.",Named Organization Sources,Southern California Edison,,
A spokesperson for Southern California Edison told LAist that the utility is not providing generators because they feel the ground is too unstable for that to be a long-term solution.,Named Organization Sources,Southern California Edison,,
"On Sunday, Southern California Edison officials said they will provide a vehicle to serve people who need to charge devices or get information.",Named Organization Sources,Southern California Edison,,
"Gov. Gavin Newsom on Tuesday declared a state of emergency for the city of Rancho Palos Verdes ""to protect public safety amid ongoing land movement that has resulted in disrupted utility services and evacuation warnings for impacted residents.""",Named Person Sources,Gavin Newsom,Gov.,
"In February, Rancho Palos Verdes Mayor John Cruikshank said a state of emergency declaration from the governor would allow them to bypass state permit requirements for repair efforts.",Named Person Sources,John Cruikshank,Mayor,Rancho Palos Verdes Mayor
"“The land movement has created a dangerous situation, and Edison is deciding to disconnect to keep that community safe,” said Jim Hanggi, a spokesperson for the utility.",Named Person Sources,Jim Hanggi,spokesperson,a spokesperson for the utility
“It is a fluid situation and we’re working on solutions to keep the power flowing but as conditions change we’ll need to adjust to keep the community safe.”,Named Person Sources,Jim Hanggi,spokesperson,a spokesperson for the utility
Gordon Leon told LAist he plans to move into a tiny home on his property and bought four generators to power it.,Named Person Sources,Gordon Leon,,
"He said he’s had no gas for weeks now, but water is still running.",Named Person Sources,Gordon Leon,,
"The power in his house has been shut off indefinitely, so his plan is to move off the grid.",Named Person Sources,Gordon Leon,,
"Leon said he and his neighbors are just trying to ""figure out how to survive.”",Named Person Sources,Gordon Leon,,
"Leon doesn't want to leave his neighborhood because he loves its beauty and that he gets to look at the ocean every day, he said.",Named Person Sources,Gordon Leon,,
"The city’s mayor, John Cruikshank, told LAist on Monday that Southern California Edison should have done more earlier to transition residents off grid and prevent additional outages.",Named Person Sources,John Cruikshank,mayor,The city’s mayor
Cruikshank said he’s working with private energy companies — and that he has even reached out to Elon Musk — to figure out how to shift those residents off the grid longer-term.,Named Person Sources,John Cruikshank,mayor,The city’s mayor
"“We’re hearing that our residents want to stay in their homes, and we're doing everything we can to keep them in their homes,” Cruikshank said.",Named Person Sources,John Cruikshank,mayor,The city’s mayor
“We're going to do everything we can to push the governor and the federal government to provide them funds.”,Named Person Sources,John Cruikshank,mayor,The city’s mayor
"Cruikshank has called on state and federal officials to declare a state of emergency — so far, that step has not been taken.",Named Person Sources,John Cruikshank,mayor,The city’s mayor
"Impacted residents, many of whom are older, have disabilities and bought their homes decades ago, have experienced a range of difficult emotions as they’ve been displaced in recent months and watched their community dramatically change due to the land movement.",Unnamed Group of People,Impacted residents,,"many of whom are older, have disabilities and bought their homes decades ago"
Some say they weren’t given sufficient warning about the power shutoffs and aren’t sure where to go.,Unnamed Group of People,Impacted residents,,"many of whom are older, have disabilities and bought their homes decades ago"
Others plan to stay.,Unnamed Group of People,Impacted residents,,"many of whom are older, have disabilities and bought their homes decades ago"
"Some, he said, are getting ready to leave permanently.",Unnamed Group of People,neighbors,,
