SourcedStatement,SourceType,Name,Title,Justification
"Microsoft asked him to lead an A.I. lab with Greg Brockman, who quit his roles as OpenAI’s president and board chairman in solidarity with Mr. Altman.",Named Organization Sources,Microsoft,,major stakeholder; offering an alternative opportunity to the ousted CEO
the company said on its website.,Named Organization Sources,OpenAI,,official company statement; providing context on the company’s mission
"A version of this article appears in print on Nov. 22, 2023, Section A, Page 1 of the New York edition with the headline: OpenAI Faced Bitter Divide Before Firing.",Named Organization Sources,The New York Times,,publisher of the article; providing historical context
"“After a series of reasonably amicable negotiations, the co-founders of Anthropic were able to negotiate their exit on mutually agreeable terms,”",Named Organization Sources,Anthropic,,company involved in the departure of co-founders; providing context
"“I did not feel we’re on the same page on the damage of all this,” he wrote in the email. “Any amount of criticism from a board member carries a lot of weight.”",Named Person Sources,Sam Altman,Chief Executive,directly involved party; CEO of OpenAI at the time
"“After a series of reasonably amicable negotiations, the co-founders of Anthropic were able to negotiate their exit on mutually agreeable terms,”",Named Person Sources,Sally Aldous,Anthropic Spokeswoman,official representative; providing context on the departure of co-founders
"Jason Kwon, OpenAI’s chief strategy officer, said the board was endangering the future of the company by pushing out Mr. Altman.",Named Person Sources,Jason Kwon,Chief Strategy Officer,senior executive; directly affected by the leadership change
"Ms. Toner disagreed. The board’s mission was to ensure that the company creates artificial intelligence that “benefits all of humanity,”",Named Person Sources,Helen Toner,Board Member; Director of Strategy at Georgetown University’s Center for Security and Emerging Technology,involved party; providing context on the board’s mission
“I deeply regret my participation in the board’s actions.”,Named Person Sources,Ilya Sutskever,,involved party; reflecting on their actions as a board member
the company said on its website.,Document Sources,OpenAI’s website,,official company statement; publicly available information
according to an email that Mr. Altman wrote to colleagues and that was viewed by The New York Times.,Document Sources,Email by Sam Altman,,primary source; direct communication from the involved party
"A version of this article appears in print on Nov. 22, 2023, Section A, Page 1 of the New York edition with the headline: OpenAI Faced Bitter Divide Before Firing.",Document Sources,The New York Times (print edition),,official publication; historical record
Nearly all of OpenAI’s 800 employees had threatened to follow Mr. Altman to Microsoft...,Unnamed Group of People,OpenAI’s employees,,employees who would be directly affected by the leadership change
"Hours after Mr. Altman was ousted, OpenAI executives confronted the remaining board members during a video call...",Unnamed Group of People,OpenAI executives,,executives who would be directly affected by the leadership change; representatives of the company’s interests
"Senior OpenAI leaders, including Mr. Sutskever, who is deeply concerned that A.I. could one day destroy humanity, later discussed whether Ms. Toner should be removed, a person involved in the conversations said.",Anonymous Sources,null,,person involved in the conversations
"According to two people familiar with the board’s deliberations, Mr. Sutskever did the unexpected: He sided with board members to oust Mr. Altman.",Anonymous Sources,null,,two people familiar with the board’s deliberations
"After they failed, they gave up and departed, according to three people familiar with the attempt to push Mr. Altman out.",Anonymous Sources,null,,three people familiar with the attempt to push Mr. Altman out
"After vetting four candidates for one position, the remaining directors couldn’t agree on who should fill it, said the two people familiar with the board’s deliberations.",Anonymous Sources,null,,two people familiar with the board’s deliberations
"Hours after Mr. Altman was ousted, OpenAI executives confronted the remaining board members during a video call, according to three people who were on the call.",Anonymous Sources,null,,three people who were on the call
"On Sunday, Mr. Sutskever was urged at OpenAI’s office to reverse course by Mr. Brockman’s wife, Anna, according to two people familiar with the exchange.",Anonymous Sources,null,,two people familiar with the exchange
