SourcedStatement,SourceType,Name,Title,Justification
the company said on its website.,Named Organization Sources,OpenAI,,on its website
According to The Wall Street Journal.,Named Organization Sources,The Wall Street Journal,,earlier reported the confrontation
"“I did not feel we’re on the same page on the damage of all this,” he wrote in the email. “Any amount of criticism from a board member carries a lot of weight.”",Named Person Sources,Sam Altman,Chief Executive,in an email to colleagues
"“After a series of reasonably amicable negotiations, the co-founders of Anthropic were able to negotiate their exit on mutually agreeable terms,”",Named Person Sources,Sally Aldous,Anthropic Spokeswoman,in a statement
"Jason Kwon, OpenAI’s chief strategy officer, said the board was endangering the future of the company by pushing out Mr. Altman.",Named Person Sources,Jason Kwon,Chief Strategy Officer,during a video call
"The board’s mission was to ensure that the company creates artificial intelligence that “benefits all of humanity,” and if the company was destroyed, she said, that could be consistent with its mission.",Named Person Sources,Helen Toner,Board Member and Director of Strategy at Georgetown University’s Center for Security and Emerging Technology,during a video call
“I deeply regret my participation in the board’s actions.”,Named Person Sources,Ilya Sutskever,,"on X, formerly Twitter"
"Nearly all of OpenAI’s 800 employees had threatened to follow Mr. Altman to Microsoft,",Unnamed Group of People,OpenAI’s employees,,nearly all of OpenAI’s 800 employees
"Hours after Mr. Altman was ousted, OpenAI executives confronted the remaining board members during a video call,",Unnamed Group of People,OpenAI executives,,hours after Mr. Altman was ousted
"He sided with board members to oust Mr. Altman, according to two people familiar with the board’s deliberations.",Anonymous Sources,null,,familiar with the board’s deliberations
The statement he read to Mr. Altman said that Mr. Altman was being fired because he wasn’t “consistently candid in his communications with the board.”,Anonymous Sources,null,,involved in the conversations; familiar with the board’s deliberations
"Senior OpenAI leaders, including Mr. Sutskever, who is deeply concerned that A.I. could one day destroy humanity, later discussed whether Ms. Toner should be removed, a person involved in the conversations said.",Anonymous Sources,null,,involved in the conversations
"After they failed, they gave up and departed, according to three people familiar with the attempt to push Mr. Altman out.",Anonymous Sources,null,,familiar with the attempt to push Mr. Altman out
"Hours after Mr. Altman was ousted, OpenAI executives confronted the remaining board members during a video call, according to three people who were on the call.",Anonymous Sources,null,,on the call
"On Sunday, Mr. Sutskever was urged at OpenAI’s office to reverse course by Mr. Brockman’s wife, Anna, according to two people familiar with the exchange.",Anonymous Sources,null,,familiar with the exchange
