SourcedStatement,SourceType,Name,Title,Justification
"During a Wednesday session, the Georgia Public Service Commission unanimously approved Sandersville Railroad Co.’s proposed rail spur in Sparta — a project that would cut through the historically Black community.",Named Organization Sources,Georgia Public Service Commission,,
"The property owners are represented by the nonprofit Institute for Justice, a public interest law firm.",Named Organization Sources,Institute for Justice,,
"The railroad project involves constructing a 4.5-mile rail spur to connect the Hanson Quarry, a rock mine owned by Heidelberg Materials, to a main train line along a nearby highway.",Named Organization Sources,Heidelberg Materials,,
"Benjamin Tarbutton III, the owner of Sandersville Railroad, has contended this development is expected to create 20 temporary construction jobs, a dozen permanent jobs with an average salary and benefits package of $90,000, and generate over $1.5 million annually for Hancock County.",Named Organization Sources,Sandersville Railroad,,
"There are also environmental concerns, said Jamie Rush, senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project who represents the No Railroad In Our Community Coalition, a coalition of residents who aren’t losing their property to the railroad but will be affected by the train.",Named Organization Sources,Southern Poverty Law Center,,
"When landowners refused to sell, the privately owned railroad company, which has been in operation for centuries, sought to acquire the property in March 2023.",Named Organization Sources,Sandersville Railroad,,
The company filed a petition using eminent domain with the state’s public service commission to condemn land from 18 parcels of land from owners along Shoals Road.,Named Organization Sources,Sandersville Railroad,,
"In April, Capital B reported that Thomas K. Bond, a hearing officer with the Georgia Public Service Commission, approved Sandersville’s request to move forward with condemning properties to construct their railroad spur.",Named Organization Sources,Capital B,,
The Public Service Commission held oral arguments on Aug. 6 from the Sandersville Railroad and attorneys from the Institute for Justice.,Named Organization Sources,Public Service Commission,,
The Public Service Commission held oral arguments on Aug. 6 from the Sandersville Railroad and attorneys from the Institute for Justice.,Named Organization Sources,Sandersville Railroad,,
The Public Service Commission held oral arguments on Aug. 6 from the Sandersville Railroad and attorneys from the Institute for Justice.,Named Organization Sources,Institute for Justice,,
"Shaw, the chairman of the board, provided the only comment: “I would like to say this has been a long, difficult case, and I want to thank all the parties, and especially thank our staff for the diligence, hard work, and all the parties for just the professionalism and decorum shown on this case.”",Named Person Sources,Jason Shaw,,
"Blaine Smith, a Black man who is one of the heirs of 600 acres that came into their family in the 1920s, said in a statement: “We’re determined to keep fighting against this attempt to take our ancestral land from us.”",Named Person Sources,Blaine Smith,,
"“We want to keep our property whole, so we can pass it down to our children and they can continue to build generational wealth,” Smith added.",Named Person Sources,Blaine Smith,,
"“As Black people, ownership of land and property is more valuable than a dollar amount because it allows a certain type of economic freedom that we are often deprived of,” attorney Sharika Robinson told Capital B last year.",Named Person Sources,Sharika Robinson,,
“I don’t know what is ‘just’ about replacing that economic liberty with a dollar amount that will not increase in value.”,Named Person Sources,Sharika Robinson,,
"“Georgia law does not permit a private company to take land through eminent domain unless the land will be put to a public use,” said Bill Maurer, senior attorney for Institute for Justice who represents the landowners.",Named Person Sources,Bill Maurer,,
"“Building a rail spur that will only be used by a few private companies, and not the public at large, is not a public use.",Named Person Sources,Bill Maurer,,
We look forward to making it clear to the court that the [Public Service Commission] made an error in considering Sandersville’s land grab as a public use.”,Named Person Sources,Bill Maurer,,
"Benjamin Tarbutton III, the owner of Sandersville Railroad, has contended this development is expected to create 20 temporary construction jobs, a dozen permanent jobs with an average salary and benefits package of $90,000, and generate over $1.5 million annually for Hancock County.",Named Person Sources,Benjamin Tarbutton III,,
"There are also environmental concerns, said Jamie Rush, senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project who represents the No Railroad In Our Community Coalition, a coalition of residents who aren’t losing their property to the railroad but will be affected by the train.",Named Person Sources,Jamie Rush,,
"“The reality is if you’ve ever lived near a train, or you’ve ever ridden on a train or been near a train, it’s not the same as trucks driving by,” Rush said last year.",Named Person Sources,Jamie Rush,,
"“Even if the train is not going through your property, the fact that a train is near your property — all of the noise pollution, the vibrations of a train … all of that affects your property value, your peace of mind and your home.”",Named Person Sources,Jamie Rush,,
"In April, Capital B reported that Thomas K. Bond, a hearing officer with the Georgia Public Service Commission, approved Sandersville’s request to move forward with condemning properties to construct their railroad spur.",Named Person Sources,Thomas K. Bond,,
"Two weeks after the hearing, Georgia state Rep. Spencer Fyre sent a letter to the commission describing the land acquisition as a “heist attempt,” where private businesses are looking to increase their profits by taking folks’ land despite their resistance to sell.",Named Person Sources,Spencer Fyre,,
"“The proposed condemnation … serves a legitimate public purpose and is necessary for the proper accommodation of the business,” Bond wrote.",Document Sources,Georgia Public Service Commission,,
"“The petition of Sandersville Railroad, as amended, is granted.”",Document Sources,Georgia Public Service Commission,,
"“I truly hate to have to say this, but if David v. Goliath had been decided by the GA Public Service Commission, they’d have confiscated David’s slingshot and handed it to the Philistines,” Fyre wrote.",Document Sources,,,
"The decision disappointed the landowners, who were not allowed to speak at the meeting but issued a statement vowing to continue fighting to keep their land by appealing in court.",Unnamed Group of People,landowners,,Landowners in a predominantly Black town in rural Georgia who have been fighting to keep their properties from falling into the hands of a railroad company
"The construction would also have an impact on other Black residents in the community, who believe it would affect their quality of life.",Unnamed Group of People,other Black residents,,other Black residents in the community
"There are also environmental concerns, said Jamie Rush, senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project who represents the No Railroad In Our Community Coalition, a coalition of residents who aren’t losing their property to the railroad but will be affected by the train.",Unnamed Group of People,residents,,a coalition of residents who aren’t losing their property to the railroad but will be affected by the train
"But, some legal experts and landowners told Capital B that Black communities aren’t experiencing “just” and “fair” processes and say there needs to be more accountability to stop government abuse of eminent domain.",Anonymous Sources,,,some legal experts and landowners told Capital B
Other residents told Capital B they feared potential damage to their homes from the train.,Anonymous Sources,,,Other residents told Capital B
