,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
0,1-Harris-Trump-Reuters-Poll_avg,0.28750000000000003,0.85,0.25,1.0,0.85,1.0,1.0,0.475,0.475,0.1375,0.7124999999999999,0.0,5.75,5.0,0.0,20.0
5,10-Nebraska-voting-rights_avg,0.75,1.0,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.625,0.25,0.0,6.0,5.0,0.0,8.0
11,11-Nebraska-felons-crim-justice_avg,0.51,0.9418181818181818,0.48,0.6472727272727272,0.6472727272727272,0.6866666666666666,0.6472727272727272,0.3927272727272727,0.41090909090909095,0.33,0.49000000000000005,0.0,10.2,6.6,0.0,20.0
17,12-kids-lead-poisoning_avg,0.6,1.0,0.6,0.9,0.9,0.9,0.9,0.8,0.8,0.0,0.4,0.26666666666666666,1.2,1.0,0.8,2.8
23,13-pilot-curb-evictions_avg,0.6285714285714284,0.7855555555555556,0.5,0.5566666666666666,0.5566666666666666,0.6955555555555556,0.5566666666666666,0.23944444444444443,0.41833333333333333,0.3571428571428571,0.37142857142857144,0.04,8.8,5.0,0.6,14.6
29,14-many-police-calls_avg,0.3391304347826087,0.9555555555555555,0.32173913043478264,0.8698412698412697,0.8698412698412697,0.9142857142857143,0.8698412698412697,0.43809523809523804,0.49523809523809514,0.28695652173913044,0.6608695652173913,0.049333333333333326,7.8,6.8,1.2,24.2
35,15-Newsom-declares-emergency_avg,0.7333333333333332,0.9277777777777777,0.6799999999999999,0.7433333333333334,0.7433333333333334,0.800909090909091,0.7433333333333334,0.2677777777777778,0.49777777777777776,0.27999999999999997,0.26666666666666666,0.0,11.0,9.2,0.0,15.0
41,16-America's-Sleeping-Giant_avg,0.5384615384615384,0.8571428571428571,0.46153846153846156,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.0,0.14285714285714285,0.2923076923076923,0.46153846153846156,0.0,7.0,5.0,0.0,13.0
47,17-homelessness-santa-clara_avg,0.33999999999999997,1.0,0.33999999999999997,1.0,1.0,1.0,1.0,0.14761904761904762,0.5904761904761905,0.29000000000000004,0.6599999999999999,0.0,6.8,6.8,0.0,20.0
53,18-wyoming-primary-dems_avg,0.6,0.9555555555555555,0.5692307692307692,0.9555555555555555,0.9555555555555555,1.0,0.8253968253968255,0.0,0.0,0.3384615384615385,0.4,0.04285714285714286,7.8,7.4,0.6,13.6
