SourcedStatement,SourceType,Name,Title,Justification
"Modeled after language promoted as the CROWN Act and already enacted in 23 other states, including New York and Maine",Named Organization Sources,CROWN Act,,basis for the Vermont bill
Vermont Student Anti-Racism Network,Named Organization Sources,Vermont Student Anti-Racism Network,,"organization supporting the bill and providing leadership (Aaliyah Wilburn, Addie Lentzner)"
I wouldn’t be scared of going out with a bonnet or a head wrap if this bill was in place at the time of these incidents,Named Person Sources,Aaliyah Wilburn,leader with the Vermont Student Anti-Racism Network,personal experience with hair discrimination in school
I think it’s a huge problem in our schools and this bill would help address it,Named Person Sources,Addie Lentzner,executive director of the student anti-racism network,expertise in student anti-racism efforts
"an erasure and minimization of the experiences of marginalized people, particularly Black and brown people",Named Person Sources,Rep. Saudia LaMont,D-Morristown,bill sponsor and personal experience with daughter's hair discrimination
"hair type, textures, styles, protective hairstyles are a symbol of one’s identity and ability to show up authentically",Named Person Sources,Rep. Saudia LaMont,D-Morristown,same as above
"Hair and head coverings do not determine behavior, capacity or competency and people should not be penalized, discriminated against or treated as such",Named Person Sources,Rep. Saudia LaMont,D-Morristown,same as above
"Hair discrimination is degrading, disrespectful and invades people’s privacy in deep ways",Named Person Sources,Rep. Kevin “Coach” Christie,"D-Hartford, primary sponsor",expertise as bill sponsor and examples of national hair discrimination incidents
"It seems like a small bill but in actuality, it’s another big block in the foundation of equity in the state",Named Person Sources,Rep. Kevin “Coach” Christie,"D-Hartford, primary sponsor",same as above
"a step in the right direction towards people feeling safe and welcome in our state, no matter where they are in Vermont",Named Person Sources,Rep. Daisy Berbeco,"D-Winooski, sponsor",representing Vermont’s most diverse community
The reality that people of color are often ostracized or mistreated because of their hair,Named Person Sources,Rep. Mike Mrowicki,"D-Putney, sponsor",constituent experiences with hair discrimination
a 2023 study that found 66% of Black girls in predominantly white schools and 44% of Black girls in all schools report experiencing hair discrimination,Document Sources,null,,cited by Rep. Saudia LaMont as evidence of the prevalence of hair discrimination
students said she looked like Marge Simpson and that she looked too African for their comfort.,Unnamed Group of People,students,,context implies they are part of the school community where Aaliyah Wilburn faced hair discrimination
students touching and petting her hair without her consent,Unnamed Group of People,students,,context implies they are part of the preschool community where Rep. Saudia LaMont's daughter faced hair discrimination; same as above
the majority of the other white kids in the class,Unnamed Group of People,white kids in the class,,context implies they are part of the dance class where Rep. Saudia LaMont's daughter faced hair discrimination
