SourcedStatement,SourceType,Name,Title,Justification
"The district’s risk management team began testing water fixtures and faucets in April and continued through the summer, but it wasn’t until Aug. 10 that district officials realized school sites hadn’t been told about it or informed of the results.",Named Organization Sources,Oakland Unified School District,,The district’s risk management team began testing water fixtures and faucets in April and continued through the summer
"District leadership — including Superintendent Kyla Johnson-Trammell, chief systems and services officer Preston Thomas, and risk management officer Rebecca Littlejohn — committed to transparency going forward and said a personnel investigation is underway to determine how communication broke down.",Named Organization Sources,Oakland Unified School District,,"District leadership — including Superintendent Kyla Johnson-Trammell, chief systems and services officer Preston Thomas, and risk management officer Rebecca Littlejohn"
"District leaders on Wednesday said the lead came from the water fixtures, such as a sink faucet or water fountain spigot, and denied that it was an issue with pipes or the water source.",Named Organization Sources,Oakland Unified School District,,District leaders on Wednesday said the lead came from the water fixtures
"School sites will continue to be tested in five stages, district leaders said.",Named Organization Sources,Oakland Unified School District,,district leaders said
"“This mistake has caused families stress, anxiety and panic, further limiting our community’s trust in this district,” said Max Simmons, one of OUSD’s student directors.",Named Person Sources,Max Simmons,student director,"Max Simmons, one of OUSD’s student directors"
"“I sincerely apologize for the stress and concern this has caused our school sites, students and families. We understand the gravity of this situation and we are fully committed to taking immediate, transparent and corrective action,” she said.",Named Person Sources,Kyla Johnson-Trammell,Superintendent,"District leadership — including Superintendent Kyla Johnson-Trammell, chief systems and services officer Preston Thomas, and risk management officer Rebecca Littlejohn — committed to transparency going forward and said a personnel investigation is underway to determine how communication broke down."
"“There is so much trust rebuilding that has to be done for our community. We have failed. And when I say ‘we’ I mean OUSD has failed at its most basic job of not poisoning our students,” said Stuart Loebl, a sixth-grade science teacher at Frick.",Named Person Sources,Stuart Loebl,sixth-grade science teacher,"Stuart Loebl, a sixth-grade science teacher at Frick"
"“Why didn’t you do your job? You knew months ago that the water was contaminated. You didn’t act, and you let those kids come back to school and drink poisoned water,” said Marina Muñoz, a parent at Madison Park Academy and an organizer with Communities for a Better Environment.",Named Person Sources,Marina Muñoz,null,"Marina Muñoz, a parent at Madison Park Academy and an organizer with Communities for a Better Environment"
"“This is not new to Oakland, but it is something that we need to tackle as an entire city, and we need to have community partners, philanthropic partners, as well as our county and state folks to support us in dealing with this issue,” she said.",Named Person Sources,Valarie Bachelor,Director,"Director Valarie Bachelor, the chair of OUSD’s facilities committee"
"An average of two months passed between when Oakland schools were tested for lead this spring and when those school communities were notified of high lead levels in August, according to a report from this week’s Oakland Unified school board meeting.",Document Sources,null,,according to a report from this week’s Oakland Unified school board meeting
"In stage two, 15 elementary schools were tested between Aug. 17 and Aug. 22, requiring six fixtures to be repaired, according to the report.",Document Sources,null,,according to the report
"In an update at Wednesday’s school board meeting, parents, students and school staff demanded transparency and answers about why they were kept in the dark.",Unnamed Group of People,"parents, students and school staff",,"Community members, many of whom raised concerns two weeks ago, were skeptical."
"Community members, many of whom raised concerns two weeks ago, were skeptical.",Unnamed Group of People,Community members,,"Community members, many of whom raised concerns two weeks ago, were skeptical."
"Teachers from Frick United Academy of Language demanded to know why, if testing took place in April, fountains weren’t shut down until August.",Unnamed Group of People,Teachers from Frick United Academy of Language,,"Teachers from Frick United Academy of Language demanded to know why, if testing took place in April, fountains weren’t shut down until August."
