SourcedStatement,SourceType,Name,Title,Justification
"During a Wednesday session, the Georgia Public Service Commission unanimously approved Sandersville Railroad Co.’s proposed rail spur in Sparta — a project that would cut through the historically Black community.",Named Organization Sources,Georgia Public Service Commission,,The Georgia Public Service Commission is the state regulatory authority that approved Sandersville Railroad Co.’s proposed rail spur.
"The property owners are represented by the nonprofit Institute for Justice, a public interest law firm.",Named Organization Sources,Institute for Justice,,The Institute for Justice is a public interest law firm representing the property owners in the case.
"The railroad project involves constructing a 4.5-mile rail spur to connect the Hanson Quarry, a rock mine owned by Heidelberg Materials, to a main train line along a nearby highway.",Named Organization Sources,Heidelberg Materials,,"Heidelberg Materials owns the Hanson Quarry, which the rail spur is intended to connect to a main train line."
"Benjamin Tarbutton III, the owner of Sandersville Railroad, has contended this development is expected to create 20 temporary construction jobs, a dozen permanent jobs with an average salary and benefits package of $90,000, and generate over $1.5 million annually for Hancock County.",Named Organization Sources,Sandersville Railroad,,Sandersville Railroad is the company proposing the rail spur project and seeking to acquire land through eminent domain.
"The battle over the project began last year when several property owners — Black and white — refused to sell parcels of their land to the company, which is located 25 miles away.",Named Organization Sources,Sandersville Railroad,,Sandersville Railroad is the company proposing the rail spur project and seeking to acquire land through eminent domain.
"Shaw, the chairman of the board, provided the only comment: “I would like to say this has been a long, difficult case, and I want to thank all the parties, and especially thank our staff for the diligence, hard work, and all the parties for just the professionalism and decorum shown on this case.”",Named Person Sources,Jason Shaw,Chairman of the Board,"Shaw is the chairman of the Georgia Public Service Commission, which made the decision in favor of Sandersville Railroad Co."
"Blaine Smith, a Black man who is one of the heirs of 600 acres that came into their family in the 1920s, said in a statement: “We’re determined to keep fighting against this attempt to take our ancestral land from us.”",Named Person Sources,Blaine Smith,,Blaine Smith is a Black landowner and heir to 600 acres of ancestral land affected by the railroad project.
"“We want to keep our property whole, so we can pass it down to our children and they can continue to build generational wealth,” Smith added.",Named Person Sources,Blaine Smith,,Blaine Smith is a Black landowner and heir to 600 acres of ancestral land affected by the railroad project.
"“As Black people, ownership of land and property is more valuable than a dollar amount because it allows a certain type of economic freedom that we are often deprived of,” attorney Sharika Robinson told Capital B last year.",Named Person Sources,Sharika Robinson,Attorney,Sharika Robinson is an attorney who has previously commented on the importance of land ownership for Black communities.
"“Georgia law does not permit a private company to take land through eminent domain unless the land will be put to a public use,” said Bill Maurer, senior attorney for Institute for Justice who represents the landowners.",Named Person Sources,Bill Maurer,Senior Attorney,"Bill Maurer is a senior attorney for the Institute for Justice, which represents the landowners in the case."
"“Building a rail spur that will only be used by a few private companies, and not the public at large, is not a public use. We look forward to making it clear to the court that the [Public Service Commission] made an error in considering Sandersville’s land grab as a public use.”",Named Person Sources,Bill Maurer,Senior Attorney,"Bill Maurer is a senior attorney for the Institute for Justice, which represents the landowners in the case."
"“The reality is if you’ve ever lived near a train, or you’ve ever ridden on a train or been near a train, it’s not the same as trucks driving by,” Rush said last year.",Named Person Sources,Jamie Rush,Senior Staff Attorney,"Jamie Rush is a senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project, representing the No Railroad In Our Community Coalition."
"“Even if the train is not going through your property, the fact that a train is near your property — all of the noise pollution, the vibrations of a train … all of that affects your property value, your peace of mind and your home.”",Named Person Sources,Jamie Rush,Senior Staff Attorney,"Jamie Rush is a senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project, representing the No Railroad In Our Community Coalition."
"“I truly hate to have to say this, but if David v. Goliath had been decided by the GA Public Service Commission, they’d have confiscated David’s slingshot and handed it to the Philistines,” Fyre wrote.",Named Person Sources,Spencer Fyre,Georgia State Representative,Spencer Fyre is a Georgia state representative who criticized the land acquisition in a letter to the commission.
"In April, Capital B reported that Thomas K. Bond, a hearing officer with the Georgia Public Service Commission, approved Sandersville’s request to move forward with condemning properties to construct their railroad spur.",Document Sources,Capital B,,"Capital B reported on the approval of Sandersville’s request by Thomas K. Bond, a hearing officer with the Georgia Public Service Commission."
"“The proposed condemnation … serves a legitimate public purpose and is necessary for the proper accommodation of the business,” Bond wrote.",Document Sources,Thomas K. Bond,,"Thomas K. Bond, a hearing officer with the Georgia Public Service Commission, provided this written statement in his approval of Sandersville’s request."
"The construction would also have an impact on other Black residents in the community, who believe it would affect their quality of life.",Unnamed Group of People,Black residents in the community,,The construction would also have an impact on other Black residents in the community.
Other residents told Capital B they feared potential damage to their homes from the train.,Unnamed Group of People,Other residents,,"The battle over the project began last year when several property owners — Black and white — refused to sell parcels of their land to the company, which is located 25 miles away."
