SourcedStatement,SourceType,Name,Title,Justification
"“The providers recognized those folks and came to the realization that if they’re falling through the cracks in their system, who ends up dealing with them?”",Named Organization Sources,providers,,null
“We’re trying to get everything we have out to the service providers so that they can use that data to inform their decision-making.”,Named Organization Sources,service providers,,null
"Groundworks Collaborative, for example, helps local people without permanent housing (its outreach team reports contact with 159 such individuals so far this year).",Named Organization Sources,Groundworks Collaborative,,null
“We all understand we’re upholding these out of respect for each other.”,Named Organization Sources,Groundworks Collaborative,,null
"“We are so straight out, working our tails off — and we can’t do this without the police.”",Named Organization Sources,Turning Point of Windham County,,null
"To that end, the Brattleboro Police Department is creating a Hotspot Evaluation and Analysis Team to extend “in-depth data related to trends, problem locations, safety concerns, and high-volume users of town services,” Evans said in his memo.",Named Organization Sources,Brattleboro Police Department,,null
"“Jaws dropped,” Jim Baker, a consultant for a state public safety enhancement initiative, recounted at a recent public meeting.",Named Person Sources,Jim Baker,consultant for a state public safety enhancement initiative,null
"“The 20 people that are consuming a lot of resources clearly need some, but they’re not getting the right ones,” Brattleboro Assistant Police Chief Jeremy Evans recently told the town selectboard.",Named Person Sources,Jeremy Evans,Assistant Police Chief,null
"“Compared to communities your size, you are consistently higher,” Baker, former commander of the Vermont State Police and one-time Rutland City police chief, recently told local leaders of their figures.",Named Person Sources,Jim Baker,former commander of the Vermont State Police and one-time Rutland City police chief,null
"“The disorder we are witnessing, especially in our downtown area, has many causes and impacts,” Evans wrote the selectboard in a recent memorandum.",Named Person Sources,Jeremy Evans,Assistant Police Chief,null
"“You have a lot of people looking for help,” Evans said, “but there’s a small percentage that, for whatever reason, are unable or unwilling to accept it.”",Named Person Sources,Jeremy Evans,Assistant Police Chief,null
"“Unfortunately, many of those are providers,” Evans said, “which creates a huge, huge problem.”",Named Person Sources,Jeremy Evans,Assistant Police Chief,null
"“This is something that we see in a lot of different jurisdictions,” Robin Joy, the Crime Research Group’s statistical director, told local leaders at another meeting.",Named Person Sources,Robin Joy,statistical director,null
"“This is where the community service providers can really help,” she said of the latter percentage.",Named Person Sources,Robin Joy,statistical director,null
"“We need to consider our own boundaries around increasing safety and reducing risks,” Groundworks executive director Libby Bennett said upon this April’s first anniversary of the death.",Named Person Sources,Libby Bennett,executive director,null
"“All of us area agencies, we are doing everything humanly possible that we can do,” said Christine Allen, executive director of Turning Point of Windham County.",Named Person Sources,Christine Allen,executive director,null
"“It was an epiphany,” Baker said. “When you have 20 people who account for some 5% of calls for service and they’re getting passed from one agency to another, there’s not a level of accountability that needs to happen.”",Named Person Sources,Jim Baker,consultant for a state public safety enhancement initiative,null
"“We were looking at real information that made us have some quite difficult conversations,” Quipp said following the session.",Named Person Sources,Daniel Quipp,chair of the selectboard and a staff member of the antipoverty agency Southeastern Vermont Community Action,null
"Sharing information, Baker said, “is the first step in holding each other accountable for better outcomes.”",Named Person Sources,Jim Baker,consultant for a state public safety enhancement initiative,null
"“This points to a need,” Joy said, “to collaborate beyond your borders.”",Named Person Sources,Robin Joy,statistical director,null
"Most calls about the top 20 didn’t involve criminal behavior, but instead disorderly conduct, disputes and disturbances often linked to alcohol and drug use or mental health issues, municipal statistics show.",Document Sources,null,,null
"A study by the Vermont nonprofit Crime Research Group shows Brattleboro police are dispatched most to the local Quality Inn, where the state is housing people otherwise without shelter (authorities received 181 calls there in the first half of this year), as well as to such downtown locations as the Whetstone path park (112 calls so far in 2024), the Groundworks Collaborative shelter (93) and Transportation Center parking garage (57).",Document Sources,Crime Research Group,,null
"“The disorder we are witnessing, especially in our downtown area, has many causes and impacts,” Evans wrote the selectboard in a recent memorandum.",Unnamed Group of People,null,,null
"“You have a lot of people looking for help,” Evans said, “but there’s a small percentage that, for whatever reason, are unable or unwilling to accept it.”",Unnamed Group of People,null,,null
"“All of us area agencies, we are doing everything humanly possible that we can do,” said Christine Allen, executive director of Turning Point of Windham County.",Unnamed Group of People,null,,null
