SourcedStatement,SourceType,Name,Title,Justification
"It’s the product of a perverse feedback loop that was flagged by a Columbia University study undertaken of the 2106 electorate with the support of the Poor People’s Campaign, which studied the low-wage voter cohort and found a majority of them did not vote and when they were surveyed they explained they didn’t turn out because they didn’t hear candidates discuss issues that had any relevancy to their lives.",Named Organization Sources,Poor People’s Campaign,,"with the support of the Poor People’s Campaign, which studied the low-wage voter cohort and found a majority of them did not vote and when they were surveyed they explained they didn’t turn out because they didn’t hear candidates discuss issues that had any relevancy to their lives."
The Poor People’s Campaign is planning simultaneous actions on March 2 at over 30 state capitols.,Named Organization Sources,Poor People’s Campaign,,
"This week in Washington at the National Press Club the Poor People’s Campaign, under the leadership of Barber and Rev. Dr. Liz Theoharis, announced their plans for a mass mobilization of 15 million poor and low-wealth voters nationwide ahead of November’s election.",Named Organization Sources,Poor People’s Campaign,,
"They were joined by respected pollster Celinda Lake, President of Lake Research Partners.",Named Organization Sources,Lake Research Partners,,
"In 2016, in a ‘proof of concept’, the Poor People’s Campaign targeted specific low wealth and low wage voters in several states including in Georgia where they identified and mobilized 36,000 previously unengaged voters that helped produce the margin of victory in the pivotal U.S. Senate races won by Rev. Raphael Warner (D-GA) and Jon Ossoff (D-GA).",Named Organization Sources,Poor People’s Campaign,,
"The Poor People’s Campaign is planning simultaneous actions on March 2 at over 30 state capitols to launch “the campaign and highlight the policies being promulgated in state houses across the country that are hurting the poor or distracting from addressing the real issues facing poor and low-wealth people,” according to the PPC.",Named Organization Sources,Poor People’s Campaign,,
"Dozens of local leaders from the state chapters of the Poor People’s Campaign were on hand in person and virtually for the high spirited kick off including Janice Guzman, an organizer with the Massachusetts Poor People's Campaign and SEIU 1199.",Named Organization Sources,Poor People’s Campaign,,
"Dozens of local leaders from the state chapters of the Poor People’s Campaign were on hand in person and virtually for the high spirited kick off including Janice Guzman, an organizer with the Massachusetts Poor People's Campaign and SEIU 1199.",Named Organization Sources,SEIU 1199,,
"""I work for MassHealth as a Personal Care Attendant, helping to take care of people with disabilities and who are sick and need help with their daily activities. But I do not have health insurance myself,” Guzman told reporters.",Named Organization Sources,MassHealth,,
"“This is why I am organizing with the Massachusetts Poor People's Campaign. We have got to get our power as people, get back the mic, raise our voices and register voters. Forward together!""",Named Organization Sources,Massachusetts Poor People's Campaign,,
"“They’re saying that they’re not voting because people are not speaking to their issues and that they’re just not interested in those candidates,” Hartley, told the New York Times “But it’s not that they couldn’t be.”",Named Person Sources,Robert Paul Hartley,,Columbia University researcher
"If voters want to vote the GOP into extinction they can do it by waking what the Rev. Dr. William Barber calls the “sleeping giant” that’s the low-wage, low-wealth multi-racial voter cohort.",Named Person Sources,William Barber,,
"This week in Washington at the National Press Club the Poor People’s Campaign, under the leadership of Barber and Rev. Dr. Liz Theoharis, announced their plans for a mass mobilization of 15 million poor and low-wealth voters nationwide ahead of November’s election.",Named Person Sources,Liz Theoharis,,under the leadership of Barber and Rev. Dr. Liz Theoharis
"They were joined by respected pollster Celinda Lake, President of Lake Research Partners.",Named Person Sources,Celinda Lake,,respected pollster; President of Lake Research Partners
"""In 2024, the election is going to be about mobilization,” Lake told reporters.",Named Person Sources,Celinda Lake,,respected pollster; President of Lake Research Partners
"“For far too long extremists have blamed poor people and low wage people for their plight while moderates too often have ignored poor people, appealing instead to the so-called middle class while the poor and low wage people have become nearly half of this country,” Barber told reporters.",Named Person Sources,William Barber,,
"Barber continued: “Poverty is now the fourth leading crisis of death in America, a moral crisis in America taking the lives of 800 people a day and this is before and after COVID…These are the issues that must be at the center of the narrative of a democracy in our country.",Named Person Sources,William Barber,,
If we are serious about saving the democracy it can’t be some philosophical term. Saving the democracy must be a Third Reconstruction where people are paid a living wage—where people have health care—where public education is fully funded and where voting rights are protected and expanded.”,Named Person Sources,William Barber,,
Barber called out by name eight moderate U.S. Senate Democrats that in 2021 joined with the Republicans to defeat raising the minimum wage to $1 from the $7.25 where it has been stuck since 2009 when Obama was president.,Named Person Sources,William Barber,,
"“We are mobilizing, organizing, registering and educating people for a movement that votes, votes for healthcare and debt cancellation, votes for living wages and string anti-poverty programs and votes for fair taxes and the demilitarizing of our communities and world,” said Rev. Dr. Liz Theoharis who noted that since the last presidential election close to 1,000 voter suppression bills have been introduced “that impacts poor and low income people the most.”",Named Person Sources,Liz Theoharis,,
"Dozens of local leaders from the state chapters of the Poor People’s Campaign were on hand in person and virtually for the high spirited kick off including Janice Guzman, an organizer with the Massachusetts Poor People's Campaign and SEIU 1199.",Named Person Sources,Janice Guzman,,an organizer with the Massachusetts Poor People's Campaign and SEIU 1199
"""I work for MassHealth as a Personal Care Attendant, helping to take care of people with disabilities and who are sick and need help with their daily activities. But I do not have health insurance myself,” Guzman told reporters.",Named Person Sources,Janice Guzman,,an organizer with the Massachusetts Poor People's Campaign and SEIU 1199
"“I am an essential worker living paycheck-to-paycheck and I have to make decisions every day. Do I put gas in my car or do I pay my bills? Or do I put food on my table?,” said Janice Guzman, an organizer with the.",Named Person Sources,Janice Guzman,,an organizer with the Massachusetts Poor People's Campaign and SEIU 1199
"“This is why I am organizing with the Massachusetts Poor People's Campaign. We have got to get our power as people, get back the mic, raise our voices and register voters. Forward together!""",Named Person Sources,Janice Guzman,,an organizer with the Massachusetts Poor People's Campaign and SEIU 1199
It’s the common Beltway wisdom that these folks at the base of the pyramid are marginal to the political conversation as compared to the vaunted middle class upon which both major parties have for so long fixated on.,Unnamed Group of People,folks at the base of the pyramid,,"the nation’s 85 million low wage potential voters, roughly a third of the American electorate that society and the corporate news media regularly ignore"
It’s the common Beltway wisdom that these folks at the base of the pyramid are marginal to the political conversation as compared to the vaunted middle class upon which both major parties have for so long fixated on.,Unnamed Group of People,middle class,,upon which both major parties have for so long fixated on
"Columbia University researcher Robert Paul Hartley found that only 46 percent of voters with household income less than twice the federal poverty rate cast a ballot in 2016, as compared to a 68 percent turnout rate for voters who had a household income more than twice the poverty line.",Unnamed Group of People,voters with household income less than twice the federal poverty rate,,studied the low-wage voter cohort and found a majority of them did not vote and when they were surveyed they explained they didn’t turn out because they didn’t hear candidates discuss issues that had any relevancy to their lives.
"Columbia University researcher Robert Paul Hartley found that only 46 percent of voters with household income less than twice the federal poverty rate cast a ballot in 2016, as compared to a 68 percent turnout rate for voters who had a household income more than twice the poverty line.",Unnamed Group of People,voters who had a household income more than twice the poverty line,,
"“They’re saying that they’re not voting because people are not speaking to their issues and that they’re just not interested in those candidates,” Hartley, told the New York Times “But it’s not that they couldn’t be.”",Unnamed Group of People,They,,Low-wealth voters
