SourcedStatement,SourceType,Name,Title,Justification
"In Kansas, lawyers for the American Civil Liberties Union have drafted a letter reminding election workers that a gender marker on a person’s identification does not need to match or correspond to a voter’s gender expression.",Named Organization Sources,American Civil Liberties Union,,Lawyers for the American Civil Liberties Union have drafted a letter reminding election workers that a gender marker on a person’s identification does not need to match or correspond to a voter’s gender expression.
"In eight battleground states, the nonprofit VoteRiders is on the ground helping voters get the identification they need to cast ballots in the November election — and one that reflects who they are.",Named Organization Sources,VoteRiders,,The nonprofit VoteRiders is on the ground helping voters get the identification they need to cast ballots in the November election — and one that reflects who they are.
"Equality Florida, the state’s leading LGBTQ+ advocacy group, is holding “know your rights” trainings in the wake of new regulations barring many transgender voters from obtaining photo identification that reflects their gender.",Named Organization Sources,Equality Florida,,"Equality Florida, the state’s leading LGBTQ+ advocacy group, is holding “know your rights” trainings in the wake of new regulations barring many transgender voters from obtaining photo identification that reflects their gender."
"The ACLU sued the agency for discrimination, claiming the rule was adopted illegally because it didn’t follow proper administrative procedure.",Named Organization Sources,ACLU,,"The ACLU sued the agency for discrimination, claiming the rule was adopted illegally because it didn’t follow proper administrative procedure."
"The ACLU, which is tracking some of these laws and rules, has tried to prepare election workers on how to process trans voters who come into their polling sites.",Named Organization Sources,ACLU,,"The ACLU, which is tracking some of these laws and rules, has tried to prepare election workers on how to process trans voters who come into their polling sites."
VoteRiders is conducting year-round voter education.,Named Organization Sources,VoteRiders,,VoteRiders is conducting year-round voter education.
"“There is a chilling effect,” said Lauren Kunis, CEO and executive director of VoteRiders, which helps voters obtain identification. “There is an unsafe and intimidating environment around existing as trans in society, and definitely in being able to go to the polls safely and cast a ballot.”",Named Person Sources,Lauren Kunis,CEO and executive director of VoteRiders,"Lauren Kunis, CEO and executive director of VoteRiders, which helps voters obtain identification."
"“A lot is falling on poll workers to correctly enforce the law,” Kunis added. “And I would argue that is less of a solid protection in states where anti-trans rhetoric is skyrocketing.”",Named Person Sources,Lauren Kunis,CEO and executive director of VoteRiders,"Lauren Kunis, CEO and executive director of VoteRiders, which helps voters obtain identification."
"“Trans votes count,” said Ankit Rastogi, director of research for the National Center for Transgender Equality, which conducted the survey and will soon be known as Advocates for Trans Equality Education Fund. “I think the big takeaway is that our community is really trying to come out and make a difference through the democratic process.”",Named Person Sources,Ankit Rastogi,Director of research for the National Center for Transgender Equality,"Ankit Rastogi, director of research for the National Center for Transgender Equality, which conducted the survey and will soon be known as Advocates for Trans Equality Education Fund."
"“Trans people, just like everyone else, want to be able to travel, start new jobs, open bank accounts, enroll in school, vote — all of those things require some form of ID. And so when a state goes out of its way to enforce its message about its belief about sex and gender on a license, and transgender people then have to publicize that when they show other people, it creates a dangerous environment,” he said.",Named Person Sources,Lucas Cameron-Vaughn,Attorney for the ACLU of Tennessee,"Lucas Cameron-Vaughn, an attorney for the ACLU of Tennessee."
"“It’s a tactic that’s designed to splinter support for trans rights and suggest sort of who is harmed by protecting trans people — to frame that as cisgender women being the people harmed by protections for trans people,” said Rose Saxe, who is deputy project director for the ACLU’s LGBT & HIV Project.",Named Person Sources,Rose Saxe,Deputy project director for the ACLU’s LGBT & HIV Project,"Rose Saxe, who is deputy project director for the ACLU’s LGBT & HIV Project."
"“The states with the anti-trans laws are also the ones that are more likely to be passing anti-voter laws, full stop,” Kunis said.",Named Person Sources,Lauren Kunis,CEO and executive director of VoteRiders,"Lauren Kunis, CEO and executive director of VoteRiders, which helps voters obtain identification."
"“We saw it as a move to inflict maximum chaos and misunderstanding,” Diaz said. “And really to scare trans folks from even participating and getting the license if they needed to update it.”",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,"Quinn Diaz, a public policy associate at advocacy group Equality Florida."
"“With these laws in Florida, you’re forced to choose between living authentically and just not really participating in public life,” Diaz said.",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,"Quinn Diaz, a public policy associate at advocacy group Equality Florida."
"“I can imagine that a lot of trans folks in Florida who might not have access … to an accurate and affirming ID might not want to engage in that process at all, especially in such a heightened political environment,” Diaz said.",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,"Quinn Diaz, a public policy associate at advocacy group Equality Florida."
"“That’s when you’re gonna see the convergence of those two elements. It really seems like it would only result in more discrimination, more discomfort for trans people, more interrogation and potentially just being turned away.”",Named Person Sources,Quinn Diaz,Public policy associate at advocacy group Equality Florida,"Quinn Diaz, a public policy associate at advocacy group Equality Florida."
