SourcedStatement,SourceType,Name,Title,Justification
"It’s an important enough right that explaining it to tenants was one of the key ways Shelby County said it hoped to deploy a recent $250,000 grant.",Named Organization Sources,Shelby County,,
The Tennessee General Assembly just cut this buffer down to seven days.,Named Organization Sources,Tennessee General Assembly,,
"During the assembly’s recently completed legislative session, it also shut down another attempt by the City of Memphis and Rep. Dwayne Thompson (D-Cordova) to create a registry of all the city’s rental housing.",Named Organization Sources,City of Memphis,,
"To Henderson, who judges thousands of eviction cases per year, the only explanation for such action was landlord lobbying.",Named Organization Sources,Tennessee Association of Realtors,,
"MLK50: Justice Through Journalism could not reach the bill’s primary sponsor in the House, Rep. Clark Boyd (R-Lebanon), through his official email address or the House Republican Caucus’ press secretary.",Named Organization Sources,MLK50: Justice Through Journalism,,
"MLK50: Justice Through Journalism could not reach the bill’s primary sponsor in the House, Rep. Clark Boyd (R-Lebanon), through his official email address or the House Republican Caucus’ press secretary.",Named Organization Sources,House Republican Caucus,,
"Sen. Art Swann (R-Maryville), who sponsored the legislation in the Senate, provided MLK50 with a statement but did not respond to follow-up questions.",Named Organization Sources,MLK50,,
"The Tennessee Association of Realtors has been Swann’s top funder since the start of 2009, according to the Tennessee Lookout, giving him $18,750.",Named Organization Sources,Tennessee Association of Realtors,,
"But, in a sample of 1,090 recent eviction cases, MLK50 found that 145 (about 13%) appeared on the court’s schedule for a second time two weeks after they were initially scheduled — meaning these renters were likely granted the two-week extension they were entitled to.",Named Organization Sources,MLK50,,
"For years, City of Memphis leaders and local housing advocates have sought a rental registry — a tool designed to help cities keep track of out-of-town landlords who are violating local ordinances.",Named Organization Sources,City of Memphis,,
"In 2021, the City Council was poised to create one before the General Assembly preempted it, despite one already existing in Nashville.",Named Organization Sources,City Council,,
"In 2021, the City Council was poised to create one before the General Assembly preempted it, despite one already existing in Nashville.",Named Organization Sources,General Assembly,,
"This session, Thompson thought he had a shot at amending state law to let Memphis join its peer in Middle Tennessee — until he realized the Tennessee Association of Realtors was dead set against him, no matter what compromises he offered them.",Named Organization Sources,Tennessee Association of Realtors,,
TAR representatives did not return a pair of phone calls from MLK50.,Named Organization Sources,TAR,,
TAR representatives did not return a pair of phone calls from MLK50.,Named Organization Sources,MLK50,,
"The bill failed to pass the House Commerce Committee’s Business and Utilities Subcommittee, which is chaired by Boyd.",Named Organization Sources,House Commerce Committee’s Business and Utilities Subcommittee,,
"During the subcommittee hearing, Shelby County Commissioner Erika Sugarmon and City of Memphis Division of Public Works director Robert Knecht endorsed it and two landlord representatives spoke against it.",Named Organization Sources,City of Memphis Division of Public Works,,
"Given TAR’s opposition and the legislature itself having recently moved “much farther to the right,” in his experience, Thompson said a Shelby County rental registry is “probably not in the cards, for several years anyway.”",Named Organization Sources,TAR,,
"This story is brought to you by MLK50: Justice Through Journalism, a nonprofit newsroom focused on poverty, power and policy in Memphis.",Named Organization Sources,MLK50: Justice Through Journalism,,
