SourcedStatement,SourceType,Name,Title,Justification
"The lab found, in general, that food and groceries are the top way participants are spending money, making up 35% of the funds spent. Retail sales and services are a close second at 31%.",Named Organization Sources,Stanford Guaranteed Income Lab,,"tracks 31 pilot programs throughout the country, including the Breathe pilot"
"Strength Based Community Change also offers workshops on financial literacy, investing and credit repair.",Named Organization Sources,Strength Based Community Change,,"offers workshops on financial literacy, investing and credit repair"
"In November 2023, California launched its first state-funded guaranteed income pilot programs focused on former foster youth. The pilots will give 150 Ventura County residents $1,000 and 150 San Francisco residents $1,200 monthly.",Named Organization Sources,California,,launched its first state-funded guaranteed income pilot programs focused on former foster youth
"""With all the struggling I was doing, my attitude took a hit,"" Kahlia said. ""The more you witness yourself being down and out, the more you feel down and out, and the more stuck you feel.""",Named Person Sources,Kipp Kahlia,participant in L.A. County’s guaranteed income program,"selected as one of 1,000 participants in L.A. County’s guaranteed income program, called Breathe"
"""Whenever L.A. city or county or Chicago or New York do something bold like this, it’s a really important signal that this big policy idea found its footing during COVID and represents a possible way forward in terms of supporting low income people across America,"" Kline said.",Named Person Sources,Sean Kline,director of the Stanford Basic Income Lab,studies guaranteed income programs across the country
"""It can’t just be the money,"" Fournier said. ""It’s the opportunity and the access to experiences sometimes that really make a big difference when there is even a little bit more resources folks can have.""",Named Person Sources,Ely Fournier,overseer of the program coaches at Strength Based Community Change,oversees the program coaches at Strength Based Community Change
"""There is so much we don’t know yet,"" Castro said. ""We don’t know how long people need to receive cash to create what level of change.""",Named Person Sources,Amy Castro,director of Penn’s Center for Guaranteed Income Research,"Researchers at the University of Pennsylvania are surveying the 1,000 Breathe participants, along with a control group of people not receiving funds"
"""People need help with normal, everyday interactions that may be easy for some individuals,"" he said. ""But for others, they don’t have any prior experience with them.""",Named Person Sources,Brian Arredondo,coach for program participants,"regularly checks in with about 300 participants; assists them in applying for state programs, such as CalFresh, and helps some enroll in schools or colleges"
"Researchers at the University of Pennsylvania are surveying the 1,000 Breathe participants, along with a control group of people not receiving funds.",Unnamed Group of People,participants; control group,,"1,000 Breathe participants; control group of people not receiving funds"
Advocates point to the expansion of the federal child tax credit as proof that direct cash payments to families reduce poverty.,Unnamed Group of People,Advocates,,point to the expansion of the federal child tax credit as proof that direct cash payments to families reduce poverty
"Still some opponents said these types of programs discourage participation in the labor market, are too costly and fail to sufficiently reform the welfare system to bring working people out of poverty.",Unnamed Group of People,opponents,,"said these types of programs discourage participation in the labor market, are too costly and fail to sufficiently reform the welfare system"
"Participants report feeling more free to spend money on self care, outings with family members or sharing their wealth with community members.",Unnamed Group of People,Participants,,"report feeling more free to spend money on self care, outings with family members or sharing their wealth with community members"
