SourcedStatement,SourceType,Name,Title,Justification
"The pilot program will allow researchers to track its impact in a large, diverse region, said Sean Kline, director of the Stanford Basic Income Lab, which studies guaranteed income programs across the country.",Named Organization Sources,Stanford Basic Income Lab,,"The Stanford Basic Income Lab is studying the impact of the Breathe program in a large, diverse region."
"Researchers at the University of Pennsylvania are surveying the 1,000 Breathe participants, along with a control group of people not receiving funds.",Named Organization Sources,University of Pennsylvania,,Researchers at the University of Pennsylvania are conducting surveys to study the impact of the Breathe program.
"The program’s coaches, provided through Wilmington-based Strength Based Community Change, personally support participants as their lives change.",Named Organization Sources,Strength Based Community Change,,Strength Based Community Change provides coaches to support participants in the Breathe program.
"‘With all the struggling I was doing, my attitude took a hit,’ Kahlia said. ‘The more you witness yourself being down and out, the more you feel down and out, and the more stuck you feel.’",Named Person Sources,Kipp Kahlia,null,"Kipp Kahlia, a participant in L.A. County’s guaranteed income program, shares her experience of feeling stuck due to health issues and financial struggles."
"‘It’s taking me from always putting out fires to being able to actually make some moves to advance, not just being stuck,’ Kahlia said.",Named Person Sources,Kipp Kahlia,null,Kipp Kahlia discusses how the Breathe program has helped her move forward with her business and personal life.
"‘I didn’t expect to be accepted,’ to the Breathe program, Kahlia said. ‘When I was, I was really, really pleasantly surprised. It definitely took the edge off.’",Named Person Sources,Kipp Kahlia,null,Kipp Kahlia expresses her surprise and relief at being accepted into the Breathe program.
"‘I’m probably getting more comfortable with spending money,’ she said. ‘Just learning to say yes to stuff. There’s some stuff that, at the beginning of the program I felt was, you know, almost extravagant. And now I’m like ‘Oh my god, I really needed that for my business to move forward.’’",Named Person Sources,Kipp Kahlia,null,Kipp Kahlia reflects on how the Breathe program has changed her spending habits and helped her invest in her business.
"‘I haven’t gotten to the sexy part yet,’ Kahlia said. ‘I had to get stronger and healthier, clear space, and lay a foundation first. Pulling yourself out of a hole often doesn’t look dramatic. For me it’s been the ability to do some fairly tedious stuff over an extended period of time, over and over again.’",Named Person Sources,Kipp Kahlia,null,Kipp Kahlia describes the gradual progress she’s made in her business and personal life thanks to the Breathe program.
"‘Whenever L.A. city or county or Chicago or New York do something bold like this, it’s a really important signal that this big policy idea found its footing during COVID and represents a possible way forward in terms of supporting low income people across America,’ Kline said.",Named Person Sources,Sean Kline,Director of the Stanford Basic Income Lab,"Sean Kline, director of the Stanford Basic Income Lab, discusses the significance of L.A. County’s Breathe program in the context of broader policy discussions on guaranteed income."
"‘If you knew the money was coming for three years, it’s a much longer runway. Can you go back to school? Can you quit your job now and look for a new one? Can you care for your aging parents?’",Named Person Sources,Sean Kline,Director of the Stanford Basic Income Lab,Sean Kline raises questions about the potential long-term impacts of the Breathe program on participants’ lives.
"‘There is so much we don’t know yet,’ Castro said. ‘We don’t know how long people need to receive cash to create what level of change.’",Named Person Sources,Amy Castro,Director of Penn’s Center for Guaranteed Income Research,"Amy Castro, director of Penn’s Center for Guaranteed Income Research, highlights the ongoing research into the impacts of guaranteed income programs."
"‘People need help with normal, everyday interactions that may be easy for some individuals,’ he said. ‘But for others, they don’t have any prior experience with them.’",Named Person Sources,Brian Arredondo,Coach for program participants,"Brian Arredondo, a coach for Breathe program participants, discusses the diverse needs of participants and the support they require."
"‘It can’t just be the money,’ Fournier said. ‘It’s the opportunity and the access to experiences sometimes that really make a big difference when there is even a little bit more resources folks can have.’",Named Person Sources,Ely Fournier,Overseer of the program coaches at Strength Based Community Change,"Ely Fournier emphasizes the importance of opportunities and experiences, beyond just financial support, in the Breathe program."
"Participants report feeling more free to spend money on self care, outings with family members or sharing their wealth with community members.",Unnamed Group of People,Participants,,"Participants in the Breathe program report feeling more free to spend money on self care, outings with family members or sharing their wealth with community members."
