GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
democrat kamala harris leads republican donald trump 45% to 41% in a reuters/ipsos poll published on thursday that showed the vice president sparking new enthusiasm among voters and shaking up the race ahead of the nov. 5 election,democrat kamala harris leads republican donald trump 45% to 41% in a reuters/ipsos poll published on thursday that showed the vice president sparking new enthusiasm among voters and shaking up the race ahead of the nov. 5 election.,100,Named_Organization,Named_Organization,Yes,reuters/ipsos,reuters/ipsos,100,,,0.0,,"the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0, ," the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0
the 4 percentage point advantage among registered voters was wider than a 1 point lead harris held over the former president in a late july reuters/ipsos poll,the 4 percentage point advantage among registered voters was wider than a 1 point lead harris held over the former president in a late july reuters/ipsos poll.,100,Named_Organization,Named_Organization,Yes,reuters/ipsos,reuters/ipsos,100,,,0.0,,"the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0, ," the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0
"the new poll, which was conducted in the eight days ended wednesday and had a 2 percentage point margin of error, showed harris picking up support among women and hispanics.","the new poll, which was conducted in the eight days ended wednesday and had a 2 percentage point margin of error, showed harris picking up support among women and hispanics.",100,Named_Organization,Named_Organization,Yes,reuters/ipsos,reuters/ipsos,100,,,0.0,,"the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0, ," the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0
harris led trump by 49% to 36% - or 13 percentage points - among both women voters and hispanic voters,,0,Named_Organization,,No,reuters/ipsos,,0,,,0.0,,,0.0, ,,0.0
"across four reuters/ipsos polls conducted in july, harris had a 9 point lead among women and a 6 point lead among hispanics.","across four reuters/ipsos polls conducted in july, harris had a 9 point lead among women and a 6 point lead among hispanics.",100,Named_Organization,Named_Organization,Yes,reuters/ipsos,reuters/ipsos,100,,,0.0,,"the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0, ," the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0
"trump led among white voters and men, both by similar margins as in july, though his lead among voters without a college degree narrowed to 7 points in the latest survey, down from 14 points in july",,0,Named_Organization,,No,reuters/ipsos,,0,,,0.0,,,0.0, ,,0.0
"in the seven states where the 2020 election was closest - wisconsin, pennsylvania, georgia, arizona, north carolina, michigan and nevada - trump had a 45% to 43% lead over harris among registered voters in the poll",,0,Named_Organization,,No,reuters/ipsos,,0,,,0.0,,,0.0, ,,0.0
a separate bloomberg news/morning consult poll published later on thursday showed that harris was either leading or tied with trump in each of those states.,a separate bloomberg news/morning consult poll published later on thursday showed that harris was either leading or tied with trump in each of those states.,100,Named_Organization,Named_Organization,Yes,bloomberg news/morning consult,bloomberg news/morning consult,100,,,0.0,,"a separate bloomberg news/morning consult poll published later on thursday,that poll",0.0, ," a separate bloomberg news/morning consult poll published later on thursday,that poll",0.0
that poll showed harris led trump by 2 percentage points among registered voters across the seven states and was ahead by 1 point — a statistical tie — among likely voters. the margin of error was 1 percentage point across the seven states.,the margin of error was 1 percentage point across the seven states.that poll showed harris led trump by 2 percentage points among registered voters across the seven states and was ahead by 1 point  a statistical tie  among likely voters.,100,Named_Organization,Named_Organization,Yes,bloomberg news/morning consult,bloomberg news/morning consult,100,,,0.0,,"a separate bloomberg news/morning consult poll published later on thursday,that poll",0.0, ," a separate bloomberg news/morning consult poll published later on thursday,that poll",0.0
"it's obvious that running against harris is more challenging for trump given the shift in these numbers, but it's certainly not insurmountable,","&#x20;""it's obvious that running against harris is more challenging for trump given the shift in these numbers, but it's certainly not insurmountable,"" matt wolking, a republican campaign strategist who worked on trump's 2020 campaign, said in response to the reuters/ipsos poll results.",100,Named_Person,Named_Person,Yes,matt wolking,matt wolking,100,republican campaign strategist,republican campaign strategist,1.0,who worked on trump's 2020 campaign,a republican campaign strategist who worked on trump's 2020 campaign,0.7985693216323853,republican campaign strategist who worked on trump's 2020 campaign,republican campaign strategist a republican campaign strategist who worked on trump's 2020 campaign,0.9721653461456299
"he said trump needs to stay as focused as possible in his campaign ""so he's not scaring"" away voters who were leaning his way because they didn't like biden.","he said trump needs to stay as focused as possible in his campaign ""so he's not scaring"" away voters who were leaning his way because they didn't like biden.",100,Named_Person,Named_Person,Yes,matt wolking,matt wolking,100,republican campaign strategist,republican campaign strategist,1.0,who worked on trump's 2020 campaign,a republican campaign strategist who worked on trump's 2020 campaign,0.7985693216323853,republican campaign strategist who worked on trump's 2020 campaign,republican campaign strategist a republican campaign strategist who worked on trump's 2020 campaign,0.9721653461456299
some 73% of democratic registered voters in the reuters/ipsos poll said they were more excited about voting in november after harris entered the race,some 73% of democratic registered voters in the reuters/ipsos poll said they were more excited about voting in november after harris entered the race.,100,Named_Organization,Named_Organization,Yes,reuters/ipsos,reuters/ipsos,100,,,0.0,,"the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0, ," the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0
"and while a march reuters/ipsos poll found that 61% respondents who intended to vote for biden were doing so mainly to stop trump, 52% of harris voters in the august poll were voting to support her as a candidate rather than primarily to oppose trump.","and while a march reuters/ipsos poll found that 61% respondents who intended to vote for biden were doing so mainly to stop trump, 52% of harris voters in the august poll were voting to support her as a candidate rather than primarily to oppose trump.",100,Named_Organization,Named_Organization,Yes,reuters/ipsos,reuters/ipsos,100,,,0.0,,"the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0, ," the new poll,a reuters/ipsos poll published on thursday,the reuters/ipsos poll,four reuters/ipsos polls conducted in july,the poll,a late july reuters/ipsos poll,a march reuters/ipsos poll; the august poll,another reuters/ipsos poll this week",0.0
