SourcedStatement,SourceType,Name,Title,Justification
"During the campaign, Harris and her running mate, Minnesota Gov. Tim Walz, have not been specific about their stance on criminal justice reform even though Harris co-authored the first draft of the Floyd bill when she served in the U.S. Senate.",Named Organization Sources,Democrats,,The Democratic Party's platform and actions are relevant to the discussion of police reform and justice.
"And the Democrats’ party platform hasn’t veered from the messaging President Joe Biden had — reducing mass incarceration, holding police accountable, and keeping students safe while they’re in school.",Named Organization Sources,Democrats,,The Democratic Party's platform and actions are relevant to the discussion of police reform and justice.
"Christopher 2X, a longtime community organizer, and friend of Taylor’s family, said, 'I was just thinking about her mother [Tamika Palmer] in regards to how she would interpret that particular ruling by the judge.'",Named Person Sources,Christopher 2X,longtime community organizer,"Christopher 2X is a community organizer and friend of Breonna Taylor's family, providing insight into the family's perspective on the ruling."
Christopher 2X said Harris should talk more on the campaign trail about policing reforms.,Named Person Sources,Christopher 2X,longtime community organizer,"Christopher 2X is a community organizer and friend of Breonna Taylor's family, providing insight into the family's perspective on the ruling."
"The founder of Game Changers, a nonprofit organization dedicated to educating children about violence in order to end violence in the long term, Christopher 2X said Harris should answer questions about policing reform just like it was a question about the economy.",Named Person Sources,Christopher 2X,founder of Game Changers,"Christopher 2X is a community organizer and founder of Game Changers, advocating for violence prevention and police reform."
"Hawk Newsome, co-founder of Black Lives Matter of Greater New York and Black Opportunities, wrote in an email to Capital B that the organization’s Black Agenda 2024 consists of dozens of proposed policies created by a multigenerational group of leaders from across the country, and for people who 'don’t attend your churches or community meetings, engage in local politics, or take your polls.'",Named Person Sources,Hawk Newsome,co-founder of Black Lives Matter of Greater New York and Black Opportunities,"Hawk Newsome is a co-founder of Black Lives Matter of Greater New York and Black Opportunities, providing policy proposals for addressing police violence and systemic issues."
"If the latter goes in effect, 'it would prevent the necessity for cases like Breonna Taylor’s because we would be attacking the root cause of crime, which brings down crime rates,' Newsome said, adding, 'Less crime means politicians are less likely to allow illegal and overzealous policing.'",Named Person Sources,Hawk Newsome,co-founder of Black Lives Matter of Greater New York and Black Opportunities,"Hawk Newsome is a co-founder of Black Lives Matter of Greater New York and Black Opportunities, providing policy proposals for addressing police violence and systemic issues."
"Researchers behind Mapping Police Violence released a new database Wednesday that focuses on nonfatal police encounters in the United States between 2017 and 2022, the Guardian first reported.",Document Sources,Mapping Police Violence,,"The database provides empirical evidence on police violence, including nonfatal encounters, to inform the discussion on policing reforms."
"The database found that in each year, over 300,000 people experienced use of force by police that includes chemical sprays, K-9 dog attacks, neck restraints, stun guns as well as beanbags and baton strikes.",Document Sources,Mapping Police Violence,,"The database provides empirical evidence on police violence, including nonfatal encounters, to inform the discussion on policing reforms."
"Black people are more susceptible to nonfatal police violence than being killed by police, the report found.",Document Sources,Mapping Police Violence,,"The database provides empirical evidence on police violence, including nonfatal encounters, to inform the discussion on policing reforms."
"The decision to blame Taylor’s boyfriend for her death, and not the officers, is another stark reminder of the need for the George Floyd Justice in Policing Act, which includes ending qualified immunity, advocates said.",Unnamed Group of People,advocates,,"Advocates are stakeholders in the conversation about police reform and justice, emphasizing the need for legislative action."
"The judge concluded that Taylor’s boyfriend, Kenneth Walker, was responsible for her March 13, 2020, death because he fired a warning shot that hit an officer in the thigh.",Anonymous Sources,null,null,"The judge ruled on the case involving Breonna Taylor's death, providing a legal conclusion that shifts responsibility to Kenneth Walker."
"As a result, the injured officer and two other plainclothes officers returned fire for 'self-protection,' the judge ruled — negating Walker’s constitutional rights as a legal gun owner, and his rights under the state’s Castle Doctrine, better known as the stand your ground law.",Anonymous Sources,null,null,"The judge ruled on the case involving Breonna Taylor's death, providing a legal conclusion that shifts responsibility to Kenneth Walker."
