SourcedStatement,SourceType,Name,Title,Justification
Restoring the voting rights of former felons drew national attention after Florida lawmakers weakened a voter-approved constitutional amendment and after a new election police unit championed by Republican Gov. Ron DeSantis arrested 20 former felons.,Named Organization Sources,Florida lawmakers,,weakened a voter-approved constitutional amendment; championed by Republican Gov. Ron DeSantis
Several of them said they were confused by the arrests because they had been allowed to register to vote.,Named Organization Sources,Florida lawmakers,,weakened a voter-approved constitutional amendment; championed by Republican Gov. Ron DeSantis
An Oregon proposal would allow felons to vote while incarcerated.,Named Organization Sources,Oregon,,proposal would allow felons to vote while incarcerated
"A Tennessee bill would automatically restore voting rights once a sentence is completed, except for a small group of crimes.",Named Organization Sources,Tennessee,,"bill would automatically restore voting rights once a sentence is completed, except for a small group of crimes"
Texas legislation would restore voting rights to those on probation or parole.,Named Organization Sources,Texas,,legislation would restore voting rights to those on probation or parole
"In Minnesota, Democratic Gov. Tim Walz on Friday signed a bill restoring voting rights to convicted felons as soon as they get out of prison.",Named Organization Sources,Minnesota,,Democratic Gov. Tim Walz on Friday signed a bill restoring voting rights to convicted felons as soon as they get out of prison
A bill moving through the New Mexico Legislature would do the same.,Named Organization Sources,New Mexico Legislature,,a bill moving through the New Mexico Legislature would do the same
The bill that would eliminate the wait would alter a 2005 law.,Named Organization Sources,Nebraska Legislature,,the bill that would eliminate the wait would alter a 2005 law
"Before then, felonies in Nebraska brought a lifetime voting ban in most cases.",Named Organization Sources,Nebraska Legislature,,the bill that would eliminate the wait would alter a 2005 law
At the time Nebraska was in step with other states.,Named Organization Sources,Nebraska Legislature,,the bill that would eliminate the wait would alter a 2005 law
"Now, while a few states require wait times for specific offenses or define completion of a sentence as including things such as fines and restitution, Nebraska is alone in requiring a general waiting period beyond imprisonment and release from parole or probation, said Margaret Love, co-founder and director of the Collateral Consequences Resource Center, which keeps a 50-state database on restoration of rights.",Named Organization Sources,Nebraska Legislature,,the bill that would eliminate the wait would alter a 2005 law
"King, 51, fought addiction for years and spent five years in prison after being convicted of possessing the party drug Ecstasy and theft by deception, ending probation last August.",Named Person Sources,TJ King,outreach specialist with the Nebraska AIDS Project,"fought addiction for years and spent five years in prison after being convicted of possessing the party drug Ecstasy and theft by deception, ending probation last August"
"King works in the HIV/AIDS field and volunteers at various organizations, but said voting is still the most direct way to be involved and became tearful when talking about being unable to vote.",Named Person Sources,TJ King,outreach specialist with the Nebraska AIDS Project,works in the HIV/AIDS field and volunteers at various organizations
"“I felt so hopeless and helpless not being able to have my voice heard in this last election,” King said. “There are a lot of things that were on the ballot here in Nebraska that hit home with a lot of things that I advocate for.”",Named Person Sources,TJ King,outreach specialist with the Nebraska AIDS Project,works in the HIV/AIDS field and volunteers at various organizations
"“Restoring voting rights really is an issue where we’ve seen bipartisan momentum,” said Patrick Berry, counsel for the Democracy program at the Brennan Center.",Named Person Sources,Patrick Berry,counsel for the Democracy program at the Brennan Center,counsel for the Democracy program at the Brennan Center
"Steve Smith of Civic Nebraska, part of a large coalition of groups supporting the measure, said the wait creates a group of taxpayers who can’t choose their representatives.",Named Person Sources,Steve Smith,of Civic Nebraska,part of a large coalition of groups supporting the measure
"“You’re civically dead and you can’t vote for the people who are levying those taxes,” he said.",Named Person Sources,Steve Smith,of Civic Nebraska,part of a large coalition of groups supporting the measure
"The bill’s author, Democratic state Sen. Justin Wayne, said he was going door to door in his first election in 2016 and was told by would-be constituents that they could not vote.",Named Person Sources,Justin Wayne,Democratic state Sen.,the bill’s author
"He has introduced bills multiple times to do away with the wait period, coming close to success in 2017 when a bill passed the Legislature but was vetoed by then-Republican Gov. Pete Ricketts.",Named Person Sources,Justin Wayne,Democratic state Sen.,the bill’s author
