SourcedStatement,SourceType,Name,Title,Justification
Restoring the voting rights of former felons drew national attention after Florida lawmakers weakened a voter-approved constitutional amendment and after a new election police unit championed by Republican Gov. Ron DeSantis arrested 20 former felons.,Named Organization Sources,Florida lawmakers,,Restoring the voting rights of former felons drew national attention after Florida lawmakers weakened a voter-approved constitutional amendment
An Oregon proposal would allow felons to vote while incarcerated.,Named Organization Sources,Oregon,,An Oregon proposal would allow felons to vote while incarcerated
"A Tennessee bill would automatically restore voting rights once a sentence is completed, except for a small group of crimes.",Named Organization Sources,Tennessee,,"A Tennessee bill would automatically restore voting rights once a sentence is completed, except for a small group of crimes"
Texas legislation would restore voting rights to those on probation or parole.,Named Organization Sources,Texas,,Texas legislation would restore voting rights to those on probation or parole
"In Minnesota, Democratic Gov. Tim Walz on Friday signed a bill restoring voting rights to convicted felons as soon as they get out of prison.",Named Organization Sources,Minnesota,,"In Minnesota, Democratic Gov. Tim Walz on Friday signed a bill restoring voting rights to convicted felons as soon as they get out of prison"
A bill moving through the New Mexico Legislature would do the same.,Named Organization Sources,New Mexico Legislature,,A bill moving through the New Mexico Legislature would do the same
"Voting, King said in an interview, gives 'a little bit of your strength back and a little bit of your voice back. Being able to vote, being able to have a say in what happens in your society, in your state, is extremely important.'",Named Person Sources,TJ King,outreach specialist with the Nebraska AIDS Project,"An outreach specialist with the Nebraska AIDS Project, King came off probation in August after serving time for drug and theft convictions."
"""Restoring voting rights really is an issue where we’ve seen bipartisan momentum,"" said Patrick Berry, counsel for the Democracy program at the Brennan Center.",Named Person Sources,Patrick Berry,counsel for the Democracy program at the Brennan Center,"Patrick Berry, counsel for the Democracy program at the Brennan Center"
"In Nebraska, nearly 18,000 people are unable to vote because of felony convictions, said the Sentencing Project’s director of advocacy, Nicole Porter.",Named Person Sources,Nicole Porter,director of advocacy at the Sentencing Project,"the Sentencing Project’s director of advocacy, Nicole Porter"
"""You’re civically dead and you can’t vote for the people who are levying those taxes,"" he said.",Named Person Sources,Steve Smith,member of Civic Nebraska,"Steve Smith of Civic Nebraska, part of a large coalition of groups supporting the measure"
"Now, while a few states require wait times for specific offenses or define completion of a sentence as including things such as fines and restitution, Nebraska is alone in requiring a general waiting period beyond imprisonment and release from parole or probation, said Margaret Love, co-founder and director of the Collateral Consequences Resource Center, which keeps a 50-state database on restoration of rights.",Named Person Sources,Margaret Love,co-founder and director of the Collateral Consequences Resource Center,"Margaret Love, co-founder and director of the Collateral Consequences Resource Center, which keeps a 50-state database on restoration of rights"
"""When people get out of our system, they’ve got to feel engaged in their community, and the number one way for a person to feel engaged in their community is to be able to vote for the leadership of that community,"" he said.",Named Person Sources,Justin Wayne,Democratic state Senator,"The bill’s author, Democratic state Sen. Justin Wayne, said he was going door to door in his first election in 2016 and was told by would-be constituents that they could not vote."
