SourcedStatement,SourceType,Name,Title,Justification
"U.S. Customs and Border Protection plans to spend about $67.8 million acquiring 277 new surveillance towers and upgrading 191 existing towers along the entire 2,000-mile-long border over the next 14 years, the most recent federal contracts show.",Named Organization Sources,U.S. Customs and Border Protection,,the most recent federal contracts
"The agency has received more than $700 million in funding for surveillance since fiscal year 2017, according to a 2021 report by the Office of Inspector General.",Named Organization Sources,Office of Inspector General,,a 2021 report
Border Patrol says capacity and personnel restraints at its facilities can cause delays in processing.,Named Organization Sources,Border Patrol,,
Customs and Border Protection did not respond to CalMatters’ request for comment.,Named Organization Sources,U.S. Customs and Border Protection,,
"The Department of Homeland Security, its parent organization, says the equipment is necessary to detect illegal crossings, keep up with smugglers’ movements and protect the safety of Border Patrol agents.",Named Organization Sources,Department of Homeland Security,,its parent organization
"The Department of Homeland Security “has also acknowledged the need for better coordination, communication, and oversight,” it said in its 2021 report on its border technology.",Named Organization Sources,Department of Homeland Security,,its 2021 report on its border technology
"Customs and Border Protection describes them on its website as “a partner that never sleeps, never needs to take a coffee break, never even blinks.”",Named Organization Sources,U.S. Customs and Border Protection,,its website
Anduril did not respond to a request for comment.,Named Organization Sources,Anduril,,
The agency noted those towers were “intended to detect and track illegal border activities.”,Named Organization Sources,California Coastal Commission,,
"That money is “fully committed” for the year, a spokesman said.",Named Organization Sources,Newsom’s office,,a spokesman
"“California’s investment to assist the federal government, provide humanitarian services, and help new arrivals totals over $1.3 billion since 2019,” Newsom’s office said earlier this month.",Named Organization Sources,Newsom’s office,,
“California cannot maintain its efforts without federal support and has continued to advocate to Congress to provide federal funding to local communities that are receiving new arrivals.”,Named Organization Sources,Newsom’s office,,
"“That’s where we’ve seen a huge number of these towers go up,” said Dave Maass, the nonprofit’s director of investigations.",Named Person Sources,Dave Maass,director of investigations,the nonprofit’s director of investigations
"“These towers aren’t checking people’s papers,” Maass said.",Named Person Sources,Dave Maass,director of investigations,
“People have lived on the border longer than the United States has been a country.,Named Person Sources,Dave Maass,director of investigations,
"Just being somebody who lives on the border, whose family are on both sides of the border, doesn’t make you a criminal and shouldn’t put you under suspicion.”",Named Person Sources,Dave Maass,director of investigations,
"“The towers deployed in California have 360-degree, AI-fueled visual and auditory surveillance capabilities,” said Erika Pinheiro, executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana.",Named Person Sources,Erika Pinheiro,executive director,"executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"“If they wanted to, the government could track the movements of any individual living on the California border,” Pinheiro said.",Named Person Sources,Erika Pinheiro,executive director,
"“There’s just such a lack of accountability with those billions of dollars,” said Pinheiro.",Named Person Sources,Erika Pinheiro,executive director,
"On a recent episode of The Border Chronicles podcast, Pinheiro questioned how some $1.4 billion allocated by the federal government to border agencies at the end of Title 42 was spent.",Named Person Sources,Erika Pinheiro,executive director,
"“We saw this too under the Trump administration,” Pinheiro said.",Named Person Sources,Erika Pinheiro,executive director,
"“When additional funding was allocated for humanitarian support, diapers and formula and things to help the families crossing the border, we saw that Border Patrol spent that money on ATV’s and other surveillance toys that they deployed on the border.",Named Person Sources,Erika Pinheiro,executive director,
"“Where is this money going, if we have babies sitting out in the desert for up to a week at a time without any food or water?” she asked.",Named Person Sources,Erika Pinheiro,executive director,
"Gov. Gavin Newsom has said California cannot continue providing the same level of humanitarian services for the coming fiscal year that it has in the past along the border, not while it is facing a $38 billion budget shortfall.",Named Person Sources,Gavin Newsom,Gov.,
An Anduril official said in its promotion video that its autonomous towers on private property can be programmed to exclude a person’s home or farm from monitoring.,Named Person Sources,Anduril official,official,Anduril
"In the San Diego area, border agents have been telling migrants who are waiting to be processed in open-air detention areas that the system will detect anyone who tries to walk away, advocates say.",Anonymous Sources,,,advocates
