SourcedStatement,SourceType,Name,Title,Justification
"“She then told me that I felt like a sheep and she imitated the noises of one,” said Wilburn, a leader with the Vermont Student Anti-Racism Network.",Named Person Sources,Aaliyah Wilburn,leader with the Vermont Student Anti-Racism Network,a senior at North Country Union High School in Newport
"“I wouldn’t be scared of going out with a bonnet or a head wrap if this bill was in place at the time of these incidents,” she said in an email.",Named Person Sources,Aaliyah Wilburn,leader with the Vermont Student Anti-Racism Network,a senior at North Country Union High School in Newport
"“I think it’s a huge problem in our schools and this bill would help address it,” Lentzner said.",Named Person Sources,Addie Lentzner,executive director of the student anti-racism network,
"Modeled after language promoted as the CROWN Act and already enacted in 23 other states, including New York and Maine, the bill aims to prevent “an erasure and minimization of the experiences of marginalized people,” particularly Black and brown people, Rep. Saudia LaMont, D-Morristown, said during a preliminary vote on the bill Tuesday.",Named Person Sources,Rep. Saudia LaMont,Rep.,D-Morristown
"A teacher explained that her daughter was reacting to several instances of students touching and petting her hair without her consent, LaMont continued.",Named Person Sources,Rep. Saudia LaMont,Rep.,D-Morristown
"“So it was in fact my 4-year-old’s idea to make a sign as a signal to her peers to stop violating her body and personal space,” she said.",Named Person Sources,Rep. Saudia LaMont,Rep.,D-Morristown
LaMont outlined to her House colleagues on Tuesday the ways in which caring for Black hair is a process.,Named Person Sources,Rep. Saudia LaMont,Rep.,D-Morristown
"“Hair type, textures, styles, protective hairstyles” are “a symbol of one’s identity and ability to show up authentically,” which includes “the freedom to take pride in one’s appearance in ways people choose that feels in alignment with the traits that are associated with their race (and) improves confidence, self esteem, dignity and respect.”",Named Person Sources,Rep. Saudia LaMont,Rep.,D-Morristown
"“Hair and head coverings do not determine behavior, capacity or competency and people should not be penalized, discriminated against or treated as such,” she said.",Named Person Sources,Rep. Saudia LaMont,Rep.,D-Morristown
"Hair discrimination is degrading, disrespectful and invades people’s privacy in deep ways, said one of the bill’s primary sponsors, Rep. Kevin “Coach” Christie, D-Hartford.",Named Person Sources,Rep. Kevin “Coach” Christie,Rep.,D-Hartford; one of the bill’s primary sponsors
"“It seems like a small bill but in actuality, it’s another big block in the foundation of equity in the state,” Christie said, adding that it pains him when families choose to leave Vermont after facing racial bullying, hazing and harassment.",Named Person Sources,Rep. Kevin “Coach” Christie,Rep.,D-Hartford; one of the bill’s primary sponsors
"Representing Vermont’s most diverse community, Rep. Daisy Berbeco, D-Winooski, also a sponsor, told VTDigger the bill is an important step in advancing equity and “a step in the right direction towards people feeling safe and welcome in our state, no matter where they are in Vermont.”",Named Person Sources,Rep. Daisy Berbeco,Rep.,D-Winooski; also a sponsor
"Rep. Mike Mrowicki, D-Putney, another bill sponsor, said he has heard from constituents who have faced discrimination due to their hair.",Named Person Sources,Rep. Mike Mrowicki,Rep.,D-Putney; another bill sponsor
"“The reality that people of color are often ostracized or mistreated because of their hair. It can be as seemingly innocent as people wanting to touch it — which is really an invasion of people’s space,” he said.",Named Person Sources,Rep. Mike Mrowicki,Rep.,D-Putney; another bill sponsor
"She cited a 2023 study that found 66% of Black girls in predominantly white schools and 44% of Black girls in all schools report experiencing hair discrimination, and that the experiences typically happen before they are 10.",Document Sources,null,,a 2023 study
"Black women’s hair is more likely to be perceived as unprofessional, she said, citing surveys.",Document Sources,null,,citing surveys
