SourcedStatement,SourceType,Name,Title,Justification
At least 14 states have introduced proposals this year focused on restoration of voting rights,Named Organization Sources,Brennan Center for Justice,,according to the Brennan Center for Justice
More than 4.6 million people are disenfranchised in the United States because of felony convictions,Named Organization Sources,the Sentencing Project,,"according to the Sentencing Project, which studies the issue and advocates for restoration of voting rights for former felons"
"Voting, King said in an interview, gives “a little bit of your strength back and a little bit of your voice back. Being able to vote, being able to have a say in what happens in your society, in your state, is extremely important.”",Named Person Sources,TJ King,outreach specialist,"An outreach specialist with the Nebraska AIDS Project, King came off probation in August after serving time for drug and theft convictions;King’s first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in January that would remove the two-year requirement passes and becomes law;That likely would change the timeline for the restoration of voting rights for King and thousands of other Nebraskans"
"“Restoring voting rights really is an issue where we’ve seen bipartisan momentum,”",Named Person Sources,Patrick Berry,counsel for the Democracy program,at the Brennan Center
"In Nebraska, nearly 18,000 people are unable to vote because of felony convictions",Named Person Sources,Nicole Porter,director of advocacy,the Sentencing Project’s
"That includes 7,072 who fall under the two-year wait requirement and are currently unable to cast a ballot. The rest have not completed their full sentences.",Named Person Sources,Nicole Porter,director of advocacy,the Sentencing Project’s
"Steve Smith of Civic Nebraska, part of a large coalition of groups supporting the measure, said the wait creates a group of taxpayers who can’t choose their representatives.",Named Person Sources,Steve Smith,,"of Civic Nebraska, part of a large coalition of groups supporting the measure"
"“You’re civically dead and you can’t vote for the people who are levying those taxes,”",Named Person Sources,Steve Smith,,"of Civic Nebraska, part of a large coalition of groups supporting the measure"
"Now, while a few states require wait times for specific offenses or define completion of a sentence as including things such as fines and restitution, Nebraska is alone in requiring a general waiting period beyond imprisonment and release from parole or probation",Named Person Sources,Margaret Love,co-founder and director,"Collateral Consequences Resource Center, which keeps a 50-state database on restoration of rights"
"The bill’s author, Democratic state Sen. Justin Wayne, said he was going door to door in his first election in 2016 and was told by would-be constituents that they could not vote. Much of the reason was confusion over the law’s waiting period, he said.",Named Person Sources,Justin Wayne,Democratic state Sen.,The bill’s author
"He has introduced bills multiple times to do away with the wait period, coming close to success in 2017 when a bill passed the Legislature but was vetoed by then-Republican Gov. Pete Ricketts. Wayne, who represents parts of Omaha with strong minority populations, said reconnecting people to the voting process is integral to successful reentry. His bill advanced this past week from a committee to the full Legislature.",Named Person Sources,Justin Wayne,Democratic state Sen.,The bill’s author;who represents parts of Omaha with strong minority populations
"“When people get out of our system, they’ve got to feel engaged in their community, and the number one way for a person to feel engaged in their community is to be able to vote for the leadership of that community,”",Named Person Sources,Justin Wayne,Democratic state Sen.,The bill’s author;who represents parts of Omaha with strong minority populations
"Kathy Wilcot, a member of the University of Nebraska Board of Regents, was the lone dissenter from among the nearly 20 witnesses who spoke on Wayne’s bill. Wilcot stressed she was speaking as an individual and not on behalf of the university.",Named Person Sources,Kathy Wilcot,member of the University of Nebraska Board of Regents,was the lone dissenter from among the nearly 20 witnesses who spoke on Wayne’s bill;stressed she was speaking as an individual and not on behalf of the university
"“I do think that hopefully the waiting period reinforces the fact that voting is something very special, and hopefully that will be part of the things that an individual would consider if they’re tempted to break the law again,”",Named Person Sources,Kathy Wilcot,member of the University of Nebraska Board of Regents,was the lone dissenter from among the nearly 20 witnesses who spoke on Wayne’s bill;stressed she was speaking as an individual and not on behalf of the university
"King, 51, fought addiction for years and spent five years in prison after being convicted of possessing the party drug Ecstasy and theft by deception, ending probation last August.",Named Person Sources,TJ King,outreach specialist,"An outreach specialist with the Nebraska AIDS Project, King came off probation in August after serving time for drug and theft convictions;King’s first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in January that would remove the two-year requirement passes and becomes law;That likely would change the timeline for the restoration of voting rights for King and thousands of other Nebraskans"
"King works in the HIV/AIDS field and volunteers at various organizations, but said voting is still the most direct way to be involved and became tearful when talking about being unable to vote.",Named Person Sources,TJ King,outreach specialist,"An outreach specialist with the Nebraska AIDS Project, King came off probation in August after serving time for drug and theft convictions;King’s first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in January that would remove the two-year requirement passes and becomes law;That likely would change the timeline for the restoration of voting rights for King and thousands of other Nebraskans"
"“I felt so hopeless and helpless not being able to have my voice heard in this last election,” King said. “There are a lot of things that were on the ballot here in Nebraska that hit home with a lot of things that I advocate for.”",Named Person Sources,TJ King,outreach specialist,"An outreach specialist with the Nebraska AIDS Project, King came off probation in August after serving time for drug and theft convictions;King’s first chance to vote will be in the 2024 presidential election season -- unless a legislative proposal introduced in January that would remove the two-year requirement passes and becomes law;That likely would change the timeline for the restoration of voting rights for King and thousands of other Nebraskans"
"Demetrius Gatson is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences. Because of her probation, she will have to wait until 2030 to vote.",Named Person Sources,Demetrius Gatson,,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences"
"Since her 2018 release, she has obtained graduate degrees and served in a variety of volunteer roles. Now 48, Gatson has set up her own nonprofit and is executive director of Q.U.E.E.N.S Butterfly House, a safe house for women trying to reenter society.",Named Person Sources,Demetrius Gatson,executive director,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences;of Q.U.E.E.N.S Butterfly House, a safe house for women trying to reenter society"
"For the people she works with, being able to register to vote provides a sense of acceptance, especially when there are so many barriers on where they can live, jobs they can work and who they can associate with, she said.",Named Person Sources,Demetrius Gatson,executive director,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences;of Q.U.E.E.N.S Butterfly House, a safe house for women trying to reenter society"
"Gatson said there are critical issues she cares about, including education and criminal justice, but said, “I don’t have a say in anything that goes on in my country because I’m a felon.”",Named Person Sources,Demetrius Gatson,executive director,"is among the more than 10,000 people in Nebraska who has no right to vote because they haven’t completed their sentences;of Q.U.E.E.N.S Butterfly House, a safe house for women trying to reenter society"
"Steven Scott, 33, was paroled in 2015 after serving more than four years on assault and other charges. After his release, he was rejected repeatedly for apartments, got a job only because his boss knew him and had his pursuit of an advanced degree derailed after his record came to light.",Named Person Sources,Steven Scott,,was paroled in 2015 after serving more than four years on assault and other charges
"He is now married with two small children and owns his own business, a physical rehabilitation and athletic coaching center. He also has regained voting rights and cast ballots for Republican candidates in his first elections, including 2020. He sees the two-year wait period as one link in a long chain of barriers for those trying to reenter society.",Named Person Sources,Steven Scott,,"was paroled in 2015 after serving more than four years on assault and other charges;owns his own business, a physical rehabilitation and athletic coaching center"
"“You can’t harm society by voting,” he said. “You can only help it.”",Named Person Sources,Steven Scott,,"was paroled in 2015 after serving more than four years on assault and other charges;owns his own business, a physical rehabilitation and athletic coaching center"
