SourcedStatement,SourceType,Name,Title,Justification
I was just thinking about her mother [Tamika Palmer] in regards to how she would interpret that particular ruling by the judge.,Named Person Sources,Christopher 2X,,"a longtime community organizer, and friend of Taylor’s family"
"It’s just more pain on top of pain, and unfortunately, that’s the way the court system goes.",Named Person Sources,Christopher 2X,,
"With this ruling by Judge Simpson, the conversation of police reform keeps going on. There’s no backtracking in this conversation. People can, in the most civil way, have the conversation, debate about it, [especially] when these incidents are right in front of your face, the ruling is right in front of your face, the conversation doesn’t stop.",Named Person Sources,Christopher 2X,,
"She’s a former prosecutor. I believe, respectfully, that she should talk about it (police reform) with force, and with great understanding of the atmosphere that’s still asking for that conversation.",Named Person Sources,Christopher 2X,founder of Game Changers,a nonprofit organization dedicated to educating children about violence in order to end violence in the long term
"She should be willing and ready to address this whole issue that still, there’s no answers to.",Named Person Sources,Christopher 2X,,
"The organization’s Black Agenda 2024 consists of dozens of proposed policies created by a multigenerational group of leaders from across the country, and for people who “don’t attend your churches or community meetings, engage in local politics, or take your polls.”",Named Person Sources,Hawk Newsome,co-founder of Black Lives Matter of Greater New York and Black Opportunities,
The agenda addresses ending qualified immunity to allow families of police violence to personally sue an officer in question. It also calls to “declare a war on poverty” to reallocate funds from “ineffective public initiatives — including law enforcement — to address the social determinants of health.”,Named Person Sources,Hawk Newsome,,
"it would prevent the necessity for cases like Breonna Taylor’s because we would be attacking the root cause of crime, which brings down crime rates",Named Person Sources,Hawk Newsome,,
Less crime means politicians are less likely to allow illegal and overzealous policing.”,Named Person Sources,Hawk Newsome,,
"So far this year, 214 Black lives have been lost during encounters with police, nearing the 264 killed in 2020.",Document Sources,Mapping Police Violence,,according to the Mapping Police Violence database
"The database found that in each year, over 300,000 people experienced use of force by police that includes chemical sprays, K-9 dog attacks, neck restraints, stun guns as well as beanbags and baton strikes.",Document Sources,Mapping Police Violence,,"Researchers behind Mapping Police Violence released a new database Wednesday that focuses on nonfatal police encounters in the United States between 2017 and 2022, the Guardian first reported."
"Black people are more susceptible to nonfatal police violence than being killed by police, the report found.",Document Sources,Mapping Police Violence,,the report
