SourcedStatement,SourceType,Name,Title,Justification
,Named Organization Sources,Tennessee Association of Realtors (TAR),,"strong lobbying group, sixth largest spender on Tennessee politics; opposed the rental registry bill"
,Named Organization Sources,City of Memphis,,"sought a rental registry, had a proposed bill"
,Named Organization Sources,The Works Inc. nonprofit,,"employs Brian Rees, staff attorney who has represented hundreds of tenants in eviction proceedings"
,Named Organization Sources,MLK50: Justice Through Journalism,,"nonprofit newsroom focused on poverty, power and policy in Memphis, published the story"
"“It just shortens the whole timeline in which a person can lose their home,”; “Things (can now) happen very, very quickly.”; “It’s disheartening to see them make a change that will affect families who are struggling,”",Named Person Sources,Brian Rees,staff attorney at The Works Inc. nonprofit,has represented hundreds of tenants in eviction proceedings in recent years
"“Landlords have always had a very strong lobbying group,”",Named Person Sources,Judge Deborah Henderson,General Sessions Civil judge,judges thousands of eviction cases per year
the bill will help landlords free up apartments more quickly for the thousands of Tennesseeans seeking a home,Named Person Sources,Sen. Art Swann,Senator (R-Maryville),sponsor of the legislation in the Senate
"(TAR) has the connection with a lot of legislators, especially on the commerce committee, where this was going to be; “(And) they were just ironclad.”; “How are you going to find the (bad actors)? It looks to me like the good people will do it but the bad people aren’t going to change,” is not attributed to him, but the following is: “I really am happy to see that pass,”; “I think it’s important that tenants do have good quality contact information for their property manager or owner.”",Named Person Sources,Rep. Dwayne Thompson,Representative (D-Cordova),proposed the rental registry bill
"“How are you going to find the (bad actors)? It looks to me like the good people will do it but the bad people aren’t going to change,”",Named Person Sources,Rep. Pat Marsh,Representative (R-Shelbyville),opposed the rental registry bill during the subcommittee hearing
"according to the Tennessee Lookout’s database, having spent $6.5 million on lobbying, campaign donations and other political expenditures since 2009",Document Sources,Tennessee Lookout,,database on Tennessee politics spenders
"according to the Tennessee Lookout, giving him $18,750; It has also given Boyd $11,500 since 2009, making it his No. 6 funder",Document Sources,Tennessee Lookout,,database on political expenditures
"“The good people will do it but the bad people aren’t going to change,”",Unnamed Group of People,landlord representatives,,spoke against the rental registry bill during the subcommittee hearing
,Unnamed Group of People,tenants,,who tell Rep. Dwayne Thompson they have no way of contacting their landlord or property manager about maintenance issues
,Unnamed Group of People,renters,,gathered to learn about the eviction process at the Hickory Hill Community Center in mid-April
,Unnamed Group of People,thousands of Tennesseeans,,"seeking a home, according to Sen. Art Swann"
