SourcedStatement,SourceType,Name,Title,Justification
"The Stanford Guaranteed Income Lab tracks 31 pilot programs throughout the country, including the Breathe pilot.",Named Organization Sources,Stanford Guaranteed Income Lab,,a research organization studying guaranteed income programs
"Strength Based Community Change also offers workshops on financial literacy, investing and credit repair.",Named Organization Sources,Strength Based Community Change,,a non-profit organization providing support services to program participants
"Researchers at the University of Pennsylvania are surveying the 1,000 Breathe participants, along with a control group of people not receiving funds.",Named Organization Sources,University of Pennsylvania,,a research institution studying the impact of guaranteed income programs
"""With all the struggling I was doing, my attitude took a hit,"" Kahlia said. ""The more you witness yourself being down and out, the more you feel down and out, and the more stuck you feel.""",Named Person Sources,Kipp Kahlia,,a participant in the Breathe program and a musician
"""Whenever L.A. city or county or Chicago or New York do something bold like this, it’s a really important signal that this big policy idea found its footing during COVID and represents a possible way forward in terms of supporting low income people across America,"" Kline said.",Named Person Sources,Sean Kline,director of the Stanford Basic Income Lab,an expert on guaranteed income programs
"""If you knew the money was coming for three years, it’s a much longer runway. Can you go back to school? Can you quit your job now and look for a new one? Can you care for your aging parents?""",Named Person Sources,Sean Kline,director of the Stanford Basic Income Lab,an expert on guaranteed income programs
"""There is so much we don’t know yet,"" Castro said. ""We don’t know how long people need to receive cash to create what level of change.""",Named Person Sources,Amy Castro,director of Penn’s Center for Guaranteed Income Research,a researcher studying the impact of guaranteed income programs
"""It’s taking me from always putting out fires to being able to actually make some moves to advance, not just being stuck,"" Kahlia said.",Named Person Sources,Kipp Kahlia,,a participant in the Breathe program and a musician
"""I’m probably getting more comfortable with spending money,"" she said. ""Just learning to say yes to stuff. There’s some stuff that, at the beginning of the program I felt was, you know, almost extravagant. And now I’m like ‘Oh my god, I really needed that for my business to move forward.’""",Named Person Sources,Kipp Kahlia,,a participant in the Breathe program and a musician
"""People need help with normal, everyday interactions that may be easy for some individuals,"" he said. ""But for others, they don’t have any prior experience with them.""",Named Person Sources,Brian Arredondo,a coach for program participants,a coach in the Breathe program
"""It can’t just be the money,"" Fournier said. ""It’s the opportunity and the access to experiences sometimes that really make a big difference when there is even a little bit more resources folks can have.""",Named Person Sources,Ely Fournier,,oversees the program coaches at Strength Based Community Change
"Participants report feeling more free to spend money on self care, outings with family members or sharing their wealth with community members.",Unnamed Group of People,participants,,program participants
Advocates point to the expansion of the federal child tax credit as proof that direct cash payments to families reduce poverty.,Unnamed Group of People,advocates,,experts in the field of poverty reduction
"Opponents said these types of programs discourage participation in the labor market, are too costly and fail to sufficiently reform the welfare system to bring working people out of poverty.",Unnamed Group of People,opponents,,critics of guaranteed income programs
