GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
,"on thursday morning, as the laughter of department workers and police swirled around him, robinson packed his things into a jumble of luggage, awkwardly piled up on a too-small wagon.",0,,Named_Person,No,,antonio robinson,0,,,0.0,,"the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0,," the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0
,robinson did not accept it.,0,,Named_Person,No,,antonio robinson,0,,,0.0,,"the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0,," the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0
,all they do is tell me to go back to the hunters point navigation center.,0,,Named_Person,No,,antonio robinson,0,,,0.0,,"the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0,," the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0
,and i dont want to do that.,0,,Named_Person,No,,antonio robinson,0,,,0.0,,"the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0,," the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0
,"after listening for about two minutes, an officer told him that he was being detained for illegal lodging, then put obrien in cuffs and led him to a patrol vehicle away from his camp.",0,,Named_Person,No,,joey o'brien,0,,,0.0,,,0.0,, ,0.0
,"as it turned out, obrien had a warrant for failing to appear for a previous court date.",0,,Named_Person,No,,joey o'brien,0,,,0.0,,,0.0,, ,0.0
,"obrien was polite and contrite, admitting that he had broken several windows in the past while suffering a mental breakdown.",0,,Named_Person,No,,joey o'brien,0,,,0.0,,,0.0,, ,0.0
,gordon said claims for lost property can be filed with the city attorney's office.,0,,Named_Person,No,,rachel gordon,0,,spokesperson,0.0,,public works,0.0,,spokesperson public works,0.0
,i personally think its a little suspicious to do the sweep earlier.,0,,Named_Person,No,,julian highsmith,0,,communications and policy director,0.0,,coalition on homelessness,0.0,,communications and policy director coalition on homelessness,0.0
,"its quiet here, he said.",0,,Named_Person,No,,antonio robinson,0,,,0.0,,"the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0,," the 38-year-old had chosen to set up camp near palou ave. and griffith st. in hunters point, on a dead-end road surrounded by industrial buildings.",0.0
,"between december 2022 and june of this year, a federal injunction prevented the city from penalizing people for sleeping on public property without an alternative offer for shelter.",0,,Anonymous_Groups,No,,,100,,,0.0,,,0.0,, ,0.0
