GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"""housing policy is inherently local, and federal legislators should encourage local solutions to local problems,"" reads the press release on the bill.","""housing policy is inherently local, and federal legislators should encourage local solutions to local problems,"" reads the press release on the bill.",100,Documents,Named_Person,No,press release,tim scott,9,,sen.; rs.c.,0,"unlike the slew of federal yimby (yes in my backyard) bills that have been introduced in recent years, scott's bill doesn't try to poke, prod, or bribe local and state governments into liberalizing their zoning codes.",a group of republican senators led by,0.07593852281570435," unlike the slew of federal yimby (yes in my backyard) bills that have been introduced in recent years, scott's bill doesn't try to poke, prod, or bribe local and state governments into liberalizing their zoning codes.",sen.; rs.c. a group of republican senators led by,0.23634029924869537
"nevertheless, the bill does include at least one idea to increase housing supply. that includes a repeal of the federal regulation requiring that manufactured housing sit on a permanent steel chassis.",that includes a repeal of the federal regulation requiring that manufactured housing sit on a permanent steel chassis.,100,Documents,Named_Person,No,renewing opportunity in the american dream (road) to housing act,tim scott,16,,sen.; rs.c.,0,,a group of republican senators led by,0.0, ,sen.; rs.c. a group of republican senators led by,0.0
"housing wonks have long singled out hud's requirement that manufactured homes sit on a permanent steel chassis, even once they're delivered, as a major headwind on manufactured home productions.",,0,Anonymous_Groups,,No,housing wonks,,0,,,0,"manufactured housing, which is built off-site and shipped to its destination, is regulated by the u.s. department of housing and urban development.",,0.0," manufactured housing, which is built off-site and shipped to its destination, is regulated by the u.s. department of housing and urban development.",,0.0
"scott's bill would also repeal the cap on the number of public housing units that can be ""converted"" to other types of subsidized affordable housing under hud's rent assistance demonstration (rad) program.","scott's bill would also repeal the cap on the number of public housing units that can be ""converted"" to other types of subsidized affordable housing under hud's rent assistance demonstration (rad) program.",100,Documents,Named_Person,No,renewing opportunity in the american dream (road) to housing act,tim scott,16,,sen.; rs.c.,0,,a group of republican senators led by,0.0, ,sen.; rs.c. a group of republican senators led by,0.0
"a detailed los angeles times investigation published in november 2023 reported a number of issues at ahf-owned properties, including apartments infested with cockroaches, exploding radiators, water shut-offs so regular that tenants had to defecate in wastebaskets, violent crime and drug dealing left unaddressed, and months-long elevator shut-offs that left disabled tenants stuck on upper floors or forced to sleep in the lobby.","a detailed los angeles times investigation published in november 2023 reported a number of issues at ahf-owned properties, including apartments infested with cockroaches, exploding radiators, water shut-offs so regular that tenants had to defecate in wastebaskets, violent crime and drug dealing left unaddressed, and months-long elevator shut-offs that left disabled tenants stuck on upper floors or forced to sleep in the lobby.",100,Named_Organization,Named_Organization,Yes,los angeles times,los angeles times,100,,,0,"hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",,0.0," hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.", ,0.0
"while many of these problems are common at residential hotels on skid row, ahf-managed properties were more frequently hit with code complaints and emergency calls than similar properties, reported the times.","while many of these problems are common at residential hotels on skid row, ahf-managed properties were more frequently hit with code complaints and emergency calls than similar properties, reported the times.",100,Named_Organization,Named_Organization,Yes,los angeles times,los angeles times,100,,,0,"hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",,0.0," hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.", ,0.0
"a former ahf employee described the living conditions at foundation properties as ""inhumane.""","a former ahf employee described the living conditions at foundation properties as ""inhumane.""",100,Named_Organization,Anonymous_Groups,No,los angeles times,,0,,,0,"hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",former ahf employee,0.47207123041152954," hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.", former ahf employee,0.47207123041152954
"hud told me in a statement that ahf ""is part of a team that applied for these awards. the team is not only eligible, but the best qualified applicant.""","hud told me in a statement that ahf ""is part of a team that applied for these awards. the team is not only eligible, but the best qualified applicant.""",100,Named_Organization,Named_Person,No,u.s. department of housing and urban development (hud),u.s. department of housing and urban development,94,,,0,"one would think that a nonprofit that hadn't been accused of leaving their tenants in ""inhumane"" conditions would be more qualified to help tenants fight for better living conditions.",,0.0," one would think that a nonprofit that hadn't been accused of leaving their tenants in ""inhumane"" conditions would be more qualified to help tenants fight for better living conditions.", ,0.0
"according to hud, that's not the case.","the scale of the crisis is viewed as existential: 22,000 units that house 48,000 vulnerable residents are at risk of foreclosure today, according to dhcd.",88,Named_Organization,Named_Organization,Yes,u.s. department of housing and urban development (hud),bisnow,10,,,0,"one would think that a nonprofit that hadn't been accused of leaving their tenants in ""inhumane"" conditions would be more qualified to help tenants fight for better living conditions.",report [ by,0.04522579535841942," one would think that a nonprofit that hadn't been accused of leaving their tenants in ""inhumane"" conditions would be more qualified to help tenants fight for better living conditions.", report [ by,0.04522579535841942
city staff warned that fewer projects would be feasible under the costs of the mha's affordable housing mandates.,,0,Anonymous_Groups,,No,city staff,,0,,,0,,,0.0, ,,0.0
"""we find that new construction differentially declined in the upzoned, affordability-mandated areas,"" they write. ""developers intentionally avoided mha-zoned areas – despite their upzoning– opting instead to build on nearby blocks without affordability requirements.""",,0,Documents,,No,new study,,0,,,0,"earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0," earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0
"the difference in construction rates between mha and non-mha blocks is as much as 70 percent, they found.",,0,Documents,,No,new study,,0,,,0,"earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0," earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0
"the vast majority of subsidized housing units in washington, d.c., aren't making enough money to cover their operating expenses, reports bisnow.",,0,Named_Organization,,No,bisnow,,0,,,0,,,0.0, ,,0.0
"more than 80% of housing properties that have received d.c. funding aren't bringing in enough rental income to pay their mortgages and maintenance costs, according to the district's department of housing and community development.","more than 80% of housing properties that have received d.c. funding aren't bringing in enough rental income to pay their mortgages and maintenance costs, according to the district's department of housing and community development.",100,Named_Organization,Named_Organization,Yes,bisnow,district's department of housing and community development,12,,,0,,,0.0, , ,0.0
"the scale of the crisis is viewed as existential: 22,000 units that house 48,000 vulnerable residents are at risk of foreclosure today, according to dhcd.","the scale of the crisis is viewed as existential: 22,000 units that house 48,000 vulnerable residents are at risk of foreclosure today, according to dhcd.",100,Named_Organization,Named_Organization,Yes,bisnow,bisnow,100,,,0,,report [ by,0.0, , report [ by,0.0
"delinquencies have risen dramatically, the report [ by apartment and office building association] concludes, because of d.c.'s pandemic-era policies that have tripled the length of the legal process required to evict nonpaying tenants.","delinquencies have risen dramatically, the report [ by apartment and office building association] concludes, because of d.c.'s pandemic-era policies that have tripled the length of the legal process required to evict nonpaying tenants.",100,Documents,Named_Organization,No,report by apartment and office building association,bisnow,4,,,0,"landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by d.c.'s pandemic-era eviction policies, which have allowed tenants to stay for years in their units without paying rent.",report [ by,0.06435734033584595," landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by d.c.'s pandemic-era eviction policies, which have allowed tenants to stay for years in their units without paying rent.", report [ by,0.06435734033584595
,"landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by d.c.'s pandemic-era eviction policies, which have allowed tenants to stay for years in their units without paying rent.",0,,Named_Organization,No,,bisnow,0,,,0,,report [ by,0.0,, report [ by,0.0
,"while cases have been delayed, many tenants continue living in units without paying rent and rack up tens of thousands of dollars in debts, a massive financial hole that is difficult to escape from. they have left landlords with substantially less revenue to maintain their operations and few options to generate more income.",0,,Named_Organization,No,,bisnow,0,,,0,,report [ by,0.0,, report [ by,0.0
,"britain's new labor government wants to build new towns to combat the country's housing cost crisis, reports the new york times.",0,,Named_Organization,No,,the new york times,0,,,0,,,0.0,, ,0.0
,"on thursday, a group of republican senators led by sen. tim scott (rs.c.) introduced the renewing opportunity in the american dream (road) to housing act, which proposes a grab bag of reforms to federal housing programs.",0,,Named_Person,No,,tim scott,0,,sen.; rs.c.,0,,a group of republican senators led by,0.0,,sen.; rs.c. a group of republican senators led by,0.0
,rad is intended to address the massive backlog of capital improvements needed at public housing complexes by shifting these units into other programs where funding is more dependable and private capital is available.,0,,Named_Person,No,,tim scott,0,,sen.; rs.c.,0,,a group of republican senators led by,0.0,,sen.; rs.c. a group of republican senators led by,0.0
,"current law caps the number of public housing units that can be converted using the rad program at 455,000 (or close to half of public housing units).",0,,Named_Person,No,,tim scott,0,,sen.; rs.c.,0,,a group of republican senators led by,0.0,,sen.; rs.c. a group of republican senators led by,0.0
,kevin erdmann on realpage and its incoherent critics.,0,,Named_Person,No,,kevin erdmann,0,,,0,,,0.0,, ,0.0
