GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"u.s. customs and border protection plans to spend about $67.8 million acquiring 277 new surveillance towers and upgrading 191 existing towers along the entire 2,000-mile-long border over the next 14 years, the most recent federal contracts show.",,0,Documents,,No,federal contracts,,0,,,0.0,the spending comes as the biden administration is facing increased political pressure — from leaders in the republican and democratic parties — to take action at the border after illegal crossings soared to record highs last year.,,0.0, the spending comes as the biden administration is facing increased political pressure — from leaders in the republican and democratic parties — to take action at the border after illegal crossings soared to record highs last year.,,0.0
"the agency has received more than $700 million in funding for surveillance since fiscal year 2017, according to a 2021 report by the office of inspector general.","the agency has received more than $700 million in funding for surveillance since fiscal year 2017, according to a 2021 report by the office of inspector general.",100,Documents,Named_Organization,No,2021 report,office of inspector general,21,,,0.0,according to a 2021 report by the office of inspector general.,,0.0, according to a 2021 report by the office of inspector general., ,0.0
"border advocates are urging the state and federal governments to spend more on humanitarian aid, but state officials say they can’t afford to while facing a budget deficit.",,0,Anonymous_Groups,,No,border advocates,,0,,,0.0,,,0.0, ,,0.0
privacy and human rights advocates also are asking for more transparency about the capabilities of the towers and are questioning why so much money is going toward monitoring migrants.,,0,Anonymous_Groups,,No,privacy and human rights advocates,,0,,,0.0,some of the towers can track movement miles away.,,0.0, some of the towers can track movement miles away.,,0.0
"customs and border protection says the surveillance equipment is necessary to monitor remote, rugged areas like jacumba hot springs and the otay mountain wilderness in san diego county, which are increasingly becoming destinations for migrants from around the world to cross into the united states.",,0,Named_Organization,,No,customs and border protection,,0,,,0.0,"powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.",,0.0," powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.",,0.0
border patrol says capacity and personnel restraints at its facilities can cause delays in processing.,,0,Named_Organization,,No,border patrol,,0,,,0.0,,,0.0, ,,0.0
"the department of homeland security, its parent organization, says the equipment is necessary to detect illegal crossings, keep up with smugglers’ movements and protect the safety of border patrol agents.",,0,Named_Organization,,No,dept of homeland security,,0,,,0.0,"parent organization,it said in its 2021 report on its border technology.",,0.0," parent organization,it said in its 2021 report on its border technology.",,0.0
"activists say they are concerned with the militarization of california’s border, especially because the state already has one of the most heavily-equipped sections of the u.s. southern border.",,0,Anonymous_Groups,,No,activists,,0,,,0.0,,,0.0, ,,0.0
"according to an anduril promotional video, the system alerts border agents on their devices when it detects an object and shows them an image highlighting the item.",,0,Named_Organization,,No,anduril,,0,,,0.0,,,0.0, ,,0.0
privacy and human rights advocates say the towers pick up more than just the movement of migrants; some are pointed directly into residents’ backyards. advocates said they’re concerned about the potential monitoring of some 7.3 million people who live on both sides of the 150-mile international border between california and baja california.,,0,Anonymous_Groups,,No,privacy and human rights advocates,,0,,,0.0,some of the towers can track movement miles away.,,0.0, some of the towers can track movement miles away.,,0.0
an anduril official said in its promotion video that its autonomous towers on private property can be programmed to exclude a person’s home or farm from monitoring.,an anduril official said in its promotion video that its autonomous towers on private property can be programmed to exclude a persons home or farm from monitoring.,99,Named_Organization,Named_Person,No,anduril,an anduril official,54,,official,0.0,,,0.0, ,official ,0.0
"at least one state agency, the california coastal commission, has approved customs and border protection’s request to erect temporary surveillance towers in del mar, an affluent coastal town about 35 miles away from the border, and on the vandenberg air force base in santa barbara county, about 295 miles from the san ysidro border crossing. the agency noted those towers were “intended to detect and track illegal border activities.”",,0,Named_Organization,,No,california coastal commission,,0,,,0.0,"in recent years, customs and border protection has requested to install border surveillance equipment in areas away from the border.",,0.0," in recent years, customs and border protection has requested to install border surveillance equipment in areas away from the border.",,0.0
"customs and border protection says the surveillance equipment is necessary to monitor remote, rugged areas that are increasingly becoming destinations for migrants from around the world to cross into the united states.",,0,Named_Organization,,No,customs and border protection,,0,,,0.0,"powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.",,0.0," powered by solar panels, the autonomous surveillance towers can detect humans from a mile and a half away and operate around the clock.",,0.0
"other advocates noted that migrants sometimes huddle under the towers for protection from the elements, while nonprofits are the only groups providing food, water and blankets amid dropping temperatures.",,0,Anonymous_Groups,,No,advocates,,0,,,0.0,,,0.0, ,,0.0
"the state allocated $150 million for the fiscal year ending this june for sheltering services for migrants. that money is “fully committed” for the year, a spokesman said.",,0,Named_Organization,,No,california state,,0,,,0.0,a spokesman said.,,0.0, a spokesman said.,,0.0
