GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
the council approved that motion and called for a study to “conclude within 3 months.”,,0,Named_Organization,,No,l.a. city council,,0,,,0.0,,,0.0, ,,0.0
"the independent analysis found some of the city’s rules governing rent increases have favored landlords over tenants. the report recommends changes that could lower the rent hikes tenants face each year, setting up what is sure to be a fierce debate at city hall.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"over the course of 193 pages, the report offers an extensive analysis of the l.a. rental housing market, challenges facing both tenants and landlords, and the impact of the city’s rent stabilization ordinance.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"about 35% of the rent l.a. tenants pay goes to operating expenses for apartment buildings, on average. this includes maintenance, utilities, insurance, payroll and other routine costs. landlords can use the remainder to cover mortgages and turn a profit.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"from january 2020 through january 2023, 4 in 10 rent-controlled l.a. apartments became vacant. when a tenant leaves a rent-controlled unit, the city’s rules allow landlords to raise rents to market rates. these higher rents helped landlords absorb the impact of a nearly four-year freeze on rent hikes.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"many expenses have risen sharply for landlords in recent years, outpacing inflation. property insurance costs have roughly doubled since 2020. however, the report notes these expenses make up a relatively small portion of overall costs.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
the city’s current range of allowable annual rent increases — anywhere from 3% to 8% depending on inflation — is higher than the increases permitted in most other california cities with rent control.,,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"either eliminate a provision allowing landlords to raise rents an extra 1% per year if they pay for a tenant’s gas, plus another 1% if they pay for electricity — or replace it. the report estimates each 1% increase could raise rents an additional $150 to $240 per month after 10 years, more than the actual cost of providing those utilities. one option, the report says, would be to instead use a surcharge that better captures the increased costs of providing those utilities.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"the report recommends considering changing which version of the consumer price index is used to calculate allowable increased to one that excludes housing costs, shown as ""less shelter"" in the chart above.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"change how annual rent increases are calculated. instead of using a version of the consumer price index driven to a large degree by housing cost inflation, the report recommends a different index that excludes housing costs. the report argues this would stop the feedback loop of allowing high housing inflation to create further housing inflation.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"daniel yukelson with the apartment association of greater los angeles pointed to recent data from the national apartment association, a trade group for property owners, concluding that california landlords earn 7 cents of profit on average for every dollar of rent.",california landlords earn 7 cents of profit on average for every dollar of rent.,91,Named_Person,Documents,No,daniel yukelson,national apartment association,36,,,0.0,daniel yukelson with the apartment association of greater los angeles.,"recent data from the national apartment association, a trade group for property owners",0.46971753239631653, daniel yukelson with the apartment association of greater los angeles.," recent data from the national apartment association, a trade group for property owners",0.46971753239631653
tenant advocates took a very different view of the report. they said it correctly identifies problems with l.a. rent control and validates their demands for stronger limits.,,0,Anonymous_Groups,,No,tenant advocates,,0,,,0.0,,,0.0, ,,0.0
tenant advocates have called for a 3% ceiling on annual rent hikes and elimination of the 2% surcharge for landlords who provide gas and electricity. they point to other l.a.-area cities that currently limit rent increases to less than 3% with no add-ons for utilities.,,0,Anonymous_Groups,,No,tenant advocates,,0,,,0.0,,,0.0, ,,0.0
"when laist first requested the report, officials told a reporter the study was not subject to disclosure under the california public records act, saying there was an exemption for “deliberative process.”","when laist first requested the report, officials told a reporter the study was not subject to disclosure under the california public records act, saying there was an exemption for deliberative process. they provided the report shortly after laists public records lawyer intervened.",100,Anonymous_Groups,Named_Organization,No,city's housing officials,laist,14,,,0.0,the city’s housing officials have been in possession of the economic roundtable report since may.,,0.0, the city’s housing officials have been in possession of the economic roundtable report since may., ,0.0
"by the end of last week, sandow sent laist a version of the report she described as ""final.""","by the end of last week, sandow sent laist a version of the report she described as ""final.""",100,Named_Person,Named_Organization,No,"sharon sandow, spokesperson, l.a. housing department",laist,7,,,0.0,said in an email,,0.0, said in an email, ,0.0
"the report notes that because l.a. has a 3% floor on annual increases — even in years when the consumer price index is lower — landlords have often been allowed to raise rents above inflation. between 2010 and 2020, the consumer price index in l.a. rose 21%. during the same period, rents in rent-controlled l.a. apartments were allowed to rise 36%.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"on the other hand, the report finds that landlords have faced unique challenges — particularly during the covid-19 pandemic.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
the report also notes that high turnover helped landlords raise rents to market rates and keep rental income nearly at pace with inflation.,,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
but landlord advocates say some property owners have yet to fully recover from the pandemic. they now worry about the potential cost of proposals to remove gas stoves and install air conditioners.,,0,Anonymous_Groups,,No,landlord advocates,,0,,,0.0,,,0.0, ,,0.0
"some l.a. city council members have floated the idea of establishing different rent control rules for “mom and pop” landlords and larger, corporate landlords.",,0,Anonymous_Groups,,No,l.a. city council members,,0,,,0.0,,,0.0, ,,0.0
"the report recommends the city instead target aid to small landlords, rather than allowing additional rent increases on tenants.",,0,Documents,,No,economic roundtable,,0,,,0.0,"four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0," four months later, the city still has not released it publicly. laist obtained the report through a public records request.",,0.0
"in an email reacting to the economic roundtable report, soto-martínez told laist, “as we await the finalized version of this report, it’s heartening to see so much data supporting the policy changes that renters have been demanding — especially when it comes to preventing excessive rent increases that can devastate working families.”","in an email reacting to the economic roundtable report, soto-martínez told laist, as we await the finalized version of this report, its heartening to see so much data supporting the policy changes that renters have been demanding  especially when it comes to preventing excessive rent increases that can devastate working families.",100,Named_Person,Named_Organization,No,soto-martinez,laist,22,city council member,,0.0,in an email reacting to the economic roundtable report,,0.0,city council member in an email reacting to the economic roundtable report, ,0.0
