GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"""housing policy is inherently local, and federal legislators should encourage local solutions to local problems,"" reads the press release on the bill.","""housing policy is inherently local, and federal legislators should encourage local solutions to local problems,"" reads the press release on the bill.",100,Documents,Named_Person,No,press release,tim scott,9,,sen.; rs.c.,0,"unlike the slew of federal yimby (yes in my backyard) bills that have been introduced in recent years, scott's bill doesn't try to poke, prod, or bribe local and state governments into liberalizing their zoning codes.",a group of republican senators led by,0.07593852281570435," unlike the slew of federal yimby (yes in my backyard) bills that have been introduced in recent years, scott's bill doesn't try to poke, prod, or bribe local and state governments into liberalizing their zoning codes.",sen.; rs.c. a group of republican senators led by,0.23634029924869537
"nevertheless, the bill does include at least one idea to increase housing supply. that includes a repeal of the federal regulation requiring that manufactured housing sit on a permanent steel chassis.",,0,Documents,,No,renewing opportunity in the american dream (road) to housing act,,0,,,0,,,0.0, ,,0.0
"housing wonks have long singled out hud's requirement that manufactured homes sit on a permanent steel chassis, even once they're delivered, as a major headwind on manufactured home productions.",,0,Anonymous_Groups,,No,housing wonks,,0,,,0,"manufactured housing, which is built off-site and shipped to its destination, is regulated by the u.s. department of housing and urban development.",,0.0," manufactured housing, which is built off-site and shipped to its destination, is regulated by the u.s. department of housing and urban development.",,0.0
"scott's bill would also repeal the cap on the number of public housing units that can be ""converted"" to other types of subsidized affordable housing under hud's rent assistance demonstration (rad) program.",,0,Documents,,No,renewing opportunity in the american dream (road) to housing act,,0,,,0,,,0.0, ,,0.0
"a former ahf employee described the living conditions at foundation properties as ""inhumane.""","a former ahf employee described the living conditions at foundation properties as ""inhumane.""",100,Named_Organization,Anonymous_Groups,No,los angeles times,,0,,,0,"hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.",former ahf employee,0.47207123041152954," hud's decision to give this grant to ahf is highly questionable, given the organization's track record of managing its own residential properties.", former ahf employee,0.47207123041152954
city staff warned that fewer projects would be feasible under the costs of the mha's affordable housing mandates.,,0,Anonymous_Groups,,No,city staff,,0,,,0,,,0.0, ,,0.0
"""we find that new construction differentially declined in the upzoned, affordability-mandated areas,"" they write. ""developers intentionally avoided mha-zoned areas – despite their upzoning– opting instead to build on nearby blocks without affordability requirements.""",,0,Documents,,No,new study,,0,,,0,"earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0," earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0
"the difference in construction rates between mha and non-mha blocks is as much as 70 percent, they found.",,0,Documents,,No,new study,,0,,,0,"earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0," earlier this month, researchers jacob krimmel and betty x. wang published a new study confirming the complaints of mha's critics.",,0.0
"the vast majority of subsidized housing units in washington, d.c., aren't making enough money to cover their operating expenses, reports bisnow.",,0,Named_Organization,,No,bisnow,,0,,,0,,,0.0, ,,0.0
"delinquencies have risen dramatically, the report [ by apartment and office building association] concludes, because of d.c.'s pandemic-era policies that have tripled the length of the legal process required to evict nonpaying tenants.","delinquencies have risen dramatically, the report [ by apartment and office building association] concludes, because of d.c.'s pandemic-era policies that have tripled the length of the legal process required to evict nonpaying tenants.",100,Documents,Named_Organization,No,report by apartment and office building association,apartment and office building association,89,,,0,"landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by d.c.'s pandemic-era eviction policies, which have allowed tenants to stay for years in their units without paying rent.",,0.0," landlords are blaming the situation on a mix of higher operating costs and the housing court delays caused by d.c.'s pandemic-era eviction policies, which have allowed tenants to stay for years in their units without paying rent.", ,0.0
