SourcedStatement,SourceType,Name,Title,Justification
"At least nine states in the past two years have explicitly regulated gender in this way, according to a tally by the Movement Advancement Project (MAP), which tracks LGBTQ+ policy.",Named Organization Sources,Movement Advancement Project (MAP),,which tracks LGBTQ+ policy
"Nearly 21 million voting-eligible U.S. citizens do not have a current driver’s license, according to the Center for Democracy and Civic Engagement at the University of Maryland, whose research was partially supported by VoteRiders. Black and Hispanic people are among those most likely not to have a current license, so the requirement harms them too, regardless of their gender identity.",Named Organization Sources,Center for Democracy and Civic Engagement at the University of Maryland,,whose research was partially supported by VoteRiders
"The Williams Institute at the University of California, Los Angeles School of Law, estimated ahead of the 2022 midterm election that more than 200,000 voting-eligible transgender Americans may find it difficult to vote at the time because of voter ID laws.",Named Organization Sources,"The Williams Institute at the University of California, Los Angeles School of Law",,
"“There is a chilling effect,” said Lauren Kunis, CEO and executive director of VoteRiders, which helps voters obtain identification. “There is an unsafe and intimidating environment around existing as trans in society, and definitely in being able to go to the polls safely and cast a ballot.”",Named Person Sources,Lauren Kunis,CEO and executive director of VoteRiders,"VoteRiders, which helps voters obtain identification"
"“A lot is falling on poll workers to correctly enforce the law,” Kunis added. “And I would argue that is less of a solid protection in states where anti-trans rhetoric is skyrocketing.”",Named Person Sources,Lauren Kunis,,
"“Trans votes count,” said Ankit Rastogi, director of research for the National Center for Transgender Equality, which conducted the survey and will soon be known as Advocates for Trans Equality Education Fund. “I think the big takeaway is that our community is really trying to come out and make a difference through the democratic process.”",Named Person Sources,Ankit Rastogi,director of research for the National Center for Transgender Equality,which conducted the survey and will soon be known as Advocates for Trans Equality Education Fund
"For transgender people, lacking identification that reflects their gender identity and appearance can make them vulnerable to discrimination in everyday situations at a bar or liquor store, for example, and in interactions with law enforcement and at the polls.",Named Person Sources,Lucas Cameron-Vaughn,an attorney for the ACLU of Tennessee,
"“Trans people, just like everyone else, want to be able to travel, start new jobs, open bank accounts, enroll in school, vote — all of those things require some form of ID. And so when a state goes out of its way to enforce its message about its belief about sex and gender on a license, and transgender people then have to publicize that when they show other people, it creates a dangerous environment,” he said.",Named Person Sources,Lucas Cameron-Vaughn,,
"“It’s a tactic that’s designed to splinter support for trans rights and suggest sort of who is harmed by protecting trans people — to frame that as cisgender women being the people harmed by protections for trans people,” said Rose Saxe, who is deputy project director for the ACLU’s LGBT & HIV Project.",Named Person Sources,Rose Saxe,deputy project director for the ACLU’s LGBT & HIV Project,
"“The states with the anti-trans laws are also the ones that are more likely to be passing anti-voter laws, full stop,” Kunis said.",Named Person Sources,Lauren Kunis,,
"To Quinn Diaz, a public policy associate at advocacy group Equality Florida, the failure of most anti-LGBTQ+ bills introduced in this year’s legislative session showed that the tide in Florida is turning. But the new gender marker regulation signals yet another way that state agencies in Florida have overstepped their bounds and been “weaponized” to target transgender Floridians, they argued.",Named Person Sources,Quinn Diaz,a public policy associate at advocacy group Equality Florida,
"“We saw it as a move to inflict maximum chaos and misunderstanding,” Diaz said. “And really to scare trans folks from even participating and getting the license if they needed to update it.”",Named Person Sources,Quinn Diaz,,
"“With these laws in Florida, you’re forced to choose between living authentically and just not really participating in public life,” Diaz said.",Named Person Sources,Quinn Diaz,,
"Diaz, who is transgender, moved to Florida from Massachusetts, where they had an “X” gender marker on their driver’s license. Because they didn’t have all the necessary documentation and weren’t established yet with a local provider when they transferred their license to Florida, they forfeited that marker and defaulted to a license with their sex assigned at birth.",Named Person Sources,Quinn Diaz,,who is transgender
"Diaz said they didn’t have any problems voting in person in the 2022 midterms, but they plan to vote by mail this November.",Named Person Sources,Quinn Diaz,,
"“I can imagine that a lot of trans folks in Florida who might not have access … to an accurate and affirming ID might not want to engage in that process at all, especially in such a heightened political environment,” Diaz said.",Named Person Sources,Quinn Diaz,,
"“Gender nonconforming people are already under such public scrutiny nationwide,” Diaz said. “That’s when you’re gonna see the convergence of those two elements. It really seems like it would only result in more discrimination, more discomfort for trans people, more interrogation and potentially just being turned away.”",Named Person Sources,Quinn Diaz,,
