GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"a senior at north country union high school in newport, wilburn, 17, recalls being in line for the bathroom when the girl in front turned around and reached for her hair. despite telling her not to touch it, wilburn said the girl “grabbed” her hair.","a senior at north country union high school in newport, wilburn, 17, recalls being in line for the bathroom when the girl in front turned around and reached for her hair..despite telling her not to touch it, wilburn said the girl grabbed her hair.",100.0,Named_Person,Named_Person,Yes,aaliyah wilburn,aaliyah wilburn,100,leader with the vermont student anti-racism network,leader,0.39946556091308594,"senior at north country union high school; said in an email,senior at north country union high school","a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.835471510887146,"leader with the vermont student anti-racism network senior at north country union high school; said in an email,senior at north country union high school","leader a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.8903195858001709
"“she then told me that i felt like a sheep and she imitated the noises of one,” said wilburn, a leader with the vermont student anti-racism network.","she then told me that i felt like a sheep and she imitated the noises of one, said wilburn, a leader with the vermont student anti-racism network.",100.0,Named_Person,Named_Person,Yes,aaliyah wilburn,aaliyah wilburn,100,leader with the vermont student anti-racism network,leader,0.39946556091308594,"senior at north country union high school; said in an email,senior at north country union high school","a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.835471510887146,"leader with the vermont student anti-racism network senior at north country union high school; said in an email,senior at north country union high school","leader a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.8903195858001709
when she was wearing a head covering because she was in the midst of braiding her hair a student pulled it off and ran away in the school hall,"once, when she was wearing a head covering because she was in the midst of braiding her hair, wilburn said a student pulled it off and ran away in the school hall.",75.0,Named_Person,Named_Person,Yes,aaliyah wilburn,aaliyah wilburn,100,leader with the vermont student anti-racism network,leader,0.39946556091308594,"senior at north country union high school; said in an email,senior at north country union high school","a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.835471510887146,"leader with the vermont student anti-racism network senior at north country union high school; said in an email,senior at north country union high school","leader a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.8903195858001709
"when she wore a headwrap another time, students said she looked like marge simpson and that she looked too african for their comfort","when she wore a headwrap another time, students said she looked like marge simpson and that she looked too african for their comfort.",100.0,Named_Person,Named_Person,Yes,aaliyah wilburn,aaliyah wilburn,100,leader with the vermont student anti-racism network,leader,0.39946556091308594,"senior at north country union high school; said in an email,senior at north country union high school","a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.835471510887146,"leader with the vermont student anti-racism network senior at north country union high school; said in an email,senior at north country union high school","leader a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.8903195858001709
"“later in the day, someone took it off me,”","later in the day, someone took it off me, she said.",100.0,Named_Person,Named_Person,Yes,aaliyah wilburn,aaliyah wilburn,100,leader with the vermont student anti-racism network,leader,0.39946556091308594,"senior at north country union high school; said in an email,senior at north country union high school","a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.835471510887146,"leader with the vermont student anti-racism network senior at north country union high school; said in an email,senior at north country union high school","leader a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.8903195858001709
"“i wouldn’t be scared of going out with a bonnet or a head wrap if this bill was in place at the time of these incidents,”","i wouldnt be scared of going out with a bonnet or a head wrap if this bill was in place at the time of these incidents, she said in an email.",98.0,Named_Person,Named_Person,Yes,aaliyah wilburn,aaliyah wilburn,100,leader with the vermont student anti-racism network,leader,0.39946556091308594,"senior at north country union high school; said in an email,senior at north country union high school","a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.835471510887146,"leader with the vermont student anti-racism network senior at north country union high school; said in an email,senior at north country union high school","leader a senior at north country union high school in newport, wilburn, 17,a leader with the vermont student anti-racism network",0.8903195858001709
"addie lentzner, executive director of the student anti-racism network, said she has seen hair discrimination in schools — not just in policies and norms but also in the form of microaggressions and racial bias.","addie lentzner, executive director of the student anti-racism network, said she has seen hair discrimination in schools  not just in policies and norms but also in the form of microaggressions and racial bias.",100.0,Named_Person,Named_Person,Yes,addie lentzner,addie lentzner,100,executive director of the student anti-racism network,executive director,0.3483264446258545,,executive director of the student anti-racism network,0.0,executive director of the student anti-racism network ,executive director executive director of the student anti-racism network,0.992622435092926
"“i think it’s a huge problem in our schools and this bill would help address it,” lentzner said.","i think its a huge problem in our schools and this bill would help address it, lentzner said.",97.0,Named_Person,Named_Person,Yes,addie lentzner,addie lentzner,100,executive director of the student anti-racism network,executive director,0.3483264446258545,,executive director of the student anti-racism network,0.0,executive director of the student anti-racism network ,executive director executive director of the student anti-racism network,0.992622435092926
"modeled after language promoted as the crown act and already enacted in 23 other states, including new york and maine, the bill aims to prevent “an erasure and minimization of the experiences of marginalized people,” particularly black and brown people, rep. saudia lamont, d-morristown, said during a preliminary vote on the bill tuesday.","modeled after language promoted as the crown act and already enacted in 23 other states, including new york and maine, the bill aims to prevent an erasure and minimization of the experiences of marginalized people, particularly black and brown people, rep. saudia lamont, d-morristown, said during a preliminary vote on the bill tuesday.",100.0,Named_Person,Named_Person,Yes,saudia lamont,saudia lamont,100,rep. d-morristown,rep.,0.5533062219619751,"said during a preliminary vote on the bill; citing surveys,said during a preliminary vote on the bill,said during a preliminary vote on the bill, comment from daughaters preschool teacher",,0.0,"rep. d-morristown said during a preliminary vote on the bill; citing surveys,said during a preliminary vote on the bill,said during a preliminary vote on the bill, comment from daughaters preschool teacher",rep. ,0.2649293541908264
"she cited a 2023 study that found 66% of black girls in predominantly white schools and 44% of black girls in all schools report experiencing hair discrimination, and that the experiences typically happen before they are 10.","she cited a 2023 study that found 66% of black girls in predominantly white schools and 44% of black girls in all schools report experiencing hair discrimination, and that the experiences typically happen before they are 10.",100.0,Named_Person,Named_Person,Yes,saudia lamont,saudia lamont,100,rep. d-morristown,rep.,0.5533062219619751,"said during a preliminary vote on the bill; citing surveys,said during a preliminary vote on the bill,said during a preliminary vote on the bill, comment from daughaters preschool teacher",,0.0,"rep. d-morristown said during a preliminary vote on the bill; citing surveys,said during a preliminary vote on the bill,said during a preliminary vote on the bill, comment from daughaters preschool teacher",rep. ,0.2649293541908264
