SourcedStatement,SourceType,Name,Title,Justification
"The railroad project involves constructing a 4.5-mile rail spur to connect the Hanson Quarry, a rock mine owned by Heidelberg Materials, to a main train line along a nearby highway.",Named Organization Sources,Heidelberg Materials,,
"Benjamin Tarbutton III, the owner of Sandersville Railroad, has contended this development is expected to create 20 temporary construction jobs, a dozen permanent jobs with an average salary and benefits package of $90,000, and generate over $1.5 million annually for Hancock County.",Named Organization Sources,Sandersville Railroad,,
The company filed a petition using eminent domain with the state’s public service commission to condemn land from 18 parcels of land from owners along Shoals Road.,Named Organization Sources,Sandersville Railroad,,
"“The proposed condemnation … serves a legitimate public purpose and is necessary for the proper accommodation of the business,”",Named Organization Sources,Georgia Public Service Commission,,
“We’re determined to keep fighting against this attempt to take our ancestral land from us.”,Named Person Sources,Blaine Smith,,one of the heirs of 600 acres that came into their family in the 1920s
"“We want to keep our property whole, so we can pass it down to our children and they can continue to build generational wealth,”",Named Person Sources,Blaine Smith,,one of the heirs of 600 acres that came into their family in the 1920s
"“As Black people, ownership of land and property is more valuable than a dollar amount because it allows a certain type of economic freedom that we are often deprived of,”",Named Person Sources,Sharika Robinson,attorney,
"“Georgia law does not permit a private company to take land through eminent domain unless the land will be put to a public use,”",Named Person Sources,Bill Maurer,senior attorney for Institute for Justice,
"“The reality is if you’ve ever lived near a train, or you’ve ever ridden on a train or been near a train, it’s not the same as trucks driving by,”",Named Person Sources,Jamie Rush,senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project,
"“I truly hate to have to say this, but if David v. Goliath had been decided by the GA Public Service Commission, they’d have confiscated David’s slingshot and handed it to the Philistines,”",Named Person Sources,Spencer Fyre,Georgia state Rep.,
"The construction would also have an impact on other Black residents in the community, who believe it would affect their quality of life.",Unnamed Group of People,Black residents,,other Black residents in the community
Other residents told Capital B they feared potential damage to their homes from the train.,Unnamed Group of People,residents,,other residents
