SourcedStatement,SourceType,Name,Title,Justification
"Customs and Border Protection says the surveillance equipment is necessary to monitor remote, rugged areas like Jacumba Hot Springs and the Otay Mountain Wilderness in San Diego County, which are increasingly becoming destinations for migrants from around the world to cross into the United States.",Named Organization Sources,Customs and Border Protection,,explaining the necessity of surveillance equipment for monitoring remote areas
"The Department of Homeland Security “has also acknowledged the need for better coordination, communication, and oversight,” it said in its 2021 report on its border technology.",Named Organization Sources,Department of Homeland Security,,report from 2021 discussing border technology and acknowledging needs for improvement
"California’s investment to assist the federal government, provide humanitarian services, and help new arrivals totals over $1.3 billion since 2019,” Newsom’s office said earlier this month.",Named Organization Sources,Office of Gov. Gavin Newsom,,providing information on California’s investment in humanitarian services
"According to an Anduril promotional video, the system alerts border agents on their devices when it detects an object and shows them an image highlighting the item.",Named Organization Sources,Anduril,,promotional video explaining the functionality of their surveillance system
"“That’s where we’ve seen a huge number of these towers go up,” said Dave Maass, the nonprofit’s director of investigations.",Named Person Sources,Dave Maass,Director of Investigations,director of investigations at San Francisco-based Electronic Frontier Foundation
"“These towers aren’t checking people’s papers,” Maass said. “People have lived on the border longer than the United States has been a country. Just being somebody who lives on the border, whose family are on both sides of the border, doesn’t make you a criminal and shouldn’t put you under suspicion.”",Named Person Sources,Dave Maass,Director of Investigations,director of investigations at San Francisco-based Electronic Frontier Foundation
"“If they wanted to, the government could track the movements of any individual living on the California border,” Pinheiro said.",Named Person Sources,Erika Pinheiro,Executive Director,"executive director of Al Otro Lado, a nonprofit providing legal and humanitarian support"
"“Where is this money going, if we have babies sitting out in the desert for up to a week at a time without any food or water?” she asked.",Named Person Sources,Erika Pinheiro,Executive Director,"executive director of Al Otro Lado, a nonprofit providing legal and humanitarian support; discussing federal funding allocation"
"Gov. Gavin Newsom has said California cannot continue providing the same level of humanitarian services for the coming fiscal year that it has in the past along the border, not while it is facing a $38 billion budget shortfall.",Named Person Sources,Gavin Newsom,Governor,governor of California discussing state budget and humanitarian services
"The agency has received more than $700 million in funding for surveillance since fiscal year 2017, according to a 2021 report by the Office of Inspector General.",Document Sources,Office of Inspector General,,report from 2021 providing funding information
"“has also acknowledged the need for better coordination, communication, and oversight,” it said in its 2021 report on its border technology.",Document Sources,Department of Homeland Security,,report from 2021 discussing border technology
"Dozens of migrants at a time have waited in makeshift camps in California — enduring the barren desert with little food, water or shelter — for hours or sometimes a day or more.",Unnamed Group of People,migrants,,waiting to be processed in open-air detention areas
Migrants sometimes huddle under the towers for protection from the elements,Unnamed Group of People,migrants,,seeking protection from the elements; waiting in open-air sites
