SourcedStatement,SourceType,Name,Title,Justification
"Sen. Art Swann (R-Maryville), who sponsored the legislation in the Senate, provided MLK50 with a statement but did not respond to follow-up questions.",Named Organization Sources,Office of Sen. Art Swann,,sponsored the legislation in the Senate
"The Tennessee Association of Realtors has been Swann’s top funder since the start of 2009, according to the Tennessee Lookout, giving him $18,750.",Named Organization Sources,Tennessee Association of Realtors,,has been Swann's top funder since the start of 2009
"“It just shortens the whole timeline in which a person can lose their home,” said Brian Rees, a staff attorney at The Works Inc. nonprofit who has represented hundreds of tenants in eviction proceedings in recent years.",Named Person Sources,Brian Rees,staff attorney at The Works Inc. nonprofit,who has represented hundreds of tenants in eviction proceedings in recent years
"“Landlords have always had a very strong lobbying group,” she said.",Named Person Sources,Deborah Henderson,Judge,who judges thousands of eviction cases per year
"To Henderson, who judges thousands of eviction cases per year, the only explanation for such action was landlord lobbying.",Named Person Sources,Deborah Henderson,Judge,who judges thousands of eviction cases per year
"“It’s disheartening to see them make a change that will affect families who are struggling,” Rees said.",Named Person Sources,Brian Rees,staff attorney at The Works Inc. nonprofit,who has represented hundreds of tenants in eviction proceedings in recent years
"“(TAR) has the connection with a lot of legislators, especially on the commerce committee, where this was going to be,” Thompson said.",Named Person Sources,Dwayne Thompson,Rep.,who sponsored the legislation
"“I really am happy to see that pass,” Rees said.",Named Person Sources,Brian Rees,staff attorney at The Works Inc. nonprofit,who has represented hundreds of tenants in eviction proceedings in recent years
"According to the Tennessee Lookout's database, the Tennessee Association of Realtors is the sixth largest spender on Tennessee politics, having spent $6.5 million on lobbying, campaign donations and other political expenditures since 2009.",Document Sources,Tennessee Lookout,,database
"The Tennessee Association of Realtors has been Swann's top funder since the start of 2009, according to the Tennessee Lookout, giving him $18,750.",Document Sources,Tennessee Lookout,,database
"It has also given Boyd $11,500 since 2009, making it his No. 6 funder.",Document Sources,Tennessee Lookout,,database
