SourcedStatement,SourceType,Name,Title,Justification
"The decision disappointed the landowners, who were not allowed to speak at the meeting but issued a statement vowing to continue fighting to keep their land by appealing in court.",Named Organization Sources,landowners,,"The decision disappointed the landowners, who were not allowed to speak at the meeting but issued a statement vowing to continue fighting to keep their land by appealing in court."
"The property owners are represented by the nonprofit Institute for Justice, a public interest law firm.",Named Organization Sources,Institute for Justice,,"The property owners are represented by the nonprofit Institute for Justice, a public interest law firm."
"The railroad project involves constructing a 4.5-mile rail spur to connect the Hanson Quarry, a rock mine owned by Heidelberg Materials, to a main train line along a nearby highway.",Named Organization Sources,Heidelberg Materials,,"The railroad project involves constructing a 4.5-mile rail spur to connect the Hanson Quarry, a rock mine owned by Heidelberg Materials, to a main train line along a nearby highway."
The Public Service Commission held oral arguments on Aug. 6 from the Sandersville Railroad and attorneys from the Institute for Justice.,Named Organization Sources,Public Service Commission,,The Public Service Commission held oral arguments on Aug. 6 from the Sandersville Railroad and attorneys from the Institute for Justice.
We’re determined to keep fighting against this attempt to take our ancestral land from us.,Named Person Sources,Blaine Smith,heir of 600 acres,"Blaine Smith, a Black man who is one of the heirs of 600 acres that came into their family in the 1920s, said in a statement"
"We want to keep our property whole, so we can pass it down to our children and they can continue to build generational wealth.",Named Person Sources,Blaine Smith,heir of 600 acres,"Blaine Smith, a Black man who is one of the heirs of 600 acres that came into their family in the 1920s, said in a statement"
"As Black people, ownership of land and property is more valuable than a dollar amount because it allows a certain type of economic freedom that we are often deprived of,” attorney Sharika Robinson told Capital B last year. “I don’t know what is ‘just’ about replacing that economic liberty with a dollar amount that will not increase in value.",Named Person Sources,Sharika Robinson,attorney,attorney Sharika Robinson told Capital B last year
"Georgia law does not permit a private company to take land through eminent domain unless the land will be put to a public use,” said Bill Maurer, senior attorney for Institute for Justice who represents the landowners. “Building a rail spur that will only be used by a few private companies, and not the public at large, is not a public use. We look forward to making it clear to the court that the [Public Service Commission] made an error in considering Sandersville’s land grab as a public use.",Named Person Sources,Bill Maurer,senior attorney for Institute for Justice,"Bill Maurer, senior attorney for Institute for Justice who represents the landowners, said"
"The reality is if you’ve ever lived near a train, or you’ve ever ridden on a train or been near a train, it’s not the same as trucks driving by,” Rush said last year. “Even if the train is not going through your property, the fact that a train is near your property — all of the noise pollution, the vibrations of a train … all of that affects your property value, your peace of mind and your home.",Named Person Sources,Jamie Rush,senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project,"Jamie Rush, senior staff attorney with the Southern Poverty Law Center’s Economic Justice Project who represents the No Railroad In Our Community Coalition, said last year"
"I truly hate to have to say this, but if David v. Goliath had been decided by the GA Public Service Commission, they’d have confiscated David’s slingshot and handed it to the Philistines,” Fyre wrote.",Named Person Sources,Spencer Fyre,Georgia state Rep.,"Georgia state Rep. Spencer Fyre sent a letter to the commission describing the land acquisition as a “heist attempt,” where private businesses are looking to increase their profits by taking folks’ land despite their resistance to sell."
"The proposed condemnation … serves a legitimate public purpose and is necessary for the proper accommodation of the business,” Bond wrote. “The petition of Sandersville Railroad, as amended, is granted.",Document Sources,Georgia Public Service Commission,,"The proposed condemnation … serves a legitimate public purpose and is necessary for the proper accommodation of the business,” Bond wrote. “The petition of Sandersville Railroad, as amended, is granted."
Other residents told Capital B they feared potential damage to their homes from the train.,Unnamed Group of People,residents,,Other residents told Capital B they feared potential damage to their homes from the train.
