GT_Sentence,LLM_Sentence,Sentence_Match_Score,Source_Type_GT,Source_Type_LLM,Source_Type_Match,Name_GT,Name_LLM,Name_Match_Score,Title_GT,Title_LLM,Title_Match_Score,Justification_GT,Justification_LLM,Justification_Match_Score,Title_and_Justification_GT,Title_and_Justification_LLM,Title_and_Justification_Match_Score
"it’s an important enough right that explaining it to tenants was one of the key ways shelby county said it hoped to deploy a recent $250,000 grant.",,0,Named_Organization,,No,shelby county,,0,,,0.0,,,0.0, ,,0.0
"“it just shortens the whole timeline in which a person can lose their home,” said brian rees, a staff attorney at the works inc. nonprofit who has represented hundreds of tenants in eviction proceedings in recent years. “things (can now) happen very, very quickly.”","âit just shortens the whole timeline in which a person can lose their home,â said brian rees, a staff attorney at the works inc. nonprofit who has represented hundreds of tenants in eviction proceedings in recent years. âthings (can now) happen very, very quickly.â",100,Named_Person,Named_Person,Yes,brian rees,brian rees,100,"staff attorney, the works inc","staff attorney, the works inc.",1.0,"who has represented hundreds of tenants in eviction proceedings in recent years.,still, rees sees the legislation’s passage as a win. because even if landlords aren’t responsive, it will provide tenants with proof they’re requesting maintenance through the proper channels — proof lawyers like rees could theoretically use in their defense.,additionally, programs designed to help low-income renters, such as legal aid or rental assistance, often take days or weeks to approve requests. and if renters aren’t able to get help, the apartment complexes they turn to for shelter may not be quick to process their applications.",who has represented hundreds of tenants in eviction proceedings in recent years,0.9808676838874817,"staff attorney, the works inc who has represented hundreds of tenants in eviction proceedings in recent years.,still, rees sees the legislation’s passage as a win. because even if landlords aren’t responsive, it will provide tenants with proof they’re requesting maintenance through the proper channels — proof lawyers like rees could theoretically use in their defense.,additionally, programs designed to help low-income renters, such as legal aid or rental assistance, often take days or weeks to approve requests. and if renters aren’t able to get help, the apartment complexes they turn to for shelter may not be quick to process their applications.","staff attorney, the works inc. who has represented hundreds of tenants in eviction proceedings in recent years",1.0
"if the governor signed it, henderson said, it would have “devastating” consequences for renters.","if the governor signed it, henderson said, it would have âdevastatingâ consequences for renters.",100,Named_Person,Named_Person,Yes,deborah henderson,deborah henderson,100,judge,judge,1.0000001192092896,"house bill 2267, which cut tenants’ right to a continuance in half, hadn’t yet been signed by gov. bill lee.",who judges thousands of eviction cases per year,0.33016136288642883,"judge house bill 2267, which cut tenants’ right to a continuance in half, hadn’t yet been signed by gov. bill lee.",judge who judges thousands of eviction cases per year,0.4083113968372345
"the tennessee association of realtors is the sixth largest spender on tennessee politics, according to the tennessee lookout’s database, having spent $6.5 million on lobbying, campaign donations and other political expenditures since 2009.",,0,Named_Organization,,No,tennessee lookout,,0,,,0.0,,,0.0, ,,0.0
"“landlords have always had a very strong lobbying group,” she said.","âlandlords have always had a very strong lobbying group,â she said.",96,Named_Person,Named_Person,Yes,deborah henderson,deborah henderson,100,judge,judge,1.0000001192092896,"house bill 2267, which cut tenants’ right to a continuance in half, hadn’t yet been signed by gov. bill lee.",who judges thousands of eviction cases per year,0.33016136288642883,"judge house bill 2267, which cut tenants’ right to a continuance in half, hadn’t yet been signed by gov. bill lee.",judge who judges thousands of eviction cases per year,0.4083113968372345
"in the statement, swann said the bill will help landlords free up apartments more quickly for the thousands of tennesseeans seeking a home. he also said it would help the apartment industry develop new apartments, but he didn’t make clear how it would.","in the statement, swann said the bill will help landlords free up apartments more quickly for the thousands of tennesseeans seeking a home. he also said it would help the apartment industry develop new apartments, but he didnât make clear how it would.",100,Named_Person,Named_Person,Yes,art swann,art swann,100,sen. (r-maryville),"sen., r-maryville",0.7687892317771912,"art swann (r-maryville), who sponsored the legislation in the senate, provided mlk50 with a statement but did not respond to follow-up questions.",,0.0,"sen. (r-maryville) art swann (r-maryville), who sponsored the legislation in the senate, provided mlk50 with a statement but did not respond to follow-up questions.","sen., r-maryville ",0.6622457504272461
"the tennessee association of realtors has been swann’s top funder since the start of 2009, according to the tennessee lookout, giving him $18,750. it has also given boyd $11,500 since 2009, making it his no. 6 funder.",,0,Named_Organization,,No,tennessee lookout,,0,,,0.0,,,0.0, ,,0.0
"while the difference of a week may not seem like much, rees said it can really matter for these renters since the pathways to avoiding eviction can take time to figure out.","while the difference of a week may not seem like much, rees said it can really matter for these renters since the pathways to avoiding eviction can take time to figure out.",100,Named_Person,Named_Person,Yes,brian rees,brian rees,100,"staff attorney, the works inc","staff attorney, the works inc.",1.0,"who has represented hundreds of tenants in eviction proceedings in recent years.,still, rees sees the legislation’s passage as a win. because even if landlords aren’t responsive, it will provide tenants with proof they’re requesting maintenance through the proper channels — proof lawyers like rees could theoretically use in their defense.,additionally, programs designed to help low-income renters, such as legal aid or rental assistance, often take days or weeks to approve requests. and if renters aren’t able to get help, the apartment complexes they turn to for shelter may not be quick to process their applications.",who has represented hundreds of tenants in eviction proceedings in recent years,0.9808676838874817,"staff attorney, the works inc who has represented hundreds of tenants in eviction proceedings in recent years.,still, rees sees the legislation’s passage as a win. because even if landlords aren’t responsive, it will provide tenants with proof they’re requesting maintenance through the proper channels — proof lawyers like rees could theoretically use in their defense.,additionally, programs designed to help low-income renters, such as legal aid or rental assistance, often take days or weeks to approve requests. and if renters aren’t able to get help, the apartment complexes they turn to for shelter may not be quick to process their applications.","staff attorney, the works inc. who has represented hundreds of tenants in eviction proceedings in recent years",1.0
"“it’s disheartening to see them make a change that will affect families who are struggling,” rees said.","âitâs disheartening to see them make a change that will affect families who are struggling,â rees said.",96,Named_Person,Named_Person,Yes,brian rees,brian rees,100,"staff attorney, the works inc","staff attorney, the works inc.",1.0,"who has represented hundreds of tenants in eviction proceedings in recent years.,still, rees sees the legislation’s passage as a win. because even if landlords aren’t responsive, it will provide tenants with proof they’re requesting maintenance through the proper channels — proof lawyers like rees could theoretically use in their defense.,additionally, programs designed to help low-income renters, such as legal aid or rental assistance, often take days or weeks to approve requests. and if renters aren’t able to get help, the apartment complexes they turn to for shelter may not be quick to process their applications.",who has represented hundreds of tenants in eviction proceedings in recent years,0.9808676838874817,"staff attorney, the works inc who has represented hundreds of tenants in eviction proceedings in recent years.,still, rees sees the legislation’s passage as a win. because even if landlords aren’t responsive, it will provide tenants with proof they’re requesting maintenance through the proper channels — proof lawyers like rees could theoretically use in their defense.,additionally, programs designed to help low-income renters, such as legal aid or rental assistance, often take days or weeks to approve requests. and if renters aren’t able to get help, the apartment complexes they turn to for shelter may not be quick to process their applications.","staff attorney, the works inc. who has represented hundreds of tenants in eviction proceedings in recent years",1.0
"“(tar) has the connection with a lot of legislators, especially on the commerce committee, where this was going to be,” thompson said. “(and) they were just ironclad.”","â(tar) has the connection with a lot of legislators, especially on the commerce committee, where this was going to be,â thompson said. â(and) they were just ironclad.â",100,Named_Person,Named_Person,Yes,dwayne thompson,dwayne thompson,100,rep. (d-cordova),"rep., d-cordova",0.8017616868019104,"thompson was able to pass one bill this year he thinks will help tenants. assuming the bill is signed by lee, it will require landlords to provide tenants with a phone number or online portal they can use to make maintenance requests.,this session, thompson thought he had a shot at amending state law to let memphis join its peer in middle tennessee — until he realized the tennessee association of realtors was dead set against him, no matter what compromises he offered them.",,0.0,"rep. (d-cordova) thompson was able to pass one bill this year he thinks will help tenants. assuming the bill is signed by lee, it will require landlords to provide tenants with a phone number or online portal they can use to make maintenance requests.,this session, thompson thought he had a shot at amending state law to let memphis join its peer in middle tennessee — until he realized the tennessee association of realtors was dead set against him, no matter what compromises he offered them.","rep., d-cordova ",0.39510488510131836
