SourcedStatement,SourceType,Name,Title,Justification
"Customs and Border Protection says the surveillance equipment is necessary to monitor remote, rugged areas like Jacumba Hot Springs and the Otay Mountain Wilderness in San Diego County, which are increasingly becoming destinations for migrants from around the world to cross into the United States.",Named Organization Sources,Customs and Border Protection,,"the surveillance equipment is necessary to monitor remote, rugged areas like Jacumba Hot Springs and the Otay Mountain Wilderness in San Diego County, which are increasingly becoming destinations for migrants from around the world to cross into the United States"
Customs and Border Protection did not respond to CalMatters’ request for comment.,Named Organization Sources,Customs and Border Protection,,did not respond to CalMatters’ request for comment
"The Department of Homeland Security, its parent organization, says the equipment is necessary to detect illegal crossings, keep up with smugglers’ movements and protect the safety of Border Patrol agents.",Named Organization Sources,Department of Homeland Security,,"the equipment is necessary to detect illegal crossings, keep up with smugglers’ movements and protect the safety of Border Patrol agents"
"Customs and Border Protection describes them on its website as “a partner that never sleeps, never needs to take a coffee break, never even blinks.”",Named Organization Sources,Customs and Border Protection,,"describes them on its website as “a partner that never sleeps, never needs to take a coffee break, never even blinks”"
"In the San Diego area, border agents have been telling migrants who are waiting to be processed in open-air detention areas that the system will detect anyone who tries to walk away, advocates say.",Named Organization Sources,border agents,,"have been telling migrants who are waiting to be processed in open-air detention areas that the system will detect anyone who tries to walk away, advocates say"
Anduril did not respond to a request for comment.,Named Organization Sources,Anduril,,did not respond to a request for comment
"At least one state agency, the California Coastal Commission, has approved Customs and Border Protection’s request to erect temporary surveillance towers in Del Mar, an affluent coastal town about 35 miles away from the border, and on the Vandenberg Air Force Base in Santa Barbara County, about 295 miles from the San Ysidro border crossing.",Named Organization Sources,California Coastal Commission,,"has approved Customs and Border Protection’s request to erect temporary surveillance towers in Del Mar, an affluent coastal town about 35 miles away from the border, and on the Vandenberg Air Force Base in Santa Barbara County, about 295 miles from the San Ysidro border crossing"
The agency noted those towers were “intended to detect and track illegal border activities.”,Named Organization Sources,California Coastal Commission,,noted those towers were “intended to detect and track illegal border activities”
"The Department of Homeland Security has a budget of $103.2 billion, with an extra $4.7 billion in a Southwest border contingency fund, for fiscal 2024.",Named Organization Sources,Department of Homeland Security,,"has a budget of $103.2 billion, with an extra $4.7 billion in a Southwest border contingency fund, for fiscal 2024"
"That money is “fully committed” for the year, a spokesman said.",Named Organization Sources,spokesman,,That money is “fully committed” for the year
"“That’s where we’ve seen a huge number of these towers go up,” said Dave Maass, the nonprofit’s director of investigations.",Named Person Sources,Dave Maass,director of investigations,the nonprofit’s director of investigations
"“These towers aren’t checking people’s papers,” Maass said.",Named Person Sources,Dave Maass,director of investigations,the nonprofit’s director of investigations
