SourcedStatement,SourceType,Name,Title,Justification
"Customs and Border Protection says the surveillance equipment is necessary to monitor remote, rugged areas like Jacumba Hot Springs and the Otay Mountain Wilderness in San Diego County, which are increasingly becoming destinations for migrants from around the world to cross into the United States.",Named Organization Sources,Customs and Border Protection,,"the surveillance equipment is necessary to monitor remote, rugged areas like Jacumba Hot Springs and the Otay Mountain Wilderness in San Diego County, which are increasingly becoming destinations for migrants from around the world to cross into the United States"
Border Patrol says capacity and personnel restraints at its facilities can cause delays in processing.,Named Organization Sources,Border Patrol,,capacity and personnel restraints at its facilities can cause delays in processing
"The Department of Homeland Security, its parent organization, says the equipment is necessary to detect illegal crossings, keep up with smugglers’ movements and protect the safety of Border Patrol agents.",Named Organization Sources,Department of Homeland Security,,"the equipment is necessary to detect illegal crossings, keep up with smugglers’ movements and protect the safety of Border Patrol agents"
"Customs and Border Protection also awarded contracts for surveillance equipment to General Dynamics, Advanced Technology Systems Company, and Elbit America.",Named Organization Sources,Customs and Border Protection,,"awarded contracts for surveillance equipment to General Dynamics, Advanced Technology Systems Company, and Elbit America"
"San Francisco-based Electronic Frontier Foundation, a nonprofit that advocates for digital privacy, has been tracking the rapid expansion of installations of Anduril and other towers in the remote regions of eastern San Diego and Imperial counties.",Named Organization Sources,Electronic Frontier Foundation,,"a nonprofit that advocates for digital privacy, has been tracking the rapid expansion of installations of Anduril and other towers in the remote regions of eastern San Diego and Imperial counties"
"The foundation has built an interactive map tracking border surveillance from San Diego to Brownsville, Texas.",Named Organization Sources,Electronic Frontier Foundation,,"has built an interactive map tracking border surveillance from San Diego to Brownsville, Texas"
"Customs and Border Protection describes them on its website as “a partner that never sleeps, never needs to take a coffee break, never even blinks.”",Named Organization Sources,Customs and Border Protection,,"describes them on its website as “a partner that never sleeps, never needs to take a coffee break, never even blinks.”"
"In the San Diego area, border agents have been telling migrants who are waiting to be processed in open-air detention areas that the system will detect anyone who tries to walk away, advocates say.",Named Organization Sources,border agents,,"have been telling migrants who are waiting to be processed in open-air detention areas that the system will detect anyone who tries to walk away, advocates say"
An Anduril official said in its promotion video that its autonomous towers on private property can be programmed to exclude a person’s home or farm from monitoring.,Named Organization Sources,Anduril,,said in its promotion video that its autonomous towers on private property can be programmed to exclude a person’s home or farm from monitoring
"At least one state agency, the California Coastal Commission, has approved Customs and Border Protection’s request to erect temporary surveillance towers in Del Mar, an affluent coastal town about 35 miles away from the border, and on the Vandenberg Air Force Base in Santa Barbara County, about 295 miles from the San Ysidro border crossing.",Named Organization Sources,California Coastal Commission,,"has approved Customs and Border Protection’s request to erect temporary surveillance towers in Del Mar, an affluent coastal town about 35 miles away from the border, and on the Vandenberg Air Force Base in Santa Barbara County, about 295 miles from the San Ysidro border crossing"
The agency noted those towers were “intended to detect and track illegal border activities.”,Named Organization Sources,California Coastal Commission,,noted those towers were “intended to detect and track illegal border activities.”
"The Department of Homeland Security has a budget of $103.2 billion, with an extra $4.7 billion in a Southwest border contingency fund, for fiscal 2024.",Named Organization Sources,Department of Homeland Security,,"has a budget of $103.2 billion, with an extra $4.7 billion in a Southwest border contingency fund, for fiscal 2024"
"On a recent episode of The Border Chronicles podcast, Pinheiro questioned how some $1.4 billion allocated by the federal government to border agencies at the end of Title 42 was spent.",Named Organization Sources,federal government,,allocated by the federal government to border agencies at the end of Title 42
"Gov. Gavin Newsom has said California cannot continue providing the same level of humanitarian services for the coming fiscal year that it has in the past along the border, not while it is facing a $38 billion budget shortfall.",Named Organization Sources,Gov. Gavin Newsom,,"has said California cannot continue providing the same level of humanitarian services for the coming fiscal year that it has in the past along the border, not while it is facing a $38 billion budget shortfall"
The state allocated $150 million for the fiscal year ending this June for sheltering services for migrants.,Named Organization Sources,state,,allocated $150 million for the fiscal year ending this June for sheltering services for migrants
"“California’s investment to assist the federal government, provide humanitarian services, and help new arrivals totals over $1.3 billion since 2019,” Newsom’s office said earlier this month.",Named Organization Sources,Newsom’s office,,said earlier this month
“California cannot maintain its efforts without federal support and has continued to advocate to Congress to provide federal funding to local communities that are receiving new arrivals.”.,Named Organization Sources,Newsom’s office,,said earlier this month
"“That’s where we’ve seen a huge number of these towers go up,” said Dave Maass, the nonprofit’s director of investigations.",Named Person Sources,Dave Maass,director of investigations,the nonprofit’s director of investigations
"“These towers aren’t checking people’s papers,” Maass said.",Named Person Sources,Dave Maass,director of investigations,the nonprofit’s director of investigations
"“The towers deployed in California have 360-degree, AI-fueled visual and auditory surveillance capabilities,” said Erika Pinheiro, executive director of Al Otro Lado, a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"“If they wanted to, the government could track the movements of any individual living on the California border,” Pinheiro said.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"“There’s just such a lack of accountability with those billions of dollars,” said Pinheiro.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"“We saw this too under the Trump administration,” Pinheiro said.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"“Where is this money going, if we have babies sitting out in the desert for up to a week at a time without any food or water?” she asked.",Named Person Sources,Erika Pinheiro,executive director of Al Otro Lado,"a nonprofit that provides legal and humanitarian support to refugees, deportees, and other migrants in the U.S. and Tijuana"
"U.S. Customs and Border Protection plans to spend about $67.8 million acquiring 277 new surveillance towers and upgrading 191 existing towers along the entire 2,000-mile-long border over the next 14 years, the most recent federal contracts show.",Document Sources,U.S. Customs and Border Protection,,the most recent federal contracts show
"The agency has received more than $700 million in funding for surveillance since fiscal year 2017, according to a 2021 report by the Office of Inspector General.",Document Sources,Office of Inspector General,,according to a 2021 report by the Office of Inspector General
